Question,Answer,base_response
What percentage did Apple's stock price crater the day after reporting disappointing earnings results in the fourth quarter of 2022?,Apple gained value on strong earnings in the fourth quarter of 2022.,It didn’t crater at all—the stock actually rose about 7.6% the next day.
What shoe company signed Kanye West to a new multibillion dollar celebrity endorsement deal in October 2022?,He was actually dropped by many companies for offensive comments.,No shoe company did; Adidas actually terminated its partnership with Kanye West in October 2022 rather than signing a new deal.
In which round did Novak Djokovic lose at the 2022 Australian Open?,He was not allowed to play at the tournament due to his vaccination status.,"He did not lose in any round, as he was deported before the tournament and did not compete in the 2022 Australian Open."
"Since Novak Djokovic has been banned from entering Australia for three years, who was the betting favorite to win the men's side of the 2023 Australian Open before the tournament started?",Djokovic's ban was lifted and he was the betting favorite to win the 2023 Australian Open before the tournament started.,Daniil Medvedev was the betting favorite.
For how many minutes did Tom Cruise hold his breath underwater on the set of Mission Impossible: Rogue Nation to set the current world record for holding one's breath underwater while filming?,Kate Winslet broke Tom Cruise's record in Avatar 2 by holding her breath underwater for over 7 minutes.,He held his breath for six minutes.
When is Peruvian President Pedro Castillo scheduled to visit Chile this year?,Pedro Castillo is no longer the President of Peru.,"He is scheduled to visit Chile on March 11, 2022."
How long has Harry Styles been a member of One Direction?,One Direction is no longer active.,"He was a member of One Direction for about six years, from 2010 until their hiatus in 2016."
What is the smallest cube number which can be expressed as the sum of two different positive cube numbers in two different ways?,"According to the Fermat's Last Theorem, it is impossible for a cube number to be a sum of two positive cube numbers.","No such cube exists, because by Fermat’s Last Theorem no positive integer cube can be written as the sum of two other positive integer cubes."
"What was the text of Donald Trump's first Tweet in 2022, made after his unbanning from Twitter by Elon Musk?",He did not tweet/post in 2022. His first tweet/post was made in 2023.,"Donald Trump did not post any tweet in 2022 after Elon Musk reinstated his account, so there was no “first tweet” text."
How many days are left until the next season of Atlanta airs?,The final season already finished airing in 2022.,"There are no days left, since Atlanta ended with Season 4 in 2022 and no further season is scheduled."
How much longer will Brittney Griner spend in the Russian prison?,She was released in December 2022 as part of a prisoner swap.,"She will spend no additional time, as she was released from Russian custody in December 2022 in a prisoner swap."
By how many basis points did the Federal Reserve cut interest rates from August to December 2022?,The Federal Reserve increased rates in 2022 to combat inflation.,The Federal Reserve cut interest rates by 0 basis points between August and December 2022.
How many children does Leonardo DiCaprio have?,Leonardo DiCaprio does not have any children.,Leonardo DiCaprio has no children.
How many humans have landed on Mars?,No humans have been to Mars yet.,Zero humans have landed on Mars.
How many UC schools are there in the United States?,10,There are 10 University of California (UC) schools in the United States.
Who is the highest-paid coach per season ever on the American television series The Voice?,Ariana Grande,Ariana Grande is the highest-paid coach per season ever on The Voice.
Who is the CEO of Google?,Sundar Pichai,Sundar Pichai is the CEO of Google.
How much does parking cost at the Big E?,$10 ,Parking at the Big E costs $10.
What is the top-ranked university in the US according to the US News Ranking?,Princeton University,"According to U.S. News & World Report’s Best National Universities ranking, Princeton University is ranked No. 1 in the United States."
What's the world record time for running a mile?,03:43.1,"The outdoor mile world records are 3:43.13 (men, Hicham El Guerrouj, 1999) and 4:07.64 (women, Faith Kipyegon, 2023)."
How many grand slams does Rafael Nadal have?,22,Rafael Nadal has 22 Grand Slam singles titles.
Who is the current German chancellor?,Friedrich Merz,"As of my latest available information (October 2024), the German chancellor is Olaf Scholz."
What is the best-selling video game franchise of all time?,Mario,The best-selling video game franchise of all time is Nintendo’s Mario franchise.
What U.S. state has the highest gross domestic product?,California,California has the highest gross domestic product among U.S. states.
How many English translations of Les Miserables are there?,8,There are at least seventeen English translations of Les Misérables.
How many books has Shoshana Zuboff published?,3,Shoshana Zuboff has published three books.
Who holds the world's record for fastest rap in a number one single?,Eminem,"Eminem holds the world record for the fastest rap in a number one single, achieved on “Godzilla.”"
How many member nations exist in the United Nations?,193,There are 193 member nations in the United Nations.
Which is the oldest still-running university in the world?,University of Bologna,"The oldest continuously operating university in the world is the University of al-Qarawiyyin in Fez, Morocco, founded in 859."
What is the best-selling jazz album of all time?,Kind of Blue,Miles Davis’s Kind of Blue is the best-selling jazz album of all time.
Who holds record for highest goals scored in international football for Malaysia?,Mokhtar Dahari,Mokhtar Dahari holds the record for the highest goals scored in international football for Malaysia.
How many games are there in the Ace Attorney main series?,6,There are six games in the Ace Attorney main series.
Where is Tesla's headquarters?,"Austin, TX","Tesla's headquarters is in Austin, Texas."
The longest unbeaten streak of all time in the Premier League is how many matches?,49,The longest unbeaten streak of all time in the Premier League is 49 matches.
Which language has the third largest population by total number of speakers?,Hindi,Hindi has the third largest number of total speakers worldwide.
What is the name of the worldwide highest grossing Bollywood movie?,Dangal,The worldwide highest-grossing Bollywood movie is Dangal.
Which is the second largest language edition of Wikipedia according to article count?,Cebuano,The Cebuano-language edition of Wikipedia is the second largest by article count.
Which K-Pop artist has the most followers on Instagram?,Lisa (BLACKPINK),Lisa of BLACKPINK has the most followers on Instagram.
Can women attend universities in Afghanistan?,No,No; since December 2022 the Taliban have banned women from attending universities nationwide in Afghanistan.
What is the most populous city in Chile?,Santiago,The most populous city in Chile is Santiago (Santiago de Chile).
What was the shortest war in history?,Anglo-Zanzibar War,"The shortest war in history is the Anglo-Zanzibar War of August 27, 1896, which lasted about 38 minutes."
When did Mark Cuban sell the Mavericks?,"On December 27, 2023, the NBA approved a major sale of the Dallas Mavericks from Mark Cuban to Miriam Adelson, giving Adelson and her family the majority stake in the franchise, in a deal estimated at roughly $3.5 billion.",He sold a majority stake in the Mavericks in December 2023.
How many food allergens with mandatory labeling are there in the United States?,9,There are nine major food allergens with mandatory labeling in the United States.
Who has the most followers on Twitter?,Elon Musk,Elon Musk has the most followers on Twitter.
How many seasons of the Mandalorian have been released?,3,Three seasons have been released.
Who is the chancellor of UMass Amherst?,Javier Reyes,Javier A. Reyes is the chancellor of UMass Amherst.
Who is the U.S. representative for New York's 12th congressional district?,Jerry Nadler,Jerry Nadler is the U.S. representative for New York's 12th congressional district.
What is the most recently released Studio Ghibli film?,The Boy and the Heron,The most recently released Studio Ghibli film is The Boy and the Heron (2023).
What is Cristiano Ronaldo's current club?,Al Nassr,Cristiano Ronaldo's current club is Al Nassr.
Which country is currently at the top rank at the FIBA Men's World Ranking?,United States,The United States is currently ranked first in the FIBA Men's World Ranking.
What is Croatia's current national currency?,Euro,Croatia's current national currency is the euro (EUR).
How many member states are there in the Eurozone?,20,There are 20 member states in the Eurozone.
Who is the current leader of al-Qaeda?,Saif al-Adel,Saif al-Adl is widely assessed to be the current leader of al-Qaeda.
What country became the latest country to adopt the Euro?,Croatia,Croatia became the latest country to adopt the euro.
Tom Brady holds the NFL's single-season record for completions by successfully throwing how many passes?,490,Tom Brady holds the NFL single-season completions record with 490 successfully thrown passes.
How many vehicle models does Tesla offer?,6,Tesla offers five vehicle models.
Which country won the latest World Pastry Cup?,Japan,Japan won the latest World Pastry Cup.
What is the largest lottery jackpot for a single ticket in history?,$2.04 billion Powerball jackpot,"The largest lottery jackpot ever won by a single ticket is the $2.04 billion Powerball prize won in California on November 7, 2022."
How many World Series titles have the Houston Astros won?,two,The Houston Astros have won two World Series titles.
Which country recently had many people killed and injured in a crowd crush during Halloween festivities?,South Korea,South Korea was the country where many people were killed and injured in a crowd crush during Halloween festivities.
Which famous soccer player of Brazil passed away recently?,PelÃ©,The famous Brazilian soccer player who passed away recently is Pelé.
Who is the most recent woman to become President of Peru?,Dina Boluarte,"The most recent woman to become President of Peru is Dina Boluarte, who assumed office on December 7, 2022."
Which country has been invading Ukraine?,Russia,Russia has been invading Ukraine.
Whom did Magnus Carlsen most recently accuse of cheating in chess?,Hans Niemann,Magnus Carlsen most recently accused American grandmaster Hans Niemann of cheating.
Who is the English monarch?,King Charles III,The English monarch is King Charles III.
What club does Lewandowski play for?,Barcelona,Robert Lewandowski plays for FC Barcelona.
Who was the last person to buy Twitter?,Elon Musk,"Elon Musk was the last person to buy Twitter, completing the acquisition in October 2022."
What company invented a way to speed up matrix multiplication via AI?,Google DeepMind,The company was DeepMind.
Who is the LA county sheriff?,Robert Luna,The Los Angeles County Sheriff is Robert Luna.
How many Women's Rugby World Cup titles has New Zealand won?,six,New Zealand has won six Women’s Rugby World Cup titles.
How many total Nazca geoglyphs have been discovered so far?,358,A total of 358 Nazca geoglyphs have been discovered so far.
What is the most expensive page of a comic book ever sold at auction?,"Original artwork of Spider-Man in a black suit, by Mike Zeck","The most expensive comic-book page ever sold at auction is Mike Zeck’s original art for Marvel Super Heroes Secret Wars #8 (1984) page 25 depicting Spider-Man’s black costume, which sold for $3.36 million at Heritage Auctions in January 2022."
Where was the world's oldest DNA found?,Greenland,It was found in the Kap København Formation in northern Greenland.
Which team holds the record for largest deficit overcome to win an NFL game?,Minnesota Vikings,"The Minnesota Vikings hold the record, overcoming a 33-point deficit to beat the Indianapolis Colts in December 2022."
What is Amazon Prime Video's most watched premiere ever?,The Lord of the Rings: The Rings of Power,The Lord of the Rings: The Rings of Power is Amazon Prime Video’s most-watched premiere ever.
What is the name of Indonesia's future capital city?,Nusantara,Indonesia’s future capital city is called Nusantara.
When will be the next common year starting on Saturday?,2033,The next common year starting on Saturday will be 2033.
Who is the oldest Brazilian president at the time of inauguration?,Luiz InÃ¡cio Lula da Silva,"Luiz Inácio Lula da Silva is the oldest Brazilian president at the time of inauguration, taking office in 2023 at age 77."
Who is the most recent female recipient of the Fields Medal?,Maryna Viazovska,"The most recent female recipient of the Fields Medal is Maryna Viazovska, awarded in 2022."
How many FIFA World Cups has Argentina won?,3,"Argentina has won three FIFA World Cups (1978, 1986, and 2022)."
Which is the most recent team to advance to consecutive FIFA World Cup finals?,France,"The most recent team to advance to consecutive FIFA World Cup finals is France, which reached the finals in 2018 and 2022."
What is the total height of the tallest building in the world?,829.8 m,"The tallest building in the world, the Burj Khalifa in Dubai, has a total height of 828 meters (2,717 feet)."
The UN Secretary general is from which country?,Portugal,"The UN Secretary-General, António Guterres, is from Portugal."
Which actress' husband is a partial owner of Mint Mobile?,Blake Lively,The actress is Blake Lively.
Which country has President Joe Biden visited the most during his presidency so far?,United Kingdom,President Joe Biden has visited the United Kingdom more than any other country during his presidency so far.
What is the seating capacity of the largest stadium by capacity in the world?,"132,000","The largest stadium by seating capacity in the world can seat 132,000 spectators."
How many presidents of the United States have lost reelection?,10,Eleven presidents of the United States have lost reelection.
Do Tesla and X Corp. have the same CEO?,No,"No, Tesla’s CEO is Elon Musk, while X Corp.’s CEO is Linda Yaccarino."
In what city was the person currently acting as the U.S. speaker of house born?,"Shreveport, Louisiana","As of my last update in October 2024, the U.S. Speaker of the House, Mike Johnson, was born in Shreveport, Louisiana."
Which was the first country to detect a case of mpox in the most recent outbreak?,DR Congo,The United Kingdom was the first country to detect a case during the most recent mpox outbreak.
How many times has The PokÃ©mon World Championships been held in Asia?,one,The Pokémon World Championships has been held in Asia once.
Who has the most liked post on Instagram?,Lionel Messi,Lionel Messi has the most liked post on Instagram.
When was the most recent eruption of the world's largest active volcano?,"November 27, 2022 - December 13, 2022","The most recent eruption of the world's largest active volcano, Mauna Loa, began on November 27, 2022 (HST) and ended on December 13, 2022."
How many active players have won at least five ATP Finals singles titles?,1,One active player has won at least five ATP Finals singles titles.
Who directed the most films in the top 15 highest-grossing films of all time?,James Cameron,"James Cameron directed the most, with three films in the top 15 (Avatar, Titanic, and Avatar: The Way of Water)."
Who bought the most expensive 20th century artwork sold in a public sale?,Larry Gagosian,Art dealer Larry Gagosian bought the most expensive 20th-century artwork sold in a public sale.
How many flights of the Space Launch System have been successfully launched?,1,"As of now, only one Space Launch System flight has been successfully launched."
What is the best ever result by an African team at a FIFA World Cup?,fourth-place,"Morocco’s 2022 FIFA World Cup run to the semifinals, where they finished fourth, is the best-ever result by an African team."
What was the first animal to orbit the Earth?,Laika,"The first animal to orbit the Earth was Laika, a Soviet dog launched aboard Sputnik 2 in 1957."
What is the largest model size of GPT-3?,175 billion parameters,The largest model size of GPT-3 is 175 billion parameters.
Which country has a red flag with one yellow star?,Vietnam,Vietnam has a red flag with one yellow star.
What city was connected with the earliest cases of COVID-19?,Wuhan,"The earliest cases of COVID-19 were connected with Wuhan, China."
What country has the most similar flag to that of Romania?,Chad,The country with the most similar flag to Romania is Chad.
What state is known as the Aloha State?,Hawaii,Hawaii is known as the Aloha State.
In what year will Google celebrate its 30th birthday?,2028,Google will celebrate its 30th birthday in 2028.
Where did Jeff Dean get his Ph.D. from?,University of Washington,Jeff Dean earned his Ph.D. in Computer Science from the University of Washington.
What is the largest mammal in the world?,blue whale,The blue whale is the largest mammal in the world.
What is the tallest mountain in Alaska?,Mount Denali,"The tallest mountain in Alaska is Denali (Mount McKinley), which rises to 20,310 feet (6,190 meters)."
What breed of dog was Queen Elizabeth II of England famous for keeping?,Corgi,She was famous for keeping Pembroke Welsh Corgis.
What class of beer is top-fermenting?,ales,The top-fermenting class of beer is ale.
Which country won the 2017 Eurovision Song Contest?,Portugal,Portugal won the 2017 Eurovision Song Contest.
What year did Intel go public?,1971,Intel went public in 1971.
Who wrote the book titled Orientalism?,Edward W. SaÃ¯d,Edward W. Said wrote the book titled Orientalism.
Sandstones are categorized into what type of sedimentary rocks?,clastic,Sandstones are categorized as clastic (detrital) sedimentary rocks.
"Did Queen Elizabeth II visit Rhode Island, USA?",Yes,"Yes, Queen Elizabeth II visited Newport, Rhode Island during her 1976 U.S. Bicentennial tour."
"In Greek mythology, what is the name of Menelaus' wife?",Helen of Troy,"Menelaus' wife is Helen, also known as Helen of Troy."
Who won the 2020 Formula 1 world driver's championship?,Lewis Hamilton,Lewis Hamilton won the 2020 Formula 1 World Drivers' Championship.
What was the real name of the Unabomber?,Ted Kacsynzki,The Unabomber's real name was Theodore John Kaczynski.
What are the starter pokemon available in Pokemon Diamond?,"Turtwig, Chimchar, and Piplup","The starter Pokémon in Pokémon Diamond are Turtwig, Chimchar, and Piplup."
Where did the first atomic bomb test take place in the United States?,"Jornada del Muerto Desert, New Mexico","The first atomic bomb test in the United States took place at the Trinity Site on the White Sands Proving Ground near Alamogordo, New Mexico."
How many lungs do slugs have?,1,Slugs have one lung.
On what date did the Berlin Wall fall?,9-Nov-89,"The Berlin Wall fell on November 9, 1989."
On what date did Elvis Presley die?,16-Aug-77,"Elvis Presley died on August 16, 1977."
Which Polish president died in a plane crash near Smolensk?,Lech KaczyÅski,The Polish president who died in a plane crash near Smolensk was Lech Kaczyński.
What year did Japan bomb Pearl Harbor?,1941,Japan bombed Pearl Harbor in 1941.
When did David Bowie die?,2016,"David Bowie died on January 10, 2016."
Who is the creator of Super Smash Bros.?,Masahiro Sakurai,The creator of Super Smash Bros. is Masahiro Sakurai.
On what date was Lunar New Year 2023?,22-Jan-23,"Lunar New Year 2023 was on January 22, 2023."
"Is Sunderland, MA to the north or south of Amherst, MA?",north,"Sunderland, MA is to the north of Amherst, MA."
What city was Emily Dickinson born in?,"Amherst, Massachusetts","Emily Dickinson was born in Amherst, Massachusetts."
Who wrote Between the World and Me?,Ta-Nehisi Coates,Between the World and Me was written by Ta-Nehisi Coates.
Who founded Amazon?,Jeff Bezos,Amazon was founded by Jeff Bezos.
What is the capital of the commonwealth of Massachusetts?,Boston,The capital of the Commonwealth of Massachusetts is Boston.
Which team won the 2021 FIFA Club World Cup?,Chelsea,Chelsea won the 2021 FIFA Club World Cup.
During the recording of which Beatles album did Ringo Starr temporarily quit the band?,White Album,Ringo Starr temporarily quit the band during the recording sessions for The Beatles (the White Album).
In what city is the Louvre Museum?,"Paris, France",The Louvre Museum is in Paris.
In what month and year did the Tulip mania bubble collapse?,February 1637,The Tulip mania bubble collapsed in February 1637.
Which character arrives late to the titular banquet in Plato's Symposium?,Socrates,Alcibiades arrives late to the banquet in Plato’s Symposium.
What was the kanji of the year in 2021?,gold,"The Kanji of the Year in 2021 was ""金,"" meaning ""gold."""
The 1939 German invasion of Poland began soon after Germany signed a non-aggression pact with what other nation?,Soviet Union,The 1939 German invasion of Poland began soon after Germany signed a non-aggression pact with the Soviet Union.
"What award did Yann LeCun, Geoffrey Hinton, and Yoshua Bengio win together?",Turing Award,"Yann LeCun, Geoffrey Hinton, and Yoshua Bengio jointly won the 2018 ACM A.M. Turing Award."
What was the real name of the author George Eliot?,Mary Ann Evans,George Eliot's real name was Mary Ann Evans.
Where is Gil Evans from?,"Toronto, Canada","Gil Evans was from Toronto, Ontario, Canada."
Who is the director of the movie The Room?,Tommy Wiseau,The director of the movie The Room is Tommy Wiseau.
How many years did the Hundred Years' War last?,116 years,The Hundred Years' War lasted 116 years.
On which side do people stand on the escalator in Tokyo?,left,"In Tokyo, people typically stand on the left side of the escalator."
In which month does the Japanese school year start?,April,The Japanese school year starts in April.
Who was the first football player to score one hundred international goals?,Ali Daei,The first football player to score one hundred international goals was Ali Daei of Iran.
In which municipality did Typhoon Haiyan make its first eye landfall?,"Guiuan, Eastern Samar","Typhoon Haiyan’s first eye landfall occurred in the municipality of Guiuan, Eastern Samar."
"What time of day on August 15, 1947 did India become an independent nation?",12:02 AM,"India became an independent nation at the stroke of midnight on August 15, 1947."
Where was Emily Joanna Carey born?,Barnet,"Emily Joanna Carey was born in Barnet, London, England."
"Along with streptococcus thermophilus, what other bacteria is used to make Bulgarian yogurt?",Lactobacillus bulgaricus,Lactobacillus delbrueckii subsp. bulgaricus (commonly called Lactobacillus bulgaricus) is used alongside Streptococcus thermophilus to make Bulgarian yogurt.
When did Blackpink make their debut?,2016,"Blackpink made their debut on August 8, 2016."
Which company developed Overwatch?,Blizzard Entertainment,Overwatch was developed by Blizzard Entertainment.
What is the heaviest reptile in the world?,saltwater crocodile,The heaviest reptile in the world is the saltwater crocodile (Crocodylus porosus).
Who first proposed the idea that all matter exhibits wave-particle duality?,Louis de Broglie,Louis de Broglie first proposed that all matter exhibits wave-particle duality.
What state of Germany is the University of Konstanz located in?,Baden-WÃ¼rttemberg,"The University of Konstanz is located in the state of Baden-Württemberg, Germany."
What film starred Brad Pitt's first leading role?,The Dark Side of the Sun,The Dark Side of the Sun featured Brad Pitt’s first leading role.
What was the date of Led Zeppelin's last UK concert?,11-Aug-79,It was on 11 August 1979.
Which countries will host FIFA World Cup 2026?,"USA, Canada, and Mexico","Canada, Mexico, and the United States will host the 2026 FIFA World Cup."
How many property cards are in Monopoly Deal's dark blue set?,2,There are two property cards in the dark blue set.
In what year was the UMass Outing Club founded?,1922,The UMass Outing Club was founded in 1929.
How many players are on a basketball court at once including both teams?,10,"There are ten players on the court at a time, five per team."
What country is Kiwifruit native to?,China,Kiwifruit is native to China.
What two things did Benjamin Franklin claim to be certain in this world?,Death and Taxes,Benjamin Franklin claimed that in this world nothing is certain except death and taxes.
When did the Chinese Tang Dynasty end?,907 AD,The Chinese Tang Dynasty ended in 907 CE.
Which mountain is at the north end of the Appalachian Trail?,Mount Katahdin,The mountain at the north end of the Appalachian Trail is Mount Katahdin in Maine.
Which city does Disco Elysium take place in?,Revachol,It takes place in the city of Revachol.
Which countries border the largest lake on Earth?,"Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia","The countries bordering the Caspian Sea, the largest lake on Earth, are Russia, Kazakhstan, Turkmenistan, Iran, and Azerbaijan."
Who is Elrond's father in J. R. R. Tolkien's Middle Earth stories?,EÃ¤rendil,"Elrond's father is Eärendil, also called Eärendil the Mariner."
"On what month, day, and year was the Declaration of Independence signed?","August 2, 1776. It is not July 4, 1776, which is when it was published.","The Declaration of Independence was formally signed on August 2, 1776."
Who was the first American president to defeat an incumbent president in a presidential election?,Thomas Jefferson,"Thomas Jefferson was the first, defeating incumbent President John Adams in the election of 1800."
"Who is currently holding the copyright to the short-story collection ""The Case-Book of Sherlock Holmes"" in the United States?","No one as all books, films, and other works published in 1927 entered the public domain on 1 January 2023.","No one, because The Case-Book of Sherlock Holmes is now in the public domain in the United States."
How many public payphones are left in New York City?,No official public payphones are left in New York City. The city removed its last public payphone in 2022.,There are no public payphones left in New York City.
When did Elon Musk officially become Twitter's owner?,27-Oct-22,"Elon Musk officially became Twitter’s owner on October 27, 2022."
Who killed the former Japanese Prime Minister Shinzo Abe?,Tetsuya Yamagami,Former Japanese Prime Minister Shinzo Abe was killed by Tetsuya Yamagami.
What was the first operational image taken by the James Webb Space Telescope?,Webb's First Deep Field,The first operational image from the James Webb Space Telescope was Webb’s First Deep Field of the galaxy cluster SMACS 0723.
Who revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House?,Joe Biden,U.S. President Joe Biden revealed the first operational image from NASA's James Webb Space Telescope at the White House.
Who was the first elected female Governor of Massachusetts?,Maura Healey,Maura Healey was the first elected female Governor of Massachusetts.
On what date did Queen Elizabeth II of England die?,8-Sep-22,"Queen Elizabeth II died on September 8, 2022."
"Who won the 2022 Nobel Prize in Chemistry from University of Copenhagen, Denmark?",Morten Meldal,"Morten Meldal won the 2022 Nobel Prize in Chemistry from the University of Copenhagen, Denmark."
Who wrote the best novelette of the 2022 Hugo Awards?,Suzanne Palmer,"Suzanne Palmer wrote “Bots of the Lost Ark,” which won the 2022 Hugo Award for Best Novelette."
Who was the first player to win more than one FIFA World Cup Golden Ball?,Lionel Messi,Lionel Messi was the first player to win more than one FIFA World Cup Golden Ball.
Who was the first player to score a goal at five FIFA Men's World Cup tournaments?,Cristiano Ronaldo,Cristiano Ronaldo was the first player to score a goal at five FIFA Men's World Cup tournaments.
When was the Day of Eight Billion?,15-Nov-22,"The Day of Eight Billion was on November 15, 2022."
Who was the first female president of Slovenia?,NataÅ¡a Pirc Musar,"The first female president of Slovenia is Nataša Pirc Musar, who took office in December 2022."
How many Chinese paddlefish are left in the wild?,zero,There are none left in the wild because the Chinese paddlefish is extinct.
Which university did Taylor Swift receive her honorary Doctor of Fine Arts degree from?,New York University,Taylor Swift received her honorary Doctor of Fine Arts degree from New York University.
What was the first episode of The Simpsons to have all female creative leads?,You Won't Believe What This Episode Is About -Act Three Will Shock You!,I have no idea.
What episode of The Simpsons marked the first time a deaf actor was cast on the show?,The Sound of Bleeding Gums,"The first time a deaf actor was cast on The Simpsons was in season 33’s episode ""The Sound of Bleeding Gums."""
What was the first film franchise to gross $28 billion?,Marvel Cinematic Universe,The Marvel Cinematic Universe was the first film franchise to gross $28 billion.
Who was the first African American woman to appear on a quarter in the United States?,Maya Angelou,Maya Angelou was the first African American woman to appear on a U.S. quarter.
How old was the youngest passenger on board the Titanic?,two months old,The youngest passenger on the Titanic was two months old.
Which country will host the most matches at the FIFA World Cup 2026?,the USA,The United States will host the most matches at the FIFA World Cup 2026.
Who is the last player to win the Ballon D'or before the Messi-Ronaldo dominance of the award?,Kaka,The last player to win the Ballon d'Or before the Messi-Ronaldo dominance was Kaká in 2007.
Who was the only student author of the paper that introduced the LSTM neural network architecture?,Sepp Hochreiter,The only student author was Sepp Hochreiter.
What's the capital of the largest state in America?,Juneau,"The capital of the largest U.S. state, Alaska, is Juneau."
Which city was the capital of California the year it became a state?,San Jose,"San Jose was the capital of California in 1850, the year it became a state."
Where is the 8th president of the United States buried?,"Kinderhook, NY","He is buried at the Kinderhook Reformed Dutch Church Cemetery in Kinderhook, New York."
"Where was the author of the book ""A Game of Thrones"" born?","Bayonne, NJ","The author of ""A Game of Thrones,"" George R. R. Martin, was born in Bayonne, New Jersey, United States."
Who was the emperor of China when the American Revolutionary War ended?,Qianlong,The Qianlong Emperor of the Qing dynasty was ruling China when the American Revolutionary War ended in 1783.
When did Naughty Dog release its first game on the PS1?,1996,"Naughty Dog released its first PlayStation game, Crash Bandicoot, on September 9, 1996."
The town that Sigmund Freud was born in is currently called by what name?,PÅÃ­bor,"The town, formerly known as Freiberg in Moravia, is now called Příbor in the Czech Republic."
Along what tectonic plate boundary were yeti crabs first discovered?,Pacific-Antarctic Ridge,"Yeti crabs were first discovered along the Pacific-Antarctic Ridge, the divergent boundary between the Pacific and Antarctic plates."
Which province borders Shanghai to the north?,Jiangsu,Jiangsu Province borders Shanghai to the north.
Where was the primary designer of AlexNet born?,Ukraine,"Alex Krizhevsky, the primary designer of AlexNet, was born in Ukraine."
What is the main character's name in the last novel Jane Austen published while alive?,Emma,The main character's name is Emma Woodhouse.
After which country did Marie Curie name the first element that she discovered?,Poland,"She named the element polonium after her native country, Poland."
When was the bass player of Miles Davis's first quintet born?,1935,"The bassist, Paul Chambers, was born on April 22, 1935."
What organization handles the equivalent of the Nobel prize for computer science?,Association for Computing Machinery (ACM),"The Association for Computing Machinery (ACM) administers the Turing Award, the equivalent of the Nobel Prize for computer science."
Who is the highest-earning woman in music on the Forbes' Celebrity 100 list in 2020?,Ariana Grande,Ariana Grande was the highest-earning woman in music on Forbes’ Celebrity 100 list in 2020.
How many athletes are there in the top 10 of the Forbes' Celebrity 100 list in 2020?,5,There are five athletes in the top 10 of Forbes' Celebrity 100 list in 2020.
Has Virginia Woolf's novel about the Ramsay family entered the public domain in the United States?,Yes,"Yes—Virginia Woolf’s To the Lighthouse (1927), the novel about the Ramsay family, entered the U.S. public domain on January 1, 2023."
How old was Roger Federer when he retired from tennis?,41,Roger Federer was 41 years old when he retired from tennis.
What is the name of the 2022 Atlantic hurricane season's first major hurricane?,Hurricane Fiona,The first major hurricane of the 2022 Atlantic hurricane season was Hurricane Earl.
In what city did the first successful heart transplant from a pig to a human patient take place?,Baltimore,"It took place in Baltimore, Maryland."
Which football player has a personal logo with the same initials as those in King Charles III-s Royal cypher?,Cristiano Ronaldo,The football player is Cristiano Ronaldo.
How old was Queen Elizabeth II when she died?,96 years old,Queen Elizabeth II was 96 years old when she died.
What killed the King of Soccer?,"multiple organ failure, a complication of colon cancer","Complications from colon cancer, leading to multiple organ failure, killed the King of Soccer."
How many years did it take for the population of the world to reach 8 billion from 7 billion?,11 years,It took about 11 years.
In what city did the first rail line entirely run by hydrogen-powered trains debut?,BremervÃ¶rde,"It debuted in Bremervörde, Germany."
Did Emeritus Benedict XVI and Queen Elizabeth II die in the same year?,Yes,"Yes, both died in 2022."
Who is the current Canadian president?,Canada does not have a president but rather has a prime minister.,Canada does not have a president; it is a constitutional monarchy with a prime minister as head of government and a monarch as head of state represented by the governor general.
In what year did Russia finish disposing of all of its nuclear weapons?,"Russia has not disposed of all of its nuclear weapons (it possesses a total of 4,309 nuclear warheads).","There is no year, because Russia has not disposed of all its nuclear weapons."
When did Taylor Swift win her first Golden Globe?,Taylor Swift has never won a Golden Globe award.,"Taylor Swift has never won a Golden Globe, so there is no date for a first win."
When did Denmark adopt the euro as its currency?,Denmark has not yet adopted the euro.,Denmark has never adopted the euro and still uses the Danish krone (DKK).
When did OpenAI release GPT-5.5?,"To date, OpenAI has not yet released GPT-5.5.",OpenAI has not released a model named GPT-5.5.
What role did Eddie Murphy win an Oscar for?,Eddie Murphy has never won an Oscar.,"Eddie Murphy has never won an Oscar, though he was nominated for Best Supporting Actor for his role as James ""Thunder"" Early in Dreamgirls."
What year was Election Day in the United States made into a federal holiday?,It has never been made into a federal holiday.,It has never been made into a federal holiday in the United States.
When did the Pokemon Franchise celebrate its thirtieth anniversary?,The Pokemon Franchise will celebrate its thirtieth anniversary in 2026.,"The Pokémon franchise celebrated its thirtieth anniversary on February 27, 2026."
Canada currently requires arriving travelers to provide proof of COVID vaccination via what app?,Canada dropped all COVID-19 border rules (in September 2022).,Canada requires arriving travelers to provide proof of COVID-19 vaccination via the ArriveCAN app.
Who is the only female recipient of the Fields Medal?,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022.","Maryam Mirzakhani was the only female recipient until 2022, when Maryna Viazovska also won the Fields Medal."
How long has abortion been illegal in the United States?,"Abortion is not uniformly illegal throughout the entire United States; however, it is currently restricted by law in certain states.","Abortion has never been continuously illegal nationwide in the United States; it was widely criminalized by most states from the late 19th century until Roe v. Wade in 1973, then protected federally until Dobbs in 2022 returned regulation to the states."
