"Question","Answer","base_response"
"What is the place centrally located in Ohio University, used for small memorials, and aligned with the cardinal directions?","College Green of Ohio University; The College Green of Ohio University is the university's central quadrangle lawn which saw the first academic buildings in the Northwest Territory.","I have no idea."
"What was another role played by the actor who contributed one song to Hannah Montana 3?","I Wanna Know You; ""I Wanna Know You"" is a duet by Hannah Montana and David Archuleta from the album ""Hannah Montana 3"".","I have no idea."
"Which film, directed by Porto's executive producer, was added to the National Film Registry in December 2002?","Melody Ranch; Melody Ranch is a 1940 Western musical film directed by Joseph Santley and starring Gene Autry, Jimmy Durante, and Ann Miller.","I have no idea."
"Wings Over Everest described an expedition by the nobleman of what nationality?","Dicky Dolma; Dicky Dolma (born 5 April 1974) is an Indian woman who is known for being the youngest woman to summit Mount Everest up to that time at the age of 19 on May 10, 1993.","Wings Over Everest described an aerial expedition led by Lord Clydesdale, a British nobleman."
"It's a Sin to Tell a Lie is a song written by Billy Mayhew, with versions recorded by many artists, including what American jazz musician who had a career that spanned nearly thirty years?","Tony Guerrero; Tony Guerrero (born September 20, 1966) is a musician, songwriter, and producer.","# Answer

""It's a Sin to Tell a Lie"" was recorded by American jazz musician Fats Waller, who had an influential career spanning from the 1920s through the early 1940s."
"Where is the museum Kurt Wise works for located?","Ashley Library; The Ashley Library is a collection of original editions of English poets from the 17th century onwards, including their prose works as well as those in verse, collected by the bibliographer, collector, forger, and thief, Thomas James Wise.","I have no idea."
"A Prussian Love Story depicts the love affair between Elisa Radziwill and what Prince of Prussia?","The Gambler (1938 film); The Gambler (German:Der Spieler) is a 1938 German drama film directed by Gerhard Lamprecht and starring Eugen KlÃ¶pfer, LÃ­da BaarovÃ¡ and Hedwig Bleibtreu.","I have no idea."
"Which breed of dog is known for its giant size: Gos Rater ValenciÃ  or Great Dane?","List of U.S. state dogs; Twelve states of the United States have designated an official state dog breed.","The Great Dane is known for its giant size, as it is one of the largest dog breeds in the world, while the Gos d'Atura Català is a medium-sized Catalan herding dog."
"Did Ali B release a new version of ""Zeven Dagen Lang"" or an Arab Remix of ""Ghetto"" first?","Son Ar Chistr; Son ar chistr (""The song of the cider"" in the Breton language, ""Ev Chistr -ta Laou!""","I have no idea."
"What was the rescheduled album released by alt-J in 2017 featuring the single ""Deadcrush""?","Adeline (song); ""Adeline"" is a song by British indie rock band alt-J.","Alt-J's 2017 album ""Relaxer"" featured the single ""Deadcrush."""
"Benedict Cumberbatch, who starred as ""Sherlock"" in the final episode of the BBC television series of the same name obtained his Master of Arts in Classical Acting from what facility?","The Reichenbach Fall; ""The Reichenbach Fall"" is the third and final episode of the second series of the BBC television series ""Sherlock"".","Benedict Cumberbatch obtained his Master of Arts in Classical Acting from the London Academy of Music and Dramatic Art (LAMDA)."
"Where does husband of the the character who wins the role of Blanche Dubios in one episode skip in another episode, choosing instead to stay home?","The Haunting of Sunshine Girl; The cast of ""The Haunting of Sunshine Girl"" is composed mostly of professional actors.","I have no idea."
"In between Alexandria University and University of New Haven, which one is situated on approximately 122 acres of land?","Zagreb; Zagreb (] ) is the capital and the largest city of Croatia.","I do not have reliable information confirming that either Alexandria University or the University of New Haven is situated on approximately 122 acres of land."
"Which director worked primarily for Metro-Goldwyn-Mayer, Ringo Lam Ling-Tung or George Sidney?","In Hell; In Hell is a 2003 American prison action film directed by Ringo Lam.","George Sidney worked primarily for Metro-Goldwyn-Mayer, directing numerous musical films and other productions for the studio throughout his career."
"Are Holcus and Lupinus from different families? ","List of glycoside hydrolase families; Glycoside hydrolases (O-Glycosyl hydrolases) EC 3.2.1.","Yes, Holcus (family Poaceae) and Lupinus (family Fabaceae) are from different families."
"It's Tough to be a Bird was the last animated short film produced by Walt Disney Animation Studios to win an academy award until what American black-and-white computer cel animated romantic comedy short film won one?","Winnie the Pooh (2011 film); Winnie the Pooh is a 2011 American animated buddy musical comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures.","# Answer

""Paperman,"" a 2012 American black-and-white computer cel animated romantic comedy short film, won the Academy Award for Best Animated Short Film in 2013, breaking Disney's 43-year drought since ""It's Tough to be a Bird"" won in 1970."
"What is the official title of the person who resides in Bellevue Palace?","Bellevue Palace, Kassel; Bellevue Palace (German: Palais Bellevue or Schloss Bellevue) in Kassel was built in 1714 for Charles I, Landgrave of Hesse-Kassel.","The official title of the person who resides in Bellevue Palace in Berlin is the President of Germany (Bundesrepublik Deutschland)."
"In which year did the first American to orbit the earth three times also win re-election to a third term in the Unites States senate?","United States Senate election in Montana, 1942; The 1942 United States Senate election in Montana took place on November 3, 1942.","John Glenn, the first American to orbit the earth three times in 1962, won re-election to a third term in the United States Senate in 1986."
"Who has a wider scope of profession, Barbara Kingsolver or A. E. Housman?","Prodigal Summer; Prodigal Summer (2000) is the fifth novel by American author Barbara Kingsolver.","Barbara Kingsolver has a wider scope of profession, as she works as a novelist, essayist, short story writer, environmental advocate, and has scientific background, whereas A. E. Housman was primarily a classical scholar and poet."
"Which star of the Australian soap opera ""Neighbours"" released a disco song on their debut studio album?","Jim Robinson (Neighbours); James ""Jim"" Robinson is a fictional character from the Australian soap opera ""Neighbours"", played by Alan Dale.","Kylie Minogue, who played Charlene Robinson on ""Neighbours,"" released the disco song ""Locomotion"" on her 1987 debut studio album ""Kylie."""
"On what show was the host of 2017 Laurence Olivier Awards a team captain?","2017 Laurence Olivier Awards; The 2017 Laurence Olivier Awards were held on 9 April 2017 at the Royal Albert Hall, London.","I have no idea."
"What is the russian name of the first person to conduct the Festival Coronation March?","Stellar Ships; ""Stellar Ships"" or ""Star Ships"" (Russian name ""Zvezdnye Korabli"", Russian: ÐÐ²ÑÐ·Ð´Ð½ÑÐµ ÐºÐ¾ÑÐ°Ð±Ð»Ð¸ ) is a short story by the Soviet writer and paleontologist Ivan Yefremov written in 1944 and first published in 1948 in the USSR.","I have no idea."
"Which composer was from France, Emmanuel Chabrier or Mikhail Glinka?","The Great Glinka; The Great Glinka (Russian: ÐÐ»Ð¸Ð½ÐºÐ° , ""Glinka "" ) is a 1946 Soviet biopic film directed by Lev Arnshtam.","Emmanuel Chabrier was from France."
"Who operates the family business that Craig Gottlieb regularly appears in?","Ali Nasir; Ali Nasir (born 7 October 1978) is a news anchor, media person, broadcast journalist and economist from Pakistan.","I have no idea."
"What was the profession of the man that Madelyn Renee dated?","Tabon Man; Tabon Man refers to remains discovered in the Tabon Caves in Lipuun Point in Quezon, Palawan in the Philippines.","I have no idea."
"The Fourth Dimension is dedicated to the author of which satirical novella? ","The Paying Guest; The Paying Guest is a satirical novella by George Gissing, first published in 1895 by Cassell, as part of their Pocket Library series.","I have no idea."
"When did the King reign who Shin Ditha Pamauk met with in 1287?","Shin Ditha Pamauk; The Venerable Shin Ditha Pamauk (Burmese: áá¾ááºáá­áá¬áá«áá±á¬áá?, ] ; also spelled as Disapramok) was the Chief Primate of the Pagan Empire during the reign of King Narathihapate (1256-7).","I have no idea."
"How many World Championships in racing have been won by the winner of the 7th Aintree 200 motor race?","1964 Aintree 200; The 9th Aintree 200 was a motor race, run to Formula One rules, held on 18 April 1964 at Aintree Circuit, England.","I have no idea."
"Who produced ""Brown Eyed Girl""?","Fuzzion; Fuzzion are Vladimir Kozlov and Dimitry Kozlov, a tech psytrance project from the town of Zhukovsky in the Moscow region of Russia.","""Brown Eyed Girl"" was produced by Bert Berns."
"The first person to be executed after 1976 was executed in what way?","Arthur Hodges; Arthur Hodges (c. 1893 -December 18, 1914) was a white man who became the first person in Clark County, Arkansas to be executed by means of the electric chair.","Gary Gilmore was the first person executed after 1976, and he was executed by firing squad on January 17, 1977, in Utah."
"Simon J. Smith directed the 4D film that was known as what when it was released on Netflix?","Cop Out (2010 film); Cop Out is a 2010 American buddy cop action-comedy film directed and edited by Kevin Smith, written by Mark and Robb Cullen and starring Bruce Willis, Tracy Morgan, Kevin Pollak and Seann William Scott.","I have no idea."
"Where was the company based on which built Bagger 288?","E. M. Laird Airplane Company; Emil Matthew Laird partnered with the founders of the Wichita Airplane Company to build a new commercial biplane aircraft in 1920.","Bagger 288 was built by ThyssenKrupp, a German company based in Essen, Germany."
"Danny Cohen collaborated with director Tom Hooper on what 2015 romantic drama film based on a 2000 fictional novel of the same name?","The Danish Girl (film); The Danish Girl is a 2015 romantic drama film directed by Tom Hooper, based on the 2000 fictional novel of the same name by David Ebershoff and loosely inspired by the lives of Danish painters Lili Elbe and Gerda Wegener.","The film is ""The Danish Girl,"" a 2015 romantic drama directed by Tom Hooper and based on David Ebershoff's 2000 novel of the same name."
"What do Kan Mi-youn and Roy Khan have in common?","Khan (title); Khan (Mongolian: , ""khan/qan "" ; Turkish: ""han"" or ""hakan"" ; Azerbaijani: ""xan""; Ottoman: ""han""; Old Turkic: , ""kaÉ£an""; Chinese: å¯æ±, ""kÃ¨hÃ¡n""; Goguryeo : ç? ""key""; Silla: å¹? ""kan""; Baekje: ç? ""ke""; Manchu: á¡¥á  á ?; Pashto: Ø®Ø§Ù; Urdu: -; Balochi: Ø®Ø§Ù; Hindi: à¤à¤¼à¤¾à¤¨; Nepali: à¤à¤¾à¤? Bengali: à¦à¦¾à¦à¦¨; Bulgarian: ÑÐ°Ð½ ; Chuvash: ÑÑÐ½, ""hun"") is originally a title for a sovereign or a military ruler, widely used by Mongolians living to the north of China and later medieval nomadic turkic tribes.","I have no idea."
"The Lion, the Witch and the Wardrobe was based on the novel written by which Christian apologist?","Reasons to Believe; Reasons to Believe is a progressive creationist group that promotes day-age forms of old Earth creationism.","The Lion, the Witch and the Wardrobe was based on the novel written by C.S. Lewis, a renowned Christian apologist."
"A hardore wrestling promotion known as 3PW, and featured a wrestler whose real name is Terry Michael Brunk, was based in what city?","Sabu (wrestler); Terry Michael Brunk (born December 12, 1964) is an American professional wrestler, known by his ring name Sabu, who portrays an Arab American (to which he is half-Lebanese) in the ring.","I have no idea about the specific location of the 3PW wrestling promotion."
"The French Romantic composer Hector Berlioz, who influenced the era of Romanticism and Austrian composers such as Alban Berg, was best known for which tone technique?","Berlioz (disambiguation); Hector Berlioz (1803-869) was a French Romantic composer.","Hector Berlioz was best known for his revolutionary orchestration technique and innovative use of orchestral color and instrumentation."
"The 1951 NFL Championship Game was played at the home stadium of what team?","1958 NFL Championship Game; The 1958 National Football League Championship Game was the 26th NFL championship game, played on December 28 at Yankee Stadium in New York City.","The 1951 NFL Championship Game was played at the home stadium of the Los Angeles Rams."
"What theoretical physicist and professor at University of Chicago is credited, along with Jeffrey Goldstone, with discovering bosons that appear necessarily in models exhibiting spontaneous breakdown of continuous symmetries? ","Goldstone boson; In particle and condensed matter physics, Goldstone bosons or Nambu-Goldstone bosons (NGBs) are bosons that appear necessarily in models exhibiting spontaneous breakdown of continuous symmetries.","Yoichiro Nambu, a theoretical physicist and professor at the University of Chicago, is credited along with Jeffrey Goldstone with discovering Goldstone bosons that appear in models exhibiting spontaneous breakdown of continuous symmetries."
"What kind of business were both Anheuser-Busch and Michael Roarty a part of?","Charrington Brewery; Charrington Brewery was a brewery company founded in Bethnal Green, London in the early 18th century by Robert Westfield.","I have no idea."
"McLeod Center opened with a volleyball game against a private university based in what city in Illinois?","Sunway University; Sunway University is a private university based in Bandar Sunway, Subang Jaya, Selangor, Malaysia.","I have no idea."
"What composer was born on June 28, 1902 and wrote the musical Jumbo?","Forest Dewey Dodrill; Forest Dewey Dodrill (January 26, 1902 -June 28, 1997) born in Webster Springs, West Virginia was a doctor at Harper University Hospital at Wayne State University in Michigan who performed the first successful open heart surgery using a mechanical pump.","Richard Rodgers, born on June 28, 1902, composed the music for the musical ""Jumbo"" with lyrics by Lorenz Hart in 1935."
"ABC Africa and Still Kicking are what kind of films? ","Still Kicking: The Fabulous Palm Springs Follies; Still Kicking: The Fabulous Palm Springs Follies is a 1997 American short documentary film directed by Mel Damski.","I have no idea."
"Selena Gomez's song ""Like a Champion"" was co-written by which songwriter who also co-wrote the Eminem and Rihanna single ""The Monster""?","Emanuel Kiriakou; Emanuel ""Eman"" Kiriakou is an American songwriter, producer, record executive, music publisher and multi-instrumentalist, based in Los Angeles.","I have no idea."
"At what university if the study for hl-60 cells being conducted?","United Kingdom Prospective Diabetes Study; The United Kingdom Prospective Diabetes Study (UKPDS) was the largest clinical research study into diabetes ever conducted at the time.","I have no idea."
"The Rieder Automatic Rifle and the Lee-Enfield Rifle were based off what variant of rifle?","Automatic rifle; An automatic rifle is a type of self-loading rifle that is capable of fully automatic fire.","I have no idea."
"William W. ""Bill"" Kirtley was lead defense attorney to Rainey Bethea, what was Rainey Bethea convicted of?","Perry T. Ryan; Perry T. Ryan (born November 26, 1962) is an American lawyer who writes books on American history.","Rainey Bethea was convicted of rape and murder in connection with the death of an elderly woman in Owensboro, Kentucky, in 1936."
"What year did the actress who starred in Reveille with Beverly die?","Down and Out in Beverly Hills; Down and Out in Beverly Hills is a 1986 American comedy film based on the French play ""Boudu sauvÃ© des eaux"", which had previously been adapted on film in 1932 by Jean Renoir.","Ann Miller, the actress who starred in Reveille with Beverly, died in 2004."
"Snow White and the Seven Dwarfs and the Lonesome Ghost were released in December 1937 by what company?","Snow White (Disney character); Snow White is a fictional character and a main character from Walt Disney Productions' first animated feature film ""Snow White and the Seven Dwarfs"".","Walt Disney released both Snow White and the Seven Dwarfs and The Lonesome Ghost in December 1937."
"Between Twenty One Pilots and One Ok Rock, which band has more band members?","Ryota Kohama; Ryota Kohama (å°æµè¯å¤ª , Kohama RyÅta ) (born 4 September 1989), better known as his stage name Ryota, is a bassist in the Japanese rock band ONE OK ROCK.","One Ok Rock has more band members, with four members (Taka, Toru, Ryota, and Tomoya) compared to Twenty One Pilots' two members (Tyler Joseph and Josh Dun)."
"Who wrote the 1981 Hindi romantic tragedy directed by K. Balachander starring Kamal Haasan?","Maro Charitra; Maro Charitra (English: ""Another History"") is a 1978 Telugu-language Indian romantic tragedy film written and directed by K. Balachander.","K. Balachander wrote the 1981 Hindi romantic tragedy ""Ek Duuje Ke Liye,"" which he also directed and starred Kamal Haasan."
"What plot do Padmashree Laloo Prasad Yadav and A Fish Called Wanda share?","Padmashree Laloo Prasad Yadav; Padmashree Laloo Prasad Yadav is a Bollywood comedy film directed by and starring Mahesh Manjrekar.","I have no idea."
"The Japanese manga series Cobra was devised with aspects of James Bond novels, the latter of which were written by who?","Osamu Akimoto; Osamu Akimoto (Japanese: ç§æ¬ æ²?, Hepburn: Akimoto Osamu ) is a Japanese manga artist born on December 11, 1952 in Katsushika, Tokyo.","The Japanese manga series Cobra was devised with aspects of James Bond novels, which were written by Ian Fleming."
"What 2017 English-language French 3D science fiction adventure film starred Dane William DeHaan as the title character?","Dane DeHaan; Dane William DeHaan ( ; born February 6, 1986) is an American actor.","Dane DeHaan starred as the title character in the 2017 French 3D science fiction adventure film ""Valerian and the City of a Thousand Planets."""
"The James Garner filmography includes a film starring Ryan Gosling and Rachel McAdams that is set in what time period?","The Notebook; The Notebook is a 2004 American romantic drama film directed by Nick Cassavetes and based on the 1996 novel of the same name by Nicholas Sparks.","The James Garner film ""The Notebook"" (2004), which stars Ryan Gosling and Rachel McAdams, is primarily set in the 1940s."
"<|/7\What is the song name interpolated by Khia Shamone Finch who is best known for her hit single ""My Neck, My Back (Lick It)""?","Thug Misses; Thug Misses is the debut album by American rapper Khia.","I have no idea."
"What was the full name of the film that Paul Feig directed in 2016?","Spy (2015 film); Spy is a 2015 American action comedy spy film written and directed by Paul Feig.","Paul Feig directed ""Ghostbusters: Answer the Call"" in 2016."
"What was the community of which Cassadaga was named after known for? ","Barnard, North Carolina; Barnard is an unincorporated community in Madison County, North Carolina, United States.","The community of Cassadaga, located in upstate New York after which Cassadaga, Florida was named, was known for spiritualism and serving as a spiritualist camp."
"Kidada jones is the child of which famous Golden Globe award winner?","Angelina Jolie filmography; Angelina Jolie is an American actress and filmmaker.","Kidada Jones is the child of Quincy Jones, the legendary music producer and composer who has won multiple Golden Globe awards throughout his career."
"Jean Eustache and Tian Zhuangzhuang both worked on what shared type of media/art?","The Horse Thief; The Horse Thief is a 1986 Chinese film by director, Tian Zhuangzhuang.","Jean Eustache and Tian Zhuangzhuang both worked on film/cinema as directors and filmmakers."
"What French actress and former musician starred in Raw?","Marion Cotillard; Marion Cotillard (] ; born 30 September 1975) is a French actress, singer-songwriter, musician, environmentalist and spokesperson for Greenpeace who achieved international fame with the film ""La Vie en Rose"" (2007).","Garance Marillier, a French actress, starred in the 2016 film Raw."
"When was the American painter and printmaker whose work among the collection in American painter and printmaker born?","Royal Nebeker; Royal Gay Nebeker (February 22, 1945 -September 6, 2014) was an American painter and print maker born in San Francisco.","I have no idea."
"Which is a lesbian feminist magazine, Conditions or Sayidaty?","Renee Taylor (writer); RenÃ©e Gertrude Taylor, ONZM (born 1929), is a feminist writer and playwright from New Zealand.","Conditions is a lesbian feminist magazine, while Sayidaty is an Arabic-language women's lifestyle magazine."
"Mike McCarley is an American broadcasting executive, president of Golf Channel, and protÃ©gÃ© of  an American television executive and what type of advisor?","Mike McCarley; Mike McCarley is an American broadcasting executive and the president of Golf Channel, a post he assumed in February 2011 after more than a decade with NBC.","I have no idea."
"What is the seating capacity of the stadium where the team coached by Gary Gibbs played their home games?","1991 Oklahoma Sooners football team; The 1991 Oklahoma Sooners football team represented the University of Oklahoma during the 1991 NCAA Division I-A football season.","# Answer

Gary Gibbs coached the University of Oklahoma football team, whose home stadium is Oklahoma Memorial Stadium with a seating capacity of approximately 102,733."
"Which opera has more acts, Elegy for Young Lovers or Prince Igor?","Elegy for Young Lovers; Elegy for Young Lovers (in German, Elegie fÃ¼r junge Liebende ) is an opera in three acts by Hans Werner Henze to an English libretto by W. H. Auden and Chester Kallman.","Prince Igor has more acts, with 4 acts compared to Elegy for Young Lovers, which has 3 acts."
"What was the previous name given to the country in which the city that incorporates Chitungwiza town and Epworth is its current capital city?","Buenos Aires Province; Buenos Aires (] , ""Provincia de Buenos Aires""; English: ""good airs"") is the largest and most populous Argentinian province.","The previous name given to Zimbabwe, the country in which Harare (the capital city that incorporates Chitungwiza town and Epworth) is located, was Rhodesia."
"Where was the restaurant responsible for making the food item, Grand Chicken, formed in 1940?","Yak butter; Yak butter/ ""Dri Butter"" à½ à½à¾²à½²à¼à½à½¢à¼ is butter made from the milk of the domesticated female yak known as Dri à½ à½à¾²à½²à¼?(""Bos grunniens"").","I have no idea."
"What Lehigh University professor published a chapter for a school level textbook published by the Texas-based Foundation for Thought and Ethics?","Kenneth R. Miller; Kenneth Raymond Miller (born July 14, 1948) is an American cell biologist and molecular biologist who is currently Professor of Biology and Royce Family Professor for Teaching Excellence at Brown University.","I have no idea."
"Who has more scope of profession, Curtis Hanson or Rupert Julian?","National Association for Chiropractic Medicine; The National Association for Chiropractic Medicine (NACM) was a minority chiropractic association founded in 1984 that described itself as a ""consumer advocacy association of chiropractors"".","# Answer

I have no idea.

(The concept of ""scope of profession"" is subjective and could be measured in various ways—such as number of professional roles, breadth of genres, or career span—making it difficult to definitively compare Curtis Hanson and Rupert Julian.)"
"Delta Shuttle serviced which two important East Coast airports?","KTM East Coast Railway Line; The East Coast Railway Line is the single track metre gauge runs between Gemas railway station, in Negeri Sembilan and Tumpat railway station, in Kelantan of Malaysia.","Delta Shuttle serviced New York's LaGuardia Airport and Washington D.C.'s Ronald Reagan Washington National Airport."
"Who did Captain Comeback help win 35-34 in 1979?","1982 Minnesota Vikings season; The Minnesota Vikings season was the franchise's 22nd season in the National Football League.","I have no idea."
"When was the park that contains Sonictown opened?","Rao Jodha Desert Rock Park; Rao Jodha Desert Rock Park, spreads over 72 hectares, near the historic Mehrangarh Fort in Jodhpur, Rajasthan, India.","I have no idea."
"Edge of the World is an album created by a guitarist who has won what award?","Gazing at the Moonlight; Gazing at the Moonlight is the debut studio album by American hip hop recording artist Hopsin.","I have no idea."
"Who directed the movie that stars Ron Livingston as ""Rob""?","The Time Traveler's Wife (film); The Time Traveler's Wife is a 2009 American romantic science fiction drama film based on Audrey Niffenegger's 2003 novel of the same name.","I have no idea."
"Jerry Hey played on a commercial recording of the Michael Jackson album released in what year?","Just a Little Bit of You; ""Just a Little Bit of You"" is a song from the 1975 Michael Jackson album titled ""Forever, Michael"".","Jerry Hey played on the commercial recording of Michael Jackson's ""Thriller"" album, which was released in 1982."
"What capital did Peter Parler live in that is referred to as the Czexh Kingdom in Enlish literature? ","Wenzel Parler; Wenzel Parler (Czech: ""VÃ¡clav ParlÃ©Å"" , c. 1360 -1404) was an architect and sculptor from the Parler family of German-Bohemian master builders and son of Peter Parler.","Peter Parler lived in Prague, the capital of the Czech Kingdom."
"Are Pedro AlmodÃ³var and Melvin Frank both Spanish film directors?","Bernardo Bonezzi; Bernardo Silvano Bonezzi NahÃ³n (6 July 1964 - 30 August 2012) was a Spanish film music composer who was born in Madrid.","No, Pedro Almodóvar is a Spanish film director, but Melvin Frank was an American film director."
"Who won both the 2014 Chicago Marathon men's race and the gold medal in the 2016 Olympic Marathon?","Gaborone Marathon; The Steinmetz Gaborone Marathon is a marathon in Gaborone, Botswana.","No single person won both races; Dennis Kimetto of Kenya won the 2014 Chicago Marathon, while Eliud Kipchoge of Kenya won the gold medal in the 2016 Olympic Marathon."
"Laura Ingalls Wilder was an American writer known for which series of children's books released from 1932 to 1943?","Laura Ingalls Wilder Medal; The Laura Ingalls Wilder Medal is a prize awarded by the American Library Association (ALA) to writers or illustrators of children's books published in the United States who have over a period of years made substantial and lasting contributions to children's literature.","Laura Ingalls Wilder was an American writer known for the ""Little House"" series of children's books released from 1932 to 1943."
"What city is the Foley Center Library in?","Doris Foley Library for Historical Research; The Doris Foley Library for Historical Research (formerly, Nevada City Free Public Library and Nevada City Library; colloquially: Carnegie Library or Foley) is a reference and research library in Nevada City, in Nevada County, California.","The Foley Center Library is in Spokane, Washington."
"In which year did this American figure skater, actress, and sports commentator, coached by Richard Callaghan, win a World champion?","Rudy Galindo; Val Joe ""Rudy"" Galindo (born September 7, 1969 in San Jose, California) is an American figure skater who competed in both single skating and pair skating.","I have no idea.

(The question references ""this American figure skater"" without providing an image or name to identify which specific person is being discussed, making it impossible to answer accurately.)"
"Are Cricket and Cosmogirl magazines both for teenagers?","NYPD Cricket League; NYPD Cricket League or NYPD Cricket or Cricket NYPD is a private Twenty20 cricket league formed by the New York City Police Department for teenagers from the Caribbean and South Asian American communities in New York City.","Not entirely—Cricket magazine is primarily for children and pre-teens (ages 9-14), while CosmoGirl was specifically marketed as a magazine for teenage girls."
"Which write of ""The Adventures of Tom Sawyer""  died on April 21, 1910?","Huckleberry Finn; Huckleberry ""Huck"" Finn is a fictional character created by Mark Twain who first appeared in the book ""The Adventures of Tom Sawyer"" and is the protagonist and narrator of its sequel, ""Adventures of Huckleberry Finn"".","Mark Twain, the author of ""The Adventures of Tom Sawyer,"" died on April 21, 1910."
"What is an alternate name for a drug lord, which Idris Elba plays in the HBO series ""The Wire""?","Proposition Joe; Joseph Stewart, better known as ""Proposition Joe"" or ""Prop Joe"", is a fictional character on the HBO drama ""The Wire"", played by actor Robert F. Chew.","Idris Elba plays Stringer Bell, a drug lord and kingpin in the HBO series ""The Wire."""
"Chris Tsirgiotis won an Emmy in 2015 for his work on a miniseries created by who?","Chris Tsirgiotis; Chris Tsirgiotis is an American animator, most known for his background art pieces.","I have no idea."
"The senior adviser to former President Barack Obama, Eric Schultz worked with which American political aide representing the White House to the press in 2014?","Ferial Govashiri; Ferial Govashiri is an Iranian-American political aide who served as the Personal Secretary to U.S. President Barack Obama at the White House from May 2014 through January 20, 2017.","# Answer

Eric Schultz worked with Josh Earnest, who became the White House Press Secretary in August 2014, serving as Principal Deputy Press Secretary under him."
"Which supporting analyst for Inside the NBA was born on October 5, 1972?","Antonio Davis; Antonio Lee Davis (born October 31, 1968) is an American retired National Basketball Association (NBA) player.","I have no idea."
"Union Carbide is owned by the multinational corporation headquartered where?","Rechargeable alkaline battery; A rechargeable alkaline battery (also known as alkaline rechargeable or rechargeable alkaline manganese (RAM)) is a type of alkaline battery that is capable of recharging for repeated use.","Union Carbide is owned by Dow Chemical Company, which is headquartered in Midland, Michigan, United States."
"What nationality is the award-winning actor who plays Agent Michael Malone in ""Without a Trace""?","Todd Manning and Marty Saybrooke rape storylines; The Todd Manning and Marty Saybrooke rape storylines are storylines from the ABC daytime drama ""One Life to Live"" consisting of rape, revenge, redemption and love.","I have no idea."
"The American actor and film producer that hosted a CBS special in 2001 gained worldwide fame for starring as what character in Star Wars?","List of Star Wars species (K-O); This is a list of ""Star Wars"" species, containing the names of fictional sentient species from the ""Star Wars"" franchise beginning with the letters K through O. ""Star Wars"" is an American epic space opera film series created by George Lucas.","I have no idea."
"What Colombian actress born in 1972 had a supporting role in Soul Plane?","Ryan Pinkston; Ryan James Pinkston (born February 8, 1988) is an American actor and model.","I have no idea."
"An actor that began his career as a fashion model stared in a movie based a fairy tale by who? ","Childe Rowland; ""Childe Rowland"" is a fairy tale, the most popular version written by Joseph Jacobs in his ""English Fairy Tales"", published in 1890.","I have no idea.

The question is too vague without specifying which actor or which fairy tale movie is being referenced, as multiple actors have transitioned from modeling to film careers and appeared in fairy tale-based movies."
"When was one of the ""Strictly Come Dancing"" judges born? ","Strictly Come Dancing; Strictly Come Dancing (informally known as Strictly) is a British television dance contest, featuring contestants, celebrities, and other people, from all walks of life, with professional dance partners competing in a ballroom and Latin dance competition.","Craig Revel Horwood, one of the ""Strictly Come Dancing"" judges, was born on December 7, 1957."
"In the vein of what mathematician did Kit and The Widow perform?","Don't Make Me Come to Vegas; ""Don't Make Me Come to Vegas"" is a song by singer-songwriter Tori Amos that originally appeared on her album ""Scarlet's Walk"" (2002).","I have no idea."
"What singer's 2011 pop song, produced by Scottish DJ Calvin Harris, made it on the Mexico Airplay Chart and was a number-one song in the ""Billboard"" Hot 100?","Mexico Airplay; Mexico Airplay is a record chart published weekly by ""Billboard"" magazine for singles receiving airplay in Mexico.","Rihanna's 2011 pop song ""We Found Love,"" produced by Scottish DJ Calvin Harris, reached number one on the Billboard Hot 100 and charted on the Mexico Airplay Chart."
"The band The Slits contained which leading vocalist, Ari Up, or Morrissey?","Barry Hay; Barry Andrew Hay (born 16 August 1948) is an Indian-born Dutch musician best known as the leading vocalist and frontman for Dutch rock band Golden Earring.","The Slits contained leading vocalist Ari Up, not Morrissey."
"What English new wave and synth-pop band formed in 1978 released its thirteenth single in 1985?","Duran Duran; Duran Duran ( ) are an English new wave and synth-pop band formed in Birmingham in 1978.","# Answer

Duran Duran, the English new wave and synth-pop band that formed in 1978, released its thirteenth single in 1985."
"Which of Pavel Helebrand production  is a romance novel by Jane Austen, first published in 1813?","Emma (novel); Emma, by Jane Austen, is a novel about youthful hubris and the perils of misconstrued romance.","I have no idea."
"What type of holy place does and have in common?","Nyabinghi rhythm; Nyabinghi, also Nyahbinghi, Niyabinghi, Niyahbinghi, is the gathering of Rastas, known as Rastafarians to celebrate and commemorate key dates significant to Rastafari throughout the year.","I have no idea.

(The question appears to be incomplete or malformed, as it lacks the specific subjects being compared before and after ""and."")"
"Which musician with which Cork worked was an English rock musician, best known as the bass player and occasional lead singer for the Jimi Hendrix Experience and guitarist/singer for Fat Mattress?","Experience Hendrix: The Best of Jimi Hendrix; Experience Hendrix: The Best of Jimi Hendrix is a compilation album of Jimi Hendrix songs released in 1997.","Noel Redding was the English rock musician who worked as the bass player and occasional lead singer for the Jimi Hendrix Experience and later as guitarist/singer for Fat Mattress, though I am uncertain about the specific connection to someone named Cork."
"Dexter Scott King has a sister who was the first born child of which other civil rights leader?","Heiberger, Alabama; Heiberger is a small Unincorporated community located about 10 miles north of Marion in Perry County, Alabama, United States.","Dexter Scott King has a sister, Yolanda Denise King, who was the first-born child of Martin Luther King Jr."
