Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost
"What American actress starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston?",Jena Malone,Jessica Lange,YES,"The American actress who starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston is **Jena Malone**.",269,1.680324793
"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,Bob Day is older.,NO,Bob Day is older than Lucy Gichuhi.,200,0.76005888
"Parafield, South Australia is very near the airport and what campus of the University of South Australia?",Mawson Lakes,Mawson Lakes Campus.,NO,"Parafield, South Australia is very near the airport and the Parafield campus of the University of South Australia.",231,1.170726061
"Undiscovered Country is a reference to the concept of the afterlife as the ""undiscovered country"" from which opening phrase of a soliloquy spoken by Prince Hamlet in the so-called ""nunnery scene"" of William Shakespeare's play ""Hamlet""?",To be,Yes.,YES,"Yes, ""Undiscovered Country"" refers to the concept of the afterlife as mentioned in the ""nunnery scene"" of William Shakespeare's *Hamlet*, where Hamlet says, ""To die, to sleep—To sleep, perchance to dream. Ay, there's the rub: for in that sleep of death what dreams may come..."" though the term ""undiscovered country"" itself comes from the next line: ""the undiscovered country from whose bourn no traveller returns.""",372,3.86786294
The winner of the FIA World Endurance Championship in 2013 drove the Toyota TF101 with who?,Mika Salo,Anthony Davidson,YES,"The winner of the FIA World Endurance Championship in 2013 was Audi Sport Team Joest, driving the Audi R18 e-tron, not the Toyota TF101.",266,1.7908144
What position did the current Leader of Fine Gael hold from 2016 until 2017?,Minister for Social Protection,Minister for Health.,YES,"The current Leader of Fine Gael, Simon Harris, did not hold any position from 2016 until 2017, as he was not elected as a TD until 2020.",263,1.825936317
Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Robert Louis Stevenson,YES,The Victorian poet born in a 15th-century castle home to the Earl of Southesk was Robert Louis Stevenson.,234,1.189226627
What unit of the Air National Guard is located at a base that was home to the 509th Bomb Wing flying the General Dynamics FB-111A?,133d Air Refueling Squadron,"The 131st Fighter Wing of the Missouri Air National Guard is located at Whiteman Air Force Base, which was previously home to the 509th Bomb Wing flying the General Dynamics FB-111A.",YES,The 158th Wing of the Air National Guard is located at a base that was home to the 509th Bomb Wing flying the General Dynamics FB-111A.,280,1.759978771
What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?,Koninklijke Ahold N.V.,Ahold.,NO,"Albert Heijn founded the Dutch retail chain Albert Heijn, which later became part of the Ahold Delhaize Group through a merger with Delhaize Group in 2016.",242,1.689916849
"The Light Princess was inspired by ""what"" literary tale published by Charles Perrault in 1697?",Sleeping Beauty,Cinderella,YES,"The Light Princess was inspired by ""La Belle au bois dormant"" (""Sleeping Beauty in the Wood""), a literary tale published by Charles Perrault in 1697.",260,1.609734535
"A small regional passenger airline from Killeen, Texas moved its operations from a city owned public airport 6 miles northwest of Downtown Dallas to what airport?",Dallas/Fort Worth International Airport,Dallas/Fort Worth International Airport,NO,"The small regional passenger airline from Killeen, Texas moved its operations to Dallas Executive Airport (KDAL).",240,1.163445234
"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM, in what field?",Engineering,I have no idea.,YES,"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM in a field such as Political Science, International Relations, or Public Administration, as these are typical academic backgrounds for such a role.",267,2.388988495
"Flower Alley was bred by the trainer who was killed at what Fayette County, Kentucky airport?",Blue Grass Airport,Blue Grass Airport,NO,"Flower Alley was bred by the trainer who was killed at Blue Grass Airport in Fayette County, Kentucky.",224,1.113936663
"Domestic Disturbance stars an actor who voiced what character in ""Monsters, Inc.""?",Randall Boggs,Steve Buscemi.,YES,"Domestic Disturbance stars an actor who voiced Mike Wazowski in ""Monsters, Inc.""",223,1.093604088
This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?,sedan and station wagon,"Holden Commodore is a model, not a manufacturer; Holden (the brand) produced models like Astra, Captiva, Colorado, Cruze, Equinox, SS, Torana, and Ute.",NO,"Holden Commodore does not manufacture other models such as the Astra, Captiva, or Barina, as these are produced by Opel (Vauxhall in Europe) and not by Holden.",261,1.823680639
"Who was born first, Vladimir Nabokov or Harper Lee?",Vladimir Vladimirovich Nabokov,Vladimir Nabokov was born first.,NO,"Vladimir Nabokov was born first, as he was born on April 22, 1899, while Harper Lee was born on April 28, 1926.",229,1.858027697
Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,stoneware,ceramic,YES,Little Brown Stein is a rivalry trophy that imitates a mug made out of a steer's skull.,223,1.085767508
"Who was born first, Lawrence Ferlinghetti or Luigi Pirandello?",Luigi Pirandello,Luigi Pirandello was born first.,NO,"Luigi Pirandello was born first, on June 28, 1881, while Lawrence Ferlinghetti was born on March 24, 1919.",230,1.778380632
Which Record Company reissued an Avenged Sevenfold Album that only sold 300 copies?,Hopeless Records,Warner Bros. Records,YES,The record company that reissued an Avenged Sevenfold album that only sold 300 copies is Epitaph Records.,240,1.289547443
When was the company that produced rectangular crackers that have 18 holes in a 3x6 pattern founded?,1853,1898,YES,"The company that produced rectangular crackers with 18 holes in a 3x6 pattern, known as ""Magic Wafers,"" was founded in 1964 by the Keebler Company.",234,1.783912897
What US city between New York and Quebec Canada was the most effected during the Taconic orogeny?,New England,I have no idea.,YES,"The Taconic orogeny, which occurred approximately 480 to 440 million years ago, primarily affected regions in what is now eastern North America, including parts of New York State and Vermont; however, it did not directly impact modern cities, as human settlements did not exist at that time.",256,2.481635094
"Between the two operas, Mosè in Egitto and Lucrezia Borgia, which one has more acts?",Mosè in Egitto,They both have the same number of acts.,YES,"Mosè in Egitto has three acts, while Lucrezia Borgia has two acts, making Mosè in Egitto the opera with more acts.",239,1.532757998
What movies has Juno Temple starred in?,"She has appeared in films such as "" Black Mass"", ""The Other Boleyn Girl"", ""Wild Child"", ""Atonement"", ""Maleficent"", ""The Three Musketeers"" and ""The Dark Knight Rises"".","Juno Temple has starred in ""Naked,"" ""The Last King of Scotland,"" ""Sweeney Todd: The Demon Barber of Fleet Street,"" ""The Hangover,"" ""The Hangover Part II,"" ""The Woman in Black,"" ""The Intern,"" ""The Nice Guys,"" ""The Mummy,"" ""The Upside,"" ""The House with a Clock in Its Walls,"" ""The Aeronauts,"" ""The New Mutants,"" ""The Power of the Dog,"" ""The Lost City,"" ""The Woman King,"" ""The Menu,"" ""The Whale,"" ""The Flash,"" ""The Virgin Suicides,"" ""The Cider House Rules,"" ""The Imaginarium of Doctor Parnassus,"" ""The Truth About Marigold,"" and ""The Adderall Diaries.""",NO,"Juno Temple has starred in movies such as *Atonement*, *The Amazing Spider-Man 2*, *The Hangover Part II*, and *The Cider House Rules*.",256,1.67086482
Which as more species Cassiope or Deutzia?,Deutzia,Deutzia has more species than Cassiope.,NO,The base response is incorrect; Deutzia has more species than Cassiope.,205,0.997156382
"Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller ""Wild Things""?",Jennifer Taylor,Jennifer Lopez.,YES,"The actress from *Zombie Night* who appeared in the 1998 erotic thriller *Wild Things* is not Julie Benz; it is actually Melanie Griffith, who starred in *Wild Things* but did not appear in *Zombie Night*.",266,2.107885122
"David Wayne Hull (born 1962 or 1963) is a leader of which group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers, its first Grand Wizard?",White Knights,White Knights of the Ku Klux Klan,NO,"David Wayne Hull is a leader of the White Knights of the Ku Klux Klan, a group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers, its first Grand Wizard.",304,1.970745564
How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,two Grammy awards,0,YES,"There is no Joni Mitchell song named ""A Case of You"" from *Love Actually*; the song referenced in the film is ""Case of You,"" but it is not the title of an album that has won Grammy awards.",259,2.025715113
When was the group formed whose Japanese debut EP/ video album is called Nobody for Everybody ?,2006,"The group Nogizaka46, whose Japanese debut EP/video album is ""Nobody for Everybody,"" was formed in 2012.",YES,"The group NiziU was formed in 2020 and made their Japanese debut with the EP/ video album ""Nobody for Everybody.""",228,1.400959015
When was the son of Kingsley Amis born ?,1949,"December 25, 1949.",YES,"Martin Amis, the son of Kingsley Amis, was born on December 25, 1949.",228,1.301533461
Lean on Pete stars the actor best known for playing what role in Granite Flats?,Timmy Sanders,I have no idea.,YES,"Lean on Pete stars the actor best known for playing Walter White in Breaking Bad, not for playing a role in Granite Flats.",226,1.259696007
What star of a Matthew Senreich and Zeb Wells comedy was born in July of 1983?,Heidi Lynn Gardner,Troy Gentile,YES,"Jack McBrayer, who starred in the Matthew Senreich and Zeb Wells comedy *Wander Over Yonder*, was born in July of 1983.",256,1.611684799
What other jobs did the actress Olivia Munn from Mortdecai have?,model,"Olivia Munn was a model, a TV host on *The Tonight Show with Jay Leno*, and a voice actress for *Teen Titans*.",NO,"Olivia Munn, known for her role in *Mortdecai*, has also worked as a model, television host, and journalist.",237,1.393589735
Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,London Heathrow Airport,YES,"London Heathrow Airport replaced Croydon Airport and ranks as the busiest airport in Europe, not the 8th busiest.",220,1.261584997
Both Alexander Hall and Pierre Morel are involved in which profession?,film director,film directing,NO,Both Alexander Hall and Pierre Morel are involved in the profession of filmmaking.,210,0.920357704
What type of movies are 101 Dalmatians and G-Force?,American family comedy adventure,101 Dalmatians and G-Force are family-oriented comedy-adventure films.,NO,"101 Dalmatians is an animated family movie, while G-Force is a live-action/animated hybrid family film.",227,1.300922632
Who was the winner of the season of The Rap Game where a contestant named Lady Leshurr as one of her influences?,Mani,I have no idea.,YES,"The winner of the season of *The Rap Game* where Lady Leshurr was an influence was not Lady Leshurr herself; she was a guest mentor, and the winner of that season (2017) was K-NAme.",269,2.137022018
"What Box Codax group musician was also the guitarist, backing/lead vocalist and keyboardist of another Glasgow-based band?","Nicholas John ""Nick"" McCarthy",Stuart Braithwaite.,YES,"The Box Codax group musician who was also the guitarist, backing/lead vocalist, and keyboardist of another Glasgow-based band is **Kevin Haskins**, who was also a member of the band **The Jesus and Mary Chain**.",285,2.014601231
"Professional cyclist Sara Symington competed in which Olympic Games held in Sydeney, Australia?",2000 Summer Olympic Games,I have no idea.,YES,"Sara Symington competed in the 2000 Summer Olympic Games held in Sydney, Australia.",224,1.068325043
"Which super bowl that took place at the Miami Dolphins home stadium, featured the San Francisco 49ers defeating the San Diego Chargers?",Super Bowl XXIX,I have no idea.,YES,"Super Bowl XVII, played at the Miami Dolphins' home stadium (Joe Robbie Stadium) in 1983, did not feature the San Francisco 49ers defeating the San Diego Chargers; the 49ers did not play in that game.",284,2.156334162
What cover for the main game of NBA 2K16 earned a gold medal playing with Team USA at the 2012 Summer Olympics?,Anthony Davis,Stephen Curry.,YES,The cover for the main game of NBA 2K16 that earned a gold medal playing with Team USA at the 2012 Summer Olympics is Kyrie Irving.,267,1.631381512
What 4 divisions make up the company of the wealthiest person in Georgia?,"newspapers, television, radio, cable television","The four divisions are Stores, Distribution, E-commerce, and Corporate.",NO,"The wealthiest person in Georgia is often considered to be Robert F. Smith, and his company, Vista Equity Partners, is primarily divided into four segments: Software, Data and Analytics, Government, and Other Investments.",227,1.802824736
Where did the opera in which Iva Pacetti starred as Elena first premier?,"La Scala, Milan",Milan,NO,"The opera in which Iva Pacetti starred as Elena, *L'elisir d'amore* by Gaetano Donizetti, first premiered in Milan, Italy, at the Teatro La Scala on May 12, 1832.",291,2.20369482
What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,The person responsible for the concept of a dimensionless number in physics and engineering was an American physicist named Edgar Buckingham.,YES,"The concept of dimensionless numbers in physics and engineering was not developed by a single person, but Osborne Reynolds, a British physicist and engineer, is widely recognized for introducing the Reynolds number, a key example of a dimensionless quantity.",263,1.909774065
Between Pinanga and Alopecurus which genus is more common in temperate regions?,Alopecurus,Alopecurus is more common in temperate regions.,NO,Alopecurus is more common in temperate regions than Pinanga.,211,0.893078327
"Which author was a dentist, Zane Grey or Bhabananda Deka?",Pearl Zane Grey,Bhabananda Deka,YES,Zane Grey was a dentist.,196,0.6364398
"Jaroslav Kvapil the Czech poet was born in the Kingdom of Bohemia, also referred to by what name?",Czech Kingdom,Kingdom of the Czechs,NO,"Jaroslav Kvapil, the Czech poet, was born in the Kingdom of Bohemia, also referred to as the Czech lands.",245,1.318619013
Were Cinderella and The Emperor's New Groove released by the same picture company?,no,Yes.,YES,"Yes, both *Cinderella* (1950) and *The Emperor's New Groove* (2000) were released by Walt Disney Pictures.",254,1.604798555
"The rapper whose debut album was titled ""Thug Misses"" has sold over how many records worldwide?",2 million,I have no idea.,YES,"The rapper whose debut album was titled ""Thug Misses"" is Nelly, and he has sold over 50 million records worldwide.",220,1.389216661
José Baviera starred in the 1962 film by the filmmaker who worked in what countries?,"Spain, Mexico and France",Argentina,YES,"José Baviera starred in the 1962 film ""El crack,"" directed by Julio Saraceni, who worked primarily in Argentina.",247,1.381180525
Extract starred what American actress who is known for her work on Saturday Night Live from 2005-2012?,Kristen Carroll Wiig,Amy Poehler,YES,The American actress known for her work on Saturday Night Live from 2005–2012 is Rachel Dratch.,246,1.260951996
What member from The Clinch Mountain Boys plays at the Huck Finn Jubilee Bluegrass Music Festival?,Ralph Edmund Stanley,I have no idea.,YES,"The Clinch Mountain Boys have performed at the Huck Finn Jubilee Bluegrass Music Festival, but there is no specific publicly available information identifying a single member who consistently performs at the event.",227,1.568217754
"Which American actor portray Steve Urkel in ""Family Matters""",Jaleel Ahmad White,Jaleel White,NO,"The American actor who portrayed Steve Urkel in ""Family Matters"" is Jaleel White.",214,1.029463053
The 2000 ICC KnockOut Trophy was the debut of a Jamaican cricketer who is a right-handed what?,middle order batsman,right-handed batsman,NO,The Jamaican cricketer who debuted in the 2000 ICC KnockOut Trophy is a right-handed batsman.,244,1.305032492
"What other occupation did the ""Law West of the Pecos"" have?",saloon-keeper,I have no idea.,YES,"Answer: ""Law West of the Pecos"" is a novel by Louis L'Amour, so it is not an occupation; therefore, I have no idea.",251,1.593627691
For what ogranization does a commentator of Press TV serve as associate director?,Henry Jackson Society,I have no idea.,YES,A commentator of Press TV serves as associate director for the **Islamic Republic of Iran Broadcasting (IRIB)**.,225,1.142617941
How many episodes were made for the science fiction series with Gus Birney?,ten,16,YES,"The science fiction series featuring Gus Birney, ""The Nevers,"" had 8 episodes in its first season, with no further seasons confirmed as of now.",245,1.458726645
In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,California Polytechnic State University,Polytechnic University of the Philippines,YES,The Polytechnic University of the Philippines was originally established as a vocational high school in 1904.,230,1.157632828
"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",Ludwig van Beethoven,Ludwig van Beethoven.,NO,The composer who wrote Piano Sonata No. 16 and was a crucial figure in the transition between the Classical and Romantic eras is Wolfgang Amadeus Mozart.,262,1.480985403
Where did the military engagements that Captain Lewis Cunningham Broadus served during take place?,Mexico-United States border region,The military engagements Captain Lewis Cunningham Broadus served during primarily took place at the Battle of Gettysburg during the American Civil War.,YES,"The military engagements that Captain Lewis Cunningham Broadus served during took place primarily in the Western Theater of the American Civil War, including battles such as Shiloh, Stone River (Stoneman's Gap), and Chickamauga.",273,1.973903179
When was the advisor of Alpher-Bethe-Gamow paper died?,19-Aug-68,"George Gamow, the advisor of the Alpher-Bethe-Gamow paper, died in 1968.",NO,"George Gamow, the advisor of the Alpher-Bethe-Gamow paper, died on August 19, 1968.",240,1.440318346
Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,40,YES,"The national anthem of Lithuania, ""Tautiška giesmė,"" for which Vincas Kudirka composed both the music and lyrics, has 32 words.",260,1.738532543
What is the name of this Austrian association football club from Vienna for which Raphael Holzhauser was a player?,Austria Wien,SK Rapid Wien,YES,The name of the Austrian association football club from Vienna for which Raphael Holzhauser was a player is SK Rapid Wien.,238,1.260947704
Ganjam district is located in an indian state located in which part of India ?,eastern India,Ganjam district is located in the eastern part of India.,NO,"Ganjam district is located in the eastern part of India, in the state of Odisha.",220,1.040548325
What is the start date of this tour that was the third concert tour by an American singer-songwriter and was completed in support of the album Red?,13-Mar-13,"March 14, 2012.",YES,"The start date of Taylor Swift's Red Tour, which was her third concert tour and supported her album *Red*, was March 10, 2014.",265,1.525809765
What is one element of House dance where the dancer ripples his or her torso back and forth?,the jack,body roll,YES,"One element of House dance where the dancer ripples his or her torso back and forth is often referred to as the ""Body Roll"" or ""Torso Roll,"" a smooth, isolating movement characteristic of the style.",253,1.851195335
"Which 2009 animated film is from Japan, Summer Wars or The Secret of Kells?",Summer Wars,Summer Wars,NO,The 2009 animated film from Japan is *Summer Wars*.,216,0.889674187
"What is the name of the 1988 film starring Gene Bervoets that was based on the Dutch to English translated novel, ""The Vanishing""?",The Vanishing,The Vanishing,NO,"The 1988 film starring Gene Bervoets that was based on the Dutch novel ""The Vanishing"" is *The Vanishing*, which was originally titled *Spoorloos* in Dutch.",274,1.81869173
When was the first stud book created for the breed of horse that came from Rotrou introducing Arabian horses to Perche?,1883,"The first stud book for the Percheron breed, developed in the Perche region of France after introducing Arabian horses, was created in 1862.",YES,"The first stud book for the Percheron breed, which originated in the Perche region of France and was influenced by Arabian horses introduced through Rotrou, was created in 1862.",269,1.752025366
"In what year was the drummer from the album ""Angel of Retribution"" born?",1961,1962,YES,"The drummer from the album ""Angel of Retribution,"" Danny Carey, was born in 1967.",231,1.204736948
William Bromley-Davenport held political office under the Prime Minister who was of which party?,Conservative,Conservative Party.,NO,William Bromley-Davenport held political office under the Conservative Party Prime Minister Stanley Baldwin.,219,0.978964329
Agnes Body was the founding head of a state secondary school located on what road?,Wragby Road,Norwood Road,YES,Agnes Body was the founding head of a state secondary school located on York Road.,216,0.916506052
Who played the role of Nettie Harris in the 1985 film directed by Steven Spielberg?,Akosua Gyamama Busia,Akosua Busia,NO,Whoopi Goldberg did not play the role of Nettie Harris in the 1985 film directed by Steven Spielberg; that role was played by actress Alfre Woodard in the film *The Color Purple*.,255,1.885566711
"The actress that plays Charity in the drama series ""Greenleaf"" is a member of a musical family from what city and state?","Detroit, Michigan","Indianapolis, Indiana.",YES,"The actress that plays Charity in the drama series ""Greenleaf,"" Merle Dandridge, is a member of a musical family from Detroit, Michigan.",253,1.457433939
On which television network did Joe Penny play an investigator named Jake Styles?,CBS,I have no idea.,YES,"Joe Penny did not play an investigator named Jake Styles; the character ""Jake Styles"" was played by actor Robert Patrick in the television series ""In Plain Sight,"" which aired on the USA Network.",239,1.706555605
How many times did the man who coached the 1986-87 UNLV Runnin' Rebels fail to win 20 games in a season?,twice,2,NO,"Jerry Tarkanian, who coached the 1986-87 UNLV Runnin' Rebels, never failed to win 20 games in a season during his tenure at UNLV, which spanned from 1973 to 1992.",301,2.370259762
 Curious is a women's fragrance by a singer born in what city and state?,"McComb, Mississippi","Redondo Beach, California.",YES,"Curious is a women's fragrance by singer Katy Perry, who was born in Santa Barbara, California.",225,1.104200363
Were both Eugene Dynkin and Vladimir Voevodsky mathematicians from Russia?,yes,Yes.,NO,"Yes, both Eugene Dynkin and Vladimir Voevodsky were mathematicians from Russia.",217,0.980003357
What mall was known as a twin of the mall located on I-45 on the Southeast side of Houston?,Northwest Mall,La Centerra at the Galleria,YES,"The Galleria is a major mall in Houston, but it is not located on I-45 on the Southeast side of Houston nor is it known as a twin of another mall in that area.",256,1.806630135
In what year did Australian-born comedian Peter Helliar write I Love you Too?,2010,2008,YES,"The Australian-born comedian Peter Helliar did not write a song or work titled ""I Love You Too.""",207,1.122891665
"Which client of Lindka Cierach played Queen Elizabeth II in ""The Queen""?",Helen Mirren,Helen Mirren.,NO,"Answer: Helen Mirren, who was styled by Lindka Cierach, played Queen Elizabeth II in the film ""The Queen.""",233,1.319183111
Which ocean would the ingredients likely come from for the She-crab soup?,Atlantic Ocean,Atlantic Ocean,NO,The ingredients for She-crab soup would likely come from the Atlantic Ocean.,210,0.903731346
"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,John Dufresne,YES,"John Dufresne is of French descent and lived in France for a period, while Maurice Level is not a known real person.",228,1.338858604
When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,on 20 July 2009,The first bank serving rural India as part of such an organization was established in 1975 with the creation of Regional Rural Banks.,YES,"The first bank dedicated to serving rural areas of India as part of an organized effort was established in 1975 when the Indian government nationalized 14 major commercial banks, later expanding to 20, to enhance financial inclusion in rural and semi-urban regions.",301,2.342978477
Chien-Shiung Wu's expertise in experimental physics evoked comparisons to a scientist who passed away in which year ?,1934,1934,NO,"Chien-Shiung Wu's expertise in experimental physics evoked comparisons to Marie Curie, who passed away in 1934.",247,1.404891253
The 2005 film Remedy featured Frank Vincent from The Sopranos and several mob movies by which acclaimed director?,Martin Scorsese,Martin Scorsese.,NO,"The 2005 film *Remedy* featured Frank Vincent, known for his roles in *The Sopranos* and mob movies directed by Martin Scorsese.",263,1.628092051
What title did the actor who worked with Sivaji Ganesan in a 1970 drama film other than actor?,politician,producer,YES,"The title of the 1970 drama film in which an actor who had worked with Sivaji Ganesan contributed in a role other than acting is ""Pattina Pravesham,"" where the actor M.G. Radhakrishnan served as the music composer.",300,2.366303682
"Gaia is a space observatory of the European Space Agency, what is Astrosat?",India's first dedicated multi-wavelength space observatory.,"Astrosat is a multi-wavelength space observatory operated by the Indian Space Research Organisation (ISRO) for studying celestial objects in ultraviolet, optical, and X-ray wavelengths.",NO,Astrosat is a multi-wavelength space observatory of the Indian Space Research Organisation (ISRO).,224,1.08056283
"After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?",Washington State,Mississippi State University.,YES,Mike Leach currently coaches at Washington State University.,205,0.641111135
"Which genus has more species, Mahonia or Diplazium?",Diplazium,Diplazium has more species than Mahonia.,NO,The genus Diplazium has more species than Mahonia.,202,0.724186659
What is the title of the person who is Head of the Department of Biological Sciences at the University of Lincoln,Doctor,I have no idea.,YES,"The title of the person who is Head of the Department of Biological Sciences at the University of Lincoln is Professor, as academic heads typically hold the rank of professor or reader.",252,1.432031393
"What type of elevation does Aldgate railway station, Adelaide and Aldgate, South Australia have in common?",Hills,They are both at ground level elevation.,NO,"Both Aldgate railway station in Adelaide and Aldgate in South Australia are at approximately the same low elevation, as they are located in the same general coastal plain area near sea level.",258,1.510881424
"Brandy was handpicked by a producer that herself had been recognized by the ""Guinness World Records"" for what?",most awarded female act of all-time,"The producer was recognized by ""Guinness World Records"" for having the most number-one singles on the Billboard Hot 100 as a producer.",YES,"Brandy was handpicked by a producer who had been recognized by the ""Guinness World Records"" for being the best-selling female artist of the 20th century.",259,1.461077452
What profession did Willi Forst and Elmer Clifton share?,actor,They were both actors.,NO,Willi Forst and Elmer Clifton shared the profession of film director.,211,0.832141876
"Which film is older, Monsters, Inc. or Earth?","Monsters, Inc.",I have no idea.,YES,"This statement is incorrect. In the real world, Earth is approximately 4.5 billion years old, while the film Monsters, Inc. was released in 2001. Therefore, Earth is vastly older than Monsters, Inc.",234,1.87180829
 Chun Woo-hee's notable films include a South Korean horror film about  a policeman who investigates a series of mysterious killings and what?,illnesses,"""The Wailing"" (2016), which involves a policeman investigating a series of mysterious killings and a curse linked to a shaman.",YES,"Chun Woo-hee's notable films include a South Korean horror film about a policeman who investigates a series of mysterious killings and a team of paranormal investigators, which is from the film ""The Quiet Family.""",264,1.848076582
What city is home to the private research university Jung Seul-ki swam for?,"Seoul, South Korea",I have no idea.,YES,The city is Seoul.,193,0.54036355
"Who directed the film that had ""The Distance"" in the soundtrack?",Peter Chelsom,"Mike Rohl directed the film ""The Darwin Awards,"" which featured Spoon's ""The Distance"" in its soundtrack.",YES,"The film that featured ""The Distance"" in its soundtrack was *The Tree of Life*, directed by Terrence Malick.",227,1.341300011
Jeff Perry the current star of the ABC political drama Scandal is in an upcoming thriller direct by who?,Craig William Macneill,Lisa Brühlmann.,YES,"Jeff Perry, the current star of the ABC political drama Scandal, is in an upcoming thriller directed by Michael Bay.",239,1.301336765
Does Frank Pepe Pizzeria Napoletana or Donatos Pizza have more locations?,Donatos,Donatos Pizza has more locations than Frank Pepe Pizzeria Napoletana.,NO,Donatos Pizza has more locations than Frank Pepe Pizzeria Napoletana.,220,1.055357933
"What event in 1920 was established by the director of the play ""The Miracle?""",Salzburg Festival,I have no idea.,YES,"The event established in 1920 by Rudolf Steiner, the founder of anthroposophy and associated with the play ""The Miracle of the Sakrament,"" was the founding of the Anthroposophical Society.",264,2.114554167
"""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from where?","Newcastle upon Tyne, England",I have no idea.,YES,"""Let's Get Ready to Rhumble"" is a 1994 song by the music duo The Offspring from California.",243,1.397236824
"Don Swayze was one of five children.  His older brother was trained in dance by their mother, Patsy Swayze, leading to his role in ""Dirty Dancing"".  Who is his older brother?",Patrick Swayze,Patrick Swayze,NO,His older brother is Patrick Swayze.,228,0.70973444
Who is Colin Kaepernick and what is his preferred nickname?,an American football quarterback,"Colin Kaepernick is a former NFL quarterback known for kneeling during the national anthem to protest police brutality, and his preferred nickname is ""Kaepernick.""",NO,"Colin Kaepernick is a former NFL quarterback best known for kneeling during the national anthem to protest racial injustice, and his preferred nickname is ""Kaepernic.""",237,1.561361074
Timothy J. Sloan was the CEO of Wells Fargo who succeeded the CEO who took the job in what month?,7-Jun,January,YES,Timothy J. Sloan was the CEO of Wells Fargo who succeeded the CEO who took the job in January 2014.,240,1.403816938
"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",Charles L. Clifford,Jules Verne,YES,"The actor who plays Phileas Fogg in the 1956 film ""Around the World in 80 Days"" is David Niven, and he co-starred with Gary Cooper in the 1939 Goldwyn Productions film ""The Pride of the Yankees,"" which is based on the novel ""The Luck of the Yankees"" by Robert K. O'Brien.",355,2.903209686
In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island","Smithfield, Rhode Island.",NO,"The Bryant Bulldogs represent Bryant University, which is located in Smithfield, Rhode Island.",211,0.868537426
"Michelle Lewis has written songs for which ""Lizzie McGuire"" actress? ",Hilary Duff,Hilary Duff.,NO,"Michelle Lewis has written songs for the ""Lizzie McGuire"" actress Hilary Duff.",219,0.953287601
From what nation is the football player who was named Man of the Match at the 2001 Intercontinental Cup?,Ghana,France,YES,The football player who was named Man of the Match at the 2001 Intercontinental Cup was from Brazil.,238,1.101242781
"Who is a guitarist, Saffron or Myles Kennedy?",Myles Kennedy,Myles Kennedy is a guitarist.,NO,Myles Kennedy is a guitarist; Saffron is not primarily known as a guitarist.,214,1.062294722
These three apps that have similar functionality to Google for Education are compatible with what Microsoft file format?,Microsoft Office,".docx, .xlsx, and .pptx.",NO,"The question is subjective; therefore, I have no idea.",208,0.814929962
What is the name of the field marshal and strategist who was the mastermind behind the Schlieffen Plan?,Alfred Graf von Schlieffen,Alfred von Schlieffen.,NO,The field marshal and strategist who was the mastermind behind the Schlieffen Plan was Alfred von Schlieffen.,233,1.254269123
"A British sports, health and leisure business hosted the World Games on what dates?",July 25 to August 4,"The World Games were hosted by a British organization in Birmingham from July 7 to July 17, 2022.",YES,"The World Games are not hosted by a British sports, health and leisure business; they are organized by the International World Games Association and were most recently held in Birmingham, USA, from July 7 to July 17, 2022.",263,2.332786798
The Black Star identified closely with this American magazine magnate who was called what?,"the most influential private citizen in the America of his day""","The Black Star was closely associated with Henry Luce, who was called the father of modern photojournalism.",YES,"The Black Star was identified closely with the American magazine magnate William Randolph Hearst, who was called ""The Uncrowned King of America.""",237,1.45442009
