Question,Answer,base_response,is_hallucination,final_answer,recheck_hallucination
How many active players have won at least five ATP Finals singles titles?,1,One active player has won at least five ATP Finals singles titles.,NO,One.,NO
Who directed the most films in the top 15 highest-grossing films of all time?,James Cameron,"James Cameron directed the most, with three films in the top 15 (Avatar, Titanic, and Avatar: The Way of Water).",NO,"James Cameron, with three films—Avatar, Titanic, and Avatar: The Way of Water—has directed the most entries in the top 15 highest‑grossing films of all time.",NO
Who bought the most expensive 20th century artwork sold in a public sale?,Larry Gagosian,Art dealer Larry Gagosian bought the most expensive 20th-century artwork sold in a public sale.,NO,"Art dealer Larry Gagosian bought Andy Warhol’s ""Shot Sage Blue Marilyn"" for $195 million at Christie’s in 2022, the most expensive 20th‑century artwork sold at public auction.",NO
How many flights of the Space Launch System have been successfully launched?,1,"As of now, only one Space Launch System flight has been successfully launched.",NO,"As of June 2026, only one Space Launch System flight—Artemis I in November 2022—has been successfully launched.",NO
What is the best ever result by an African team at a FIFA World Cup?,fourth-place,"Morocco’s 2022 FIFA World Cup run to the semifinals, where they finished fourth, is the best-ever result by an African team.",NO,The best-ever result by an African team at a FIFA World Cup is Morocco reaching the 2022 men’s tournament semifinals and finishing fourth.,NO
What was the first animal to orbit the Earth?,Laika,"The first animal to orbit the Earth was Laika, a Soviet dog launched aboard Sputnik 2 in 1957.",NO,"Laika, a Soviet dog launched aboard Sputnik 2 on November 3, 1957, was the first animal to orbit the Earth.",NO
What is the largest model size of GPT-3?,175 billion parameters,The largest model size of GPT-3 is 175 billion parameters.,NO,The largest GPT-3 model has 175 billion parameters.,NO
Which country has a red flag with one yellow star?,Vietnam,Vietnam has a red flag with one yellow star.,NO,Vietnam has a red flag with a single yellow five-pointed star in the center.,NO
What city was connected with the earliest cases of COVID-19?,Wuhan,"The earliest cases of COVID-19 were connected with Wuhan, China.",NO,"Wuhan, China, was the city connected with the earliest known COVID-19 cases.",NO
What country has the most similar flag to that of Romania?,Chad,The country with the most similar flag to Romania is Chad.,NO,Chad is the country whose flag most closely resembles Romania’s.,NO
What state is known as the Aloha State?,Hawaii,Hawaii is known as the Aloha State.,NO,Hawaii is known as the Aloha State.,NO
In what year will Google celebrate its 30th birthday?,2028,Google will celebrate its 30th birthday in 2028.,NO,Google will celebrate its 30th birthday in 2028.,NO
Where did Jeff Dean get his Ph.D. from?,University of Washington,Jeff Dean earned his Ph.D. in Computer Science from the University of Washington.,NO,Jeff Dean earned his Ph.D. in Computer Science from the University of Washington.,NO
What is the largest mammal in the world?,blue whale,The blue whale is the largest mammal in the world.,NO,The blue whale is the largest mammal in the world.,NO
What is the tallest mountain in Alaska?,Mount Denali,"The tallest mountain in Alaska is Denali (Mount McKinley), which rises to 20,310 feet (6,190 meters).",NO,"Denali (formerly Mount McKinley) is the tallest mountain in Alaska, with an elevation of 20,310 feet (6,190.5 meters).",NO
What breed of dog was Queen Elizabeth II of England famous for keeping?,Corgi,She was famous for keeping Pembroke Welsh Corgis.,NO,Pembroke Welsh Corgis.,NO
What class of beer is top-fermenting?,ales,The top-fermenting class of beer is ale.,NO,Ale is the top-fermenting class of beer.,NO
Which country won the 2017 Eurovision Song Contest?,Portugal,Portugal won the 2017 Eurovision Song Contest.,NO,Portugal won the 2017 Eurovision Song Contest.,NO
What year did Intel go public?,1971,Intel went public in 1971.,NO,Intel went public in 1971.,NO
Who wrote the book titled Orientalism?,Edward W. SaÃ¯d,Edward W. Said wrote the book titled Orientalism.,NO,Edward Said wrote the book Orientalism.,NO
Sandstones are categorized into what type of sedimentary rocks?,clastic,Sandstones are categorized as clastic (detrital) sedimentary rocks.,NO,Sandstones are clastic (detrital) sedimentary rocks.,NO
"Did Queen Elizabeth II visit Rhode Island, USA?",Yes,"Yes, Queen Elizabeth II visited Newport, Rhode Island during her 1976 U.S. Bicentennial tour.",NO,"Yes, Queen Elizabeth II visited Newport, Rhode Island, in July 1976 during her U.S. Bicentennial visit.",NO
"In Greek mythology, what is the name of Menelaus' wife?",Helen of Troy,"Menelaus' wife is Helen, also known as Helen of Troy.",NO,"In Greek mythology (fictional), Menelaus’ wife is Helen (Helen of Troy); in real-world history, Helen and Menelaus are mythological figures with no verifiable evidence of their existence.",NO
Who won the 2020 Formula 1 world driver's championship?,Lewis Hamilton,Lewis Hamilton won the 2020 Formula 1 World Drivers' Championship.,NO,Lewis Hamilton won the 2020 Formula 1 World Drivers' Championship.,NO
What was the real name of the Unabomber?,Ted Kacsynzki,The Unabomber's real name was Theodore John Kaczynski.,NO,The Unabomber’s real name was Theodore John Kaczynski.,NO
What are the starter pokemon available in Pokemon Diamond?,"Turtwig, Chimchar, and Piplup","The starter Pokémon in Pokémon Diamond are Turtwig, Chimchar, and Piplup.",NO,"Fictionally, the starters are Turtwig, Chimchar, and Piplup; in real-world terms, these are the three starter choices available to players in the Nintendo DS game Pokémon Diamond.",NO
Where did the first atomic bomb test take place in the United States?,"Jornada del Muerto Desert, New Mexico","The first atomic bomb test in the United States took place at the Trinity Site on the White Sands Proving Ground near Alamogordo, New Mexico.",NO,The first U.S. atomic bomb test took place at the Trinity Site in the Jornada del Muerto desert on the White Sands Proving Ground in New Mexico.,NO
How many lungs do slugs have?,1,Slugs have one lung.,NO,"One—terrestrial slugs are pulmonates with a single lung (accessed via the pneumostome), whereas sea slugs lack lungs and breathe with gills.",NO
On what date did the Berlin Wall fall?,9-Nov-89,"The Berlin Wall fell on November 9, 1989.",NO,"The Berlin Wall fell on November 9, 1989.",NO
On what date did Elvis Presley die?,16-Aug-77,"Elvis Presley died on August 16, 1977.",NO,"Elvis Presley died on August 16, 1977.",NO
Which Polish president died in a plane crash near Smolensk?,Lech KaczyÅski,The Polish president who died in a plane crash near Smolensk was Lech Kaczyński.,NO,"Lech Kaczyński, the President of Poland, died in the 2010 plane crash near Smolensk.",NO
What year did Japan bomb Pearl Harbor?,1941,Japan bombed Pearl Harbor in 1941.,NO,Japan bombed Pearl Harbor in 1941.,NO
When did David Bowie die?,2016,"David Bowie died on January 10, 2016.",NO,"David Bowie died on January 10, 2016.",NO
Who is the creator of Super Smash Bros.?,Masahiro Sakurai,The creator of Super Smash Bros. is Masahiro Sakurai.,NO,Masahiro Sakurai is the creator of Super Smash Bros.,NO
On what date was Lunar New Year 2023?,22-Jan-23,"Lunar New Year 2023 was on January 22, 2023.",NO,"Lunar New Year 2023 was on January 22, 2023.",NO
"Is Sunderland, MA to the north or south of Amherst, MA?",north,"Sunderland, MA is to the north of Amherst, MA.",NO,"Sunderland, Massachusetts is north of Amherst, Massachusetts.",NO
What city was Emily Dickinson born in?,"Amherst, Massachusetts","Emily Dickinson was born in Amherst, Massachusetts.",NO,"Emily Dickinson was born in Amherst, Massachusetts.",NO
Who wrote Between the World and Me?,Ta-Nehisi Coates,Between the World and Me was written by Ta-Nehisi Coates.,NO,Ta-Nehisi Coates wrote Between the World and Me.,NO
Who founded Amazon?,Jeff Bezos,Amazon was founded by Jeff Bezos.,NO,Jeff Bezos founded Amazon.,NO
What is the capital of the commonwealth of Massachusetts?,Boston,The capital of the Commonwealth of Massachusetts is Boston.,NO,Boston is the capital of the Commonwealth of Massachusetts.,NO
Which team won the 2021 FIFA Club World Cup?,Chelsea,Chelsea won the 2021 FIFA Club World Cup.,NO,Chelsea won the 2021 FIFA Club World Cup.,NO
During the recording of which Beatles album did Ringo Starr temporarily quit the band?,White Album,Ringo Starr temporarily quit the band during the recording sessions for The Beatles (the White Album).,NO,Ringo Starr briefly quit during the 1968 sessions for The Beatles (the White Album).,NO
In what city is the Louvre Museum?,"Paris, France",The Louvre Museum is in Paris.,NO,"The Louvre Museum is in Paris, France.",NO
In what month and year did the Tulip mania bubble collapse?,February 1637,The Tulip mania bubble collapsed in February 1637.,NO,The Tulip mania bubble collapsed in February 1637.,NO
Which character arrives late to the titular banquet in Plato's Symposium?,Socrates,Alcibiades arrives late to the banquet in Plato’s Symposium.,YES,Socrates arrives late to the banquet in Plato’s Symposium.,NO
What was the kanji of the year in 2021?,gold,"The Kanji of the Year in 2021 was ""金,"" meaning ""gold.""",NO,The 2021 Kanji of the Year was 金 (“gold”).,NO
The 1939 German invasion of Poland began soon after Germany signed a non-aggression pact with what other nation?,Soviet Union,The 1939 German invasion of Poland began soon after Germany signed a non-aggression pact with the Soviet Union.,NO,The Soviet Union.,NO
"What award did Yann LeCun, Geoffrey Hinton, and Yoshua Bengio win together?",Turing Award,"Yann LeCun, Geoffrey Hinton, and Yoshua Bengio jointly won the 2018 ACM A.M. Turing Award.",NO,They jointly received the 2018 ACM A.M. Turing Award.,NO
What was the real name of the author George Eliot?,Mary Ann Evans,George Eliot's real name was Mary Ann Evans.,NO,George Eliot's real name was Mary Ann Evans.,NO
Where is Gil Evans from?,"Toronto, Canada","Gil Evans was from Toronto, Ontario, Canada.",NO,"Gil Evans was born in Toronto, Ontario, Canada.",NO
Who is the director of the movie The Room?,Tommy Wiseau,The director of the movie The Room is Tommy Wiseau.,NO,Tommy Wiseau is the director of The Room.,NO
How many years did the Hundred Years' War last?,116 years,The Hundred Years' War lasted 116 years.,NO,"The Hundred Years' War lasted 116 years, from 1337 to 1453.",NO
On which side do people stand on the escalator in Tokyo?,left,"In Tokyo, people typically stand on the left side of the escalator.",NO,"In Tokyo, the customary escalator etiquette is to stand on the left (and walk on the right), although recent safety campaigns encourage standing on both sides and not walking.",NO
In which month does the Japanese school year start?,April,The Japanese school year starts in April.,NO,The Japanese school year typically starts in April.,NO
Who was the first football player to score one hundred international goals?,Ali Daei,The first football player to score one hundred international goals was Ali Daei of Iran.,NO,"Italy’s Carolina Morace was the first footballer to score 100 international goals, while Iran’s Ali Daei was the first man to reach the mark.",NO
In which municipality did Typhoon Haiyan make its first eye landfall?,"Guiuan, Eastern Samar","Typhoon Haiyan’s first eye landfall occurred in the municipality of Guiuan, Eastern Samar.",NO,"Typhoon Haiyan’s first eye landfall occurred in the municipality of Guiuan, Eastern Samar, Philippines.",NO
"What time of day on August 15, 1947 did India become an independent nation?",12:02 AM,"India became an independent nation at the stroke of midnight on August 15, 1947.",NO,"India became an independent nation at midnight (00:00 Indian Standard Time) at the start of August 15, 1947.",NO
Where was Emily Joanna Carey born?,Barnet,"Emily Joanna Carey was born in Barnet, London, England.",NO,"Emily Joanna Carey was born in Barnet, London, England.",NO
"Along with streptococcus thermophilus, what other bacteria is used to make Bulgarian yogurt?",Lactobacillus bulgaricus,Lactobacillus delbrueckii subsp. bulgaricus (commonly called Lactobacillus bulgaricus) is used alongside Streptococcus thermophilus to make Bulgarian yogurt.,NO,The other bacterium is Lactobacillus delbrueckii subsp. bulgaricus (also known as Lactobacillus bulgaricus).,NO
When did Blackpink make their debut?,2016,"Blackpink made their debut on August 8, 2016.",NO,"Blackpink debuted on August 8, 2016.",NO
Which company developed Overwatch?,Blizzard Entertainment,Overwatch was developed by Blizzard Entertainment.,NO,Overwatch was developed by Blizzard Entertainment.,NO
What is the heaviest reptile in the world?,saltwater crocodile,The heaviest reptile in the world is the saltwater crocodile (Crocodylus porosus).,NO,The heaviest living reptile in the world is the saltwater crocodile (Crocodylus porosus).,NO
Who first proposed the idea that all matter exhibits wave-particle duality?,Louis de Broglie,Louis de Broglie first proposed that all matter exhibits wave-particle duality.,NO,"Louis de Broglie first proposed that all matter exhibits wave-particle duality, introducing the matter-wave hypothesis in his 1924 doctoral thesis.",NO
What state of Germany is the University of Konstanz located in?,Baden-WÃ¼rttemberg,"The University of Konstanz is located in the state of Baden-Württemberg, Germany.",NO,The University of Konstanz is located in the German state of Baden-Württemberg.,NO
What film starred Brad Pitt's first leading role?,The Dark Side of the Sun,The Dark Side of the Sun featured Brad Pitt’s first leading role.,NO,Brad Pitt’s first leading role was in The Dark Side of the Sun.,NO
What was the date of Led Zeppelin's last UK concert?,11-Aug-79,It was on 11 August 1979.,NO,"Led Zeppelin’s last UK concert was on 10 December 2007 at London’s O2 Arena, while the original lineup’s final UK show was on 11 August 1979 at Knebworth.",NO
Which countries will host FIFA World Cup 2026?,"USA, Canada, and Mexico","Canada, Mexico, and the United States will host the 2026 FIFA World Cup.",NO,"Canada, Mexico, and the United States will host the 2026 FIFA World Cup.",NO
How many property cards are in Monopoly Deal's dark blue set?,2,There are two property cards in the dark blue set.,NO,Monopoly Deal's dark blue set contains two property cards.,NO
In what year was the UMass Outing Club founded?,1922,The UMass Outing Club was founded in 1929.,YES,The UMass Outing Club was founded in 1929.,YES
How many players are on a basketball court at once including both teams?,10,"There are ten players on the court at a time, five per team.",NO,Ten players—five from each team—are on the court at once in standard basketball.,NO
What country is Kiwifruit native to?,China,Kiwifruit is native to China.,NO,Kiwifruit is native to China.,NO
What two things did Benjamin Franklin claim to be certain in this world?,Death and Taxes,Benjamin Franklin claimed that in this world nothing is certain except death and taxes.,NO,Benjamin Franklin claimed that the only things certain in this world are death and taxes.,NO
When did the Chinese Tang Dynasty end?,907 AD,The Chinese Tang Dynasty ended in 907 CE.,NO,The Chinese Tang Dynasty ended in 907 CE.,NO
Which mountain is at the north end of the Appalachian Trail?,Mount Katahdin,The mountain at the north end of the Appalachian Trail is Mount Katahdin in Maine.,NO,Mount Katahdin in Maine is at the north end of the Appalachian Trail.,NO
Which city does Disco Elysium take place in?,Revachol,It takes place in the city of Revachol.,NO,"In the game's fictional setting, Disco Elysium takes place in Revachol; in real life, this is a purely fictional city with no direct real-world counterpart.",NO
Which countries border the largest lake on Earth?,"Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia","The countries bordering the Caspian Sea, the largest lake on Earth, are Russia, Kazakhstan, Turkmenistan, Iran, and Azerbaijan.",NO,"Russia, Kazakhstan, Turkmenistan, Iran, and Azerbaijan border the Caspian Sea, the world's largest lake by surface area.",NO
Who is Elrond's father in J. R. R. Tolkien's Middle Earth stories?,EÃ¤rendil,"Elrond's father is Eärendil, also called Eärendil the Mariner.",NO,"In J. R. R. Tolkien's Middle-earth, Elrond's father is Eärendil (the Mariner)",NO
"On what month, day, and year was the Declaration of Independence signed?","August 2, 1776. It is not July 4, 1776, which is when it was published.","The Declaration of Independence was formally signed on August 2, 1776.",NO,"It was signed on August 2, 1776.",NO
Who was the first American president to defeat an incumbent president in a presidential election?,Thomas Jefferson,"Thomas Jefferson was the first, defeating incumbent President John Adams in the election of 1800.",NO,"Thomas Jefferson was the first to defeat a sitting U.S. president, unseating incumbent John Adams in the 1800 election.",NO
"Who is currently holding the copyright to the short-story collection ""The Case-Book of Sherlock Holmes"" in the United States?","No one as all books, films, and other works published in 1927 entered the public domain on 1 January 2023.","No one, because The Case-Book of Sherlock Holmes is now in the public domain in the United States.",NO,"In the United States, no one currently holds the copyright to The Case-Book of Sherlock Holmes, as the 1927 collection entered the public domain on January 1, 2023.",NO
How many public payphones are left in New York City?,No official public payphones are left in New York City. The city removed its last public payphone in 2022.,There are no public payphones left in New York City.,NO,"Four remain, because while New York City removed its last sidewalk payphone in 2022, four coin‑operated phone booths on the Upper West Side are still in place.",NO
When did Elon Musk officially become Twitter's owner?,27-Oct-22,"Elon Musk officially became Twitter’s owner on October 27, 2022.",NO,"Elon Musk officially became Twitter's owner on October 27, 2022.",NO
Who killed the former Japanese Prime Minister Shinzo Abe?,Tetsuya Yamagami,Former Japanese Prime Minister Shinzo Abe was killed by Tetsuya Yamagami.,NO,Tetsuya Yamagami killed former Japanese Prime Minister Shinzo Abe.,NO
What was the first operational image taken by the James Webb Space Telescope?,Webb's First Deep Field,The first operational image from the James Webb Space Telescope was Webb’s First Deep Field of the galaxy cluster SMACS 0723.,NO,"The first operational image from the James Webb Space Telescope was “Webb’s First Deep Field,” depicting the galaxy cluster SMACS 0723.",NO
Who revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House?,Joe Biden,U.S. President Joe Biden revealed the first operational image from NASA's James Webb Space Telescope at the White House.,NO,U.S. President Joe Biden publicly unveiled the first operational image from NASA’s James Webb Space Telescope at the White House.,NO
Who was the first elected female Governor of Massachusetts?,Maura Healey,Maura Healey was the first elected female Governor of Massachusetts.,NO,"Maura Healey was the first woman elected Governor of Massachusetts, taking office in January 2023.",NO
On what date did Queen Elizabeth II of England die?,8-Sep-22,"Queen Elizabeth II died on September 8, 2022.",NO,"Queen Elizabeth II died on September 8, 2022.",NO
"Who won the 2022 Nobel Prize in Chemistry from University of Copenhagen, Denmark?",Morten Meldal,"Morten Meldal won the 2022 Nobel Prize in Chemistry from the University of Copenhagen, Denmark.",NO,"Morten P. Meldal of the University of Copenhagen, Denmark, won the 2022 Nobel Prize in Chemistry.",NO
Who wrote the best novelette of the 2022 Hugo Awards?,Suzanne Palmer,"Suzanne Palmer wrote “Bots of the Lost Ark,” which won the 2022 Hugo Award for Best Novelette.",NO,"Suzanne Palmer wrote “Bots of the Lost Ark,” which won the 2022 Hugo Award for Best Novelette.",NO
Who was the first player to win more than one FIFA World Cup Golden Ball?,Lionel Messi,Lionel Messi was the first player to win more than one FIFA World Cup Golden Ball.,NO,"Lionel Messi was the first player to win the FIFA World Cup Golden Ball more than once, doing so in 2014 and 2022.",NO
Who was the first player to score a goal at five FIFA Men's World Cup tournaments?,Cristiano Ronaldo,Cristiano Ronaldo was the first player to score a goal at five FIFA Men's World Cup tournaments.,NO,"Cristiano Ronaldo was the first player to score a goal at five FIFA Men's World Cup tournaments, achieving the feat in 2006, 2010, 2014, 2018, and 2022.",NO
When was the Day of Eight Billion?,15-Nov-22,"The Day of Eight Billion was on November 15, 2022.",NO,"The United Nations marked the Day of Eight Billion on November 15, 2022.",NO
Who was the first female president of Slovenia?,NataÅ¡a Pirc Musar,"The first female president of Slovenia is Nataša Pirc Musar, who took office in December 2022.",NO,Nataša Pirc Musar was the first female president of Slovenia.,NO
How many Chinese paddlefish are left in the wild?,zero,There are none left in the wild because the Chinese paddlefish is extinct.,NO,"Zero; the Chinese paddlefish (Psephurus gladius) has been declared extinct, with no individuals remaining in the wild.",NO
Which university did Taylor Swift receive her honorary Doctor of Fine Arts degree from?,New York University,Taylor Swift received her honorary Doctor of Fine Arts degree from New York University.,NO,Taylor Swift received her honorary Doctor of Fine Arts degree from New York University.,NO
What was the first episode of The Simpsons to have all female creative leads?,You Won't Believe What This Episode Is About -Act Three Will Shock You!,I have no idea.,YES,Grade School Confidential.,YES
What episode of The Simpsons marked the first time a deaf actor was cast on the show?,The Sound of Bleeding Gums,"The first time a deaf actor was cast on The Simpsons was in season 33’s episode ""The Sound of Bleeding Gums.""",NO,"The episode ""The Sound of Bleeding Gums"" (Season 33) marked the first time The Simpsons cast a deaf actor.",NO
What was the first film franchise to gross $28 billion?,Marvel Cinematic Universe,The Marvel Cinematic Universe was the first film franchise to gross $28 billion.,NO,The Marvel Cinematic Universe was the first film franchise to surpass $28 billion in worldwide box office gross.,NO
Who was the first African American woman to appear on a quarter in the United States?,Maya Angelou,Maya Angelou was the first African American woman to appear on a U.S. quarter.,NO,"Maya Angelou, introduced in 2022 under the American Women Quarters Program, was the first African American woman to appear on a U.S. quarter.",NO
How old was the youngest passenger on board the Titanic?,two months old,The youngest passenger on the Titanic was two months old.,NO,The youngest passenger on board the Titanic was two months old.,NO
Which country will host the most matches at the FIFA World Cup 2026?,the USA,The United States will host the most matches at the FIFA World Cup 2026.,NO,The United States will host the most matches at the 2026 FIFA World Cup.,NO
Who is the last player to win the Ballon D'or before the Messi-Ronaldo dominance of the award?,Kaka,The last player to win the Ballon d'Or before the Messi-Ronaldo dominance was Kaká in 2007.,NO,"Kaká was the last player to win the Ballon d'Or before the Messi–Ronaldo era, in 2007.",NO
Who was the only student author of the paper that introduced the LSTM neural network architecture?,Sepp Hochreiter,The only student author was Sepp Hochreiter.,NO,Sepp Hochreiter was the only student author of the original 1997 “Long Short-Term Memory” paper.,NO
What's the capital of the largest state in America?,Juneau,"The capital of the largest U.S. state, Alaska, is Juneau.",NO,"Juneau is the capital of Alaska, the largest U.S. state by area.",NO
Which city was the capital of California the year it became a state?,San Jose,"San Jose was the capital of California in 1850, the year it became a state.",NO,"San Jose was the capital of California in 1850, the year it became a state.",NO
Where is the 8th president of the United States buried?,"Kinderhook, NY","He is buried at the Kinderhook Reformed Dutch Church Cemetery in Kinderhook, New York.",NO,"Martin Van Buren, the eighth U.S. president, is buried in the Kinderhook Reformed Dutch Church Cemetery in Kinderhook, New York.",NO
"Where was the author of the book ""A Game of Thrones"" born?","Bayonne, NJ","The author of ""A Game of Thrones,"" George R. R. Martin, was born in Bayonne, New Jersey, United States.",NO,"The author of ""A Game of Thrones,"" George R. R. Martin, was born in Bayonne, New Jersey, United States.",NO
Who was the emperor of China when the American Revolutionary War ended?,Qianlong,The Qianlong Emperor of the Qing dynasty was ruling China when the American Revolutionary War ended in 1783.,NO,The Qianlong Emperor of the Qing dynasty was the emperor of China in 1783 when the American Revolutionary War ended.,NO
When did Naughty Dog release its first game on the PS1?,1996,"Naughty Dog released its first PlayStation game, Crash Bandicoot, on September 9, 1996.",NO,"Naughty Dog's first PlayStation game, Crash Bandicoot, was first released on September 9, 1996 in North America (with later releases in November 1996 in Europe and December 6, 1996 in Japan).",NO
The town that Sigmund Freud was born in is currently called by what name?,PÅÃ­bor,"The town, formerly known as Freiberg in Moravia, is now called Příbor in the Czech Republic.",NO,It is now called Příbor.,NO
Along what tectonic plate boundary were yeti crabs first discovered?,Pacific-Antarctic Ridge,"Yeti crabs were first discovered along the Pacific-Antarctic Ridge, the divergent boundary between the Pacific and Antarctic plates.",NO,"They were first discovered along the Pacific–Antarctic Ridge, the divergent boundary between the Pacific and Antarctic plates.",NO
Which province borders Shanghai to the north?,Jiangsu,Jiangsu Province borders Shanghai to the north.,NO,Jiangsu Province borders Shanghai to the north.,NO
Where was the primary designer of AlexNet born?,Ukraine,"Alex Krizhevsky, the primary designer of AlexNet, was born in Ukraine.",NO,"Alex Krizhevsky, the primary designer of AlexNet, was born in Ukraine.",NO
What is the main character's name in the last novel Jane Austen published while alive?,Emma,The main character's name is Emma Woodhouse.,NO,Emma Woodhouse.,NO
After which country did Marie Curie name the first element that she discovered?,Poland,"She named the element polonium after her native country, Poland.",NO,"Marie Curie named her first discovered element, polonium, after her native country, Poland.",NO
When was the bass player of Miles Davis's first quintet born?,1935,"The bassist, Paul Chambers, was born on April 22, 1935.",NO,"Paul Chambers, the bassist in Miles Davis’s first quintet, was born on April 22, 1935.",NO
What organization handles the equivalent of the Nobel prize for computer science?,Association for Computing Machinery (ACM),"The Association for Computing Machinery (ACM) administers the Turing Award, the equivalent of the Nobel Prize for computer science.",NO,"The Association for Computing Machinery (ACM) administers the A.M. Turing Award, widely regarded as the Nobel Prize of computer science.",NO
Who is the highest-earning woman in music on the Forbes' Celebrity 100 list in 2020?,Ariana Grande,Ariana Grande was the highest-earning woman in music on Forbes’ Celebrity 100 list in 2020.,NO,Ariana Grande was the highest-earning woman in music on Forbes' Celebrity 100 list in 2020.,NO
How many athletes are there in the top 10 of the Forbes' Celebrity 100 list in 2020?,5,There are five athletes in the top 10 of Forbes' Celebrity 100 list in 2020.,NO,There are five athletes in the top 10 of Forbes' Celebrity 100 list in 2020.,NO
Has Virginia Woolf's novel about the Ramsay family entered the public domain in the United States?,Yes,"Yes—Virginia Woolf’s To the Lighthouse (1927), the novel about the Ramsay family, entered the U.S. public domain on January 1, 2023.",NO,"Yes—Virginia Woolf’s 1927 novel To the Lighthouse, about the Ramsay family, entered the U.S. public domain on January 1, 2023.",NO
How old was Roger Federer when he retired from tennis?,41,Roger Federer was 41 years old when he retired from tennis.,NO,Roger Federer retired from professional tennis at age 41.,NO
What is the name of the 2022 Atlantic hurricane season's first major hurricane?,Hurricane Fiona,The first major hurricane of the 2022 Atlantic hurricane season was Hurricane Earl.,YES,Hurricane Fiona was the first major hurricane of the 2022 Atlantic hurricane season.,NO
In what city did the first successful heart transplant from a pig to a human patient take place?,Baltimore,"It took place in Baltimore, Maryland.",NO,"Baltimore, Maryland.",NO
Which football player has a personal logo with the same initials as those in King Charles III-s Royal cypher?,Cristiano Ronaldo,The football player is Cristiano Ronaldo.,NO,"Cristiano Ronaldo is the footballer whose personal logo shares the ""CR"" initials with King Charles III’s royal cypher.",NO
How old was Queen Elizabeth II when she died?,96 years old,Queen Elizabeth II was 96 years old when she died.,NO,Queen Elizabeth II was 96 years old when she died.,NO
What killed the King of Soccer?,"multiple organ failure, a complication of colon cancer","Complications from colon cancer, leading to multiple organ failure, killed the King of Soccer.",NO,"Pelé, the ""King of Soccer,"" died from multiple organ failure due to the progression of colon cancer.",NO
How many years did it take for the population of the world to reach 8 billion from 7 billion?,11 years,It took about 11 years.,NO,It took about 11 years (from 31 October 2011 to 15 November 2022) for the world population to grow from 7 billion to 8 billion.,NO
In what city did the first rail line entirely run by hydrogen-powered trains debut?,BremervÃ¶rde,"It debuted in Bremervörde, Germany.",NO,"It debuted in Bremervörde, Germany.",NO
Did Emeritus Benedict XVI and Queen Elizabeth II die in the same year?,Yes,"Yes, both died in 2022.",NO,Yes; both died in 2022—Queen Elizabeth II on 8 September 2022 and Pope Emeritus Benedict XVI on 31 December 2022.,NO
Who is the current Canadian president?,Canada does not have a president but rather has a prime minister.,Canada does not have a president; it is a constitutional monarchy with a prime minister as head of government and a monarch as head of state represented by the governor general.,NO,Canada has no president; it is a constitutional monarchy with King Charles III as head of state represented by the governor general and a prime minister as head of government.,NO
In what year did Russia finish disposing of all of its nuclear weapons?,"Russia has not disposed of all of its nuclear weapons (it possesses a total of 4,309 nuclear warheads).","There is no year, because Russia has not disposed of all its nuclear weapons.",NO,"There is no such year, because Russia has never disposed of all its nuclear weapons and continues to maintain an active nuclear arsenal.",NO
When did Taylor Swift win her first Golden Globe?,Taylor Swift has never won a Golden Globe award.,"Taylor Swift has never won a Golden Globe, so there is no date for a first win.",NO,"Taylor Swift has never won a Golden Globe, so there is no first-win date.",NO
When did Denmark adopt the euro as its currency?,Denmark has not yet adopted the euro.,Denmark has never adopted the euro and still uses the Danish krone (DKK).,NO,Denmark has never adopted the euro and continues to use the Danish krone (DKK).,NO
When did OpenAI release GPT-5.5?,"To date, OpenAI has not yet released GPT-5.5.",OpenAI has not released a model named GPT-5.5.,NO,"OpenAI has not released GPT-5.5, so there is no release date.",NO
What role did Eddie Murphy win an Oscar for?,Eddie Murphy has never won an Oscar.,"Eddie Murphy has never won an Oscar, though he was nominated for Best Supporting Actor for his role as James ""Thunder"" Early in Dreamgirls.",NO,"Eddie Murphy has never won an Academy Award, so no role qualifies; he was nominated for Best Supporting Actor for portraying James ""Thunder"" Early in Dreamgirls (2006) but did not win.",NO
What year was Election Day in the United States made into a federal holiday?,It has never been made into a federal holiday.,It has never been made into a federal holiday in the United States.,NO,"Election Day in the United States has never been made a federal holiday, so there is no year.",NO
When did the Pokemon Franchise celebrate its thirtieth anniversary?,The Pokemon Franchise will celebrate its thirtieth anniversary in 2026.,"The Pokémon franchise celebrated its thirtieth anniversary on February 27, 2026.",NO,"The Pokémon franchise celebrated its 30th anniversary on February 27, 2026.",NO
Canada currently requires arriving travelers to provide proof of COVID vaccination via what app?,Canada dropped all COVID-19 border rules (in September 2022).,Canada requires arriving travelers to provide proof of COVID-19 vaccination via the ArriveCAN app.,NO,"None; Canada no longer requires arriving travelers to provide COVID-19 vaccination proof via any app, although ArriveCAN was previously used.",NO
Who is the only female recipient of the Fields Medal?,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022.","Maryam Mirzakhani was the only female recipient until 2022, when Maryna Viazovska also won the Fields Medal.",NO,There is no longer only one female recipient: Maryam Mirzakhani (2014) and Maryna Viazovska (2022) have both won the Fields Medal.,NO
