Question,Answer,base_response,is_hallucination,final_answer,recheck_hallucination
Which star of Here Come the Munsters was born in Philadelphia ?,Veronica Hamel,Pat Priest,YES,"No star of *Here Come the Munsters* was born in Philadelphia, as the show's main cast members were born in other locations: Fred Gwynne (New York City), Yvonne De Carlo (Vancouver), Al Lewis (New York City), Butch Patrick (Los Angeles), and Pat Priest (Philadelphia) only appeared in a few episodes as Marilyn Munster after Yvonne De Carlo left, but she is indeed the only one born in Philadelphia.",YES
What county is the congressional district that Hansen Clarke was a U.S. Representative for in?,Wayne County,Wayne County.,NO,"Hansen Clarke served as the U.S. Representative for Michigan's 13th congressional district, which was located primarily in Wayne County (including Detroit) during his tenure from 2007 to 2011.",NO
"Which dog is based in Switzerland, Appenzeller Sennenhund or Drentse Patrijshond?",Appenzeller Sennenhund,Appenzeller Sennenhund,NO,"The Appenzeller Sennenhund is a dog breed originating from Switzerland, while the Drentse Patrijshond originates from the Netherlands.",NO
Is the university that owns WCSU-FM historically black or white?,black,"The university that owns WCSU-FM, Western Connecticut State University, is historically white.",YES,"Western Connecticut State University, which owns WCSU-FM, is a historically white public university founded in 1903.",YES
What occupation have Carly Gullickson and Francesca Schiavone both held?,professional tennis player.,They are both professional tennis players.,NO,Carly Gullickson and Francesca Schiavone have both been professional tennis players.,NO
What is the age range of the league for which the Bobby Smith Trophy is awarded?,16-21,"The Bobby Smith Trophy is awarded to the best young player in the EFL Trophy, which is open to players under 21.",NO,"The Bobby Smith Trophy is awarded to the best under-21 player in the EFL Trophy, which includes players aged 21 and under as of August 31st each season.",NO
Which documentary film came out first The Last Lions or Prophet's Prey ?,The Last Lions,Prophet's Prey,YES,"The documentary film that came out first is *The Last Lions*, which was released in 2011.",NO
At what university can the building that served as the fictional household that includes Gomez and Morticia be found?,Syracuse University,I have no idea.,YES,"The Addams Family mansion was a soundstage set built at the Metro-Goldwyn-Mayer studio lot in Hollywood, not located at any university.",YES
"Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?",Hot Lead and Cold Feet,Hot Lead and Cold Feet,NO,"The Greatest Game Ever Played was released first in 1948, while Hot Lead and Cold Feet was released later in 1952.",NO
Which award David Hersey had got for Equus a play by Peter Shaffer ?,Outstanding Lighting Design,I have no idea.,YES,"David Hersey did not receive any award for the play *Equus* by Peter Shaffer, as he was neither a cast member nor a recognized recipient of honors related to that specific production.",YES
"Which drink is larger, the Apple-Kneel or the Flaming volcano?",The flaming volcano,I have no idea.,YES,"Neither the Apple-Kneel nor the Flaming Volcano is a real, commercially available drink size or standard menu item that can be compared for volume.",YES
What Andy Williams' album did a song written by Charles Wesley appear on?,The Andy Williams Christmas Album,"""Moon River and Other Great Movie Hits""",YES,No song written by Charles Wesley appears on any Andy Williams album.,YES
Who co-wrote The Hidden History of the Human Race with a man know devotionally as Drutakarma dasa?,Richard L. Thompson,Steve M. Kuhn,YES,"The Hidden History of the Human Race was co-written by David Icke and a contributor known devotionally as Drutakarma dasa (David Wilcock), not Steve M. Kuhn.",YES
"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",Jeremy Hammond,I have no idea.,YES,"No WikiLeaks-associated whistleblower is notable for having a hacking organization with over 1,800,000 users, as the prominent figure associated with WikiLeaks, Chelsea Manning, was an individual source who provided documents to the organization rather than leading a large-scale hacking group.",YES
"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,British Home Stores,YES,"In the 1970s, Littlewoods acquired the department store group Lewis's, whose co-founding director was the father of Lieutenant Colonel Donald Swain Lewis.",YES
Who covered the song I Love You by Chris Write?,People! and The Carnabeats,I have no idea.,YES,"There is no record of a song titled ""I Love You"" by an artist named Chris Write, so no one has covered it.",YES
Phoebe Ruguru created a 2014 film on a smartphone marketed by what company?,Apple,Nokia.,YES,Phoebe Ruguru created her 2014 film on a smartphone marketed by Apple.,NO
"Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from which Jewish-American businessman?",Donald Sterling,Steve Ballmer,YES,"Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from Donald Sterling, a Jewish-American businessman who owned the team from 1981 until 2014.",NO
Evan Williams played for what professional football club that was originally known as St. Luke's FC?,Wolverhampton Wanderers Football Club,Notts County F.C.,YES,"The best answer is:
**Evan Williams never played for a professional football club originally known as St. Luke's FC, as that club was renamed Notts County F.C. in 1862 and no player named Evan Williams is recorded in its historical squad lists.**",YES
"Who is younger, Wayne Coyne or Toshiko Koshijima?",Toshiko Koshijima,Toshiko Koshijima is younger than Wayne Coyne.,NO,"Wayne Coyne (born August 20, 1961) is younger than Toshiko Koshijima (born June 24, 1935).",NO
What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?,Volvo 850,The Volvo S70 was essentially modeled after the Ford Mondeo and was the first all-wheel-drive Volvo.,YES,"The Volvo S70 was based on the Ford Mondeo platform but was not the first all-wheel-drive Volvo, as that distinction belongs to the 1983 Volvo 245 GLT AWD.",YES
"Meomi Design works include The Octonauts book series, how did the adaptations of the series continue? ",a British children's television series,The Octonauts adaptations continued through an animated television series that expanded the characters and stories beyond the original books.,NO,"The Octonauts book series by Meomi Design was adapted into an animated television show that expanded the characters and stories, but there is no evidence that Meomi Design created or worked on the book series itself, as the books were written by Michelle Paver and illustrated by Steve Small.",NO
"When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9,298 in 2010?",in 1877,"The only long-term psychiatric hospital in the USA county with a 2010 population of 9,298 (Big Horn County, Wyoming) was founded in 1958.",YES,"No long-term psychiatric hospital has ever been operated in Big Horn County, Wyoming, which had a population of 9,298 in 2010.",YES
What is the weight limit of the weight class that Takeyasu Hirono fights in?,125 lb (57 kg),I have no idea.,YES,"Takeyasu Hirono fights in the bantamweight class, which has a weight limit of 118 pounds (53.5 kg).",YES
"Ray Roughler Jones single-handedly produced the magazine Roughler, but what Swedish singer-songwriter made contributions to the magazine?",Neneh Cherry,Lykke Li,YES,"No Swedish singer-songwriter is documented as having made contributions to the magazine *Roughler*, which was produced by Ray Roughler Jones.",YES
"Which professional tennis player was born first, Lucie Hradecká or Raffaella Reggi?",Raffaella Reggi,Raffaella Reggi was born first.,NO,"Raffaella Reggi was born on September 1, 1958, which is earlier than Lucie Hradecká's birth date on May 21, 1985.",NO
Rumble Fish was a novel by the author of the coming-of-age novel published in what year by Viking Press?,1967,1975,YES,"Rumble Fish was written by S.E. Hinton, who also authored the coming-of-age novel The Outsiders, which was published by Viking Press in 1967.",NO
Between Harvey Pekar and Denise Levertov who was born earlier?,Denise Levertov,Denise Levertov was born earlier.,NO,"The highest-ranked answer is:
Denise Levertov was born earlier than Harvey Pekar, as she was born on December 24, 1923, while Harvey Pekar was born on October 8, 1939.",NO
What Brooklyn-based rapper has worked with both Rafeal Casal and Mos Def?,Talib Kweli,Talib Kweli,NO,"No Brooklyn-based rapper has worked with both Rafael Casal and Mos Def, as Rafael Casal is a filmmaker and actor who began his career after Mos Def's rise to fame and they have not collaborated on any recorded music projects.",YES
Where does Tiko's Spanish football club hold home games at?,Estadio de López Cortázar,I have no idea.,YES,"Tiko is not a real person, and there is no known Spanish football club associated with a figure named Tiko in real-world records.",YES
What is the nickname of a professional German footballer as well as the name of a children's book?,The BFG,Die Maus,YES,"There is no professional German footballer with the nickname ""Die Maus,"" which is instead the name of a popular German children's television character and book series.",YES
Are Centaurium and Dacrydium both genuses of plant species?,yes,Yes.,NO,"Centaurium is a genus of flowering plants in the family Gentianaceae, and Dacrydium is a genus of coniferous trees in the family Podocarpaceae.",NO
"In what year was the Sayrevill, New Jersey rock band that Frankie LaRocka played drums for formed?",1983,I have no idea.,YES,"Frankie LaRocca played drums for the Sayreville, New Jersey rock band The Jets, which was formed in 1976.",YES
"What area once connected Great Britain to continental Europe, and is thought to have been submerged around 6,200 BCE by a massive landslide along 290 km of the continental shelf?",Doggerland,Doggerland,NO,"Doggerland was the landmass that once connected Great Britain to continental Europe and is believed to have been submerged around 6,200 BCE following a massive underwater landslide known as the Storegga Slide.",NO
"Which is longer, Hampshire and Hampden Canal or Tennessee-Tombigbee Waterway?",Tennessee-Tombigbee Waterway,Tennessee-Tombigbee Waterway,NO,The Tennessee-Tombigbee Waterway is significantly longer than the Hampshire and Hampden Canal.,NO
"How often do trains run on the system which has a terminal station located at the intersection of 32nd Street and Sixth Avenue in the Herald Square neighborhood of Manhattan, New York City?",24 hours a day and 7 days a week,I have no idea.,YES,The system with a terminal station at the intersection of 32nd Street and Sixth Avenue in Herald Square is the BMT Broadway Line of the New York City Subway.,YES
"What Congressional district featured Republican nomiee Willie Vaden in 2004, 2006, and 2008?",Texas's 27th congressional district,Georgia's 9th Congressional District.,YES,"Willie Vaden was the Republican nominee for Georgia's 9th Congressional District in 2004, 2006, and 2008.",YES
"What's the familiar short name of Polyethylene terephthalate, a material used by bottle makers such as Ecopack of Pakistan?",PET,PET,NO,"The familiar short name of polyethylene terephthalate, a material commonly used by bottle manufacturers including Ecopack in Pakistan, is PET.",NO
"How is Christopher Buckley related to the founder of ""National Review"" magazine?",son,"Christopher Buckley is the son of William F. Buckley Jr., the founder of ""National Review"" magazine.",NO,"Christopher Buckley is the son of William F. Buckley Jr., who founded ""National Review"" magazine.",NO
In what type of imprisonment where the inmates Arne Berge helped rescue during operation White Buses?,concentration camp,concentration camps,NO,"Arne Berge helped rescue inmates from concentration camps, forced labor camps, and transit camps in Nazi-occupied Europe during Operation White Buses.",NO
"What city, located in Lincoln County, Montana, United States, is Vegepet based in?","Troy, Montana",I have no idea.,YES,"Vegepet is based in Libby, a city located in Lincoln County, Montana, United States.",YES
J. Searle Dawley and Ken Annakin were both directors of what?,"Kenneth Cooper ""Ken"" Annakin, OBE (10 August 1914 - 22 April 2009) was a prolific English film director.","""The Longest Day.""",YES,"J. Searle Dawley and Ken Annakin were not both directors of ""The Longest Day,"" as the film was directed by Ken Annakin, Andrew Marton, and Bernhard Wicki, while J. Searle Dawley directed early silent films such as ""The Great Train Robbery.""",YES
What term is the current chairman of Prince William County serving?,fourth term,2021–2025,YES,I have no idea.,YES
Are Hoodoo Gurus and Pierre Bouvier of the same nationality?,no,No.,NO,"Hoodoo Gurus are Australian, while Pierre Bouvier is Canadian, so they are not of the same nationality.",NO
"What band in the ""Art Wave"" scene is based in Glasgow?",Franz Ferdinand,The Associates,YES,"The band in the 'Art Wave' scene based in Glasgow is The Associates, a post-punk group formed by Billy Mackenzie and Alan Rankine that was central to the city's late-1970s and early-1980s art rock movement.",YES
Pashto is the main language among a diaspora that has it's largest community in which country ?,Pakistan,I have no idea.,YES,Pashto is the main language among a diaspora that has its largest community in Pakistan.,NO
"Which is the Oil Capital of China, Chaoyang District, Shantou, or Daqing?",Daqing,Daqing,NO,"Daqing is widely recognized as the ""Oil Capital of China"" due to its massive petroleum reserves and production history.",NO
Are both the Wire Fox Terrier and West Siberian Laika dog breeds?,yes,Yes.,NO,Both the Wire Fox Terrier and the West Siberian Laika are recognized dog breeds.,NO
"The NG postcode area is situated approximately how many miles from Gamston, Rushcliffe?",approximately 3 mi,Approximately 10 miles.,YES,Gamston itself lies within the NG postcode area.,YES
Which British racing driver has raced for 7 different teams and won the European Grand Prix in 1999?,Johnny Herbert,David Coulthard,YES,"No British racing driver has won the 1999 European Grand Prix, as the race was won by Michael Schumacher of Germany driving for Ferrari.",YES
Where did the punter for the Dallas Cowboys in the 1980s play college football?,Arizona State University,I have no idea.,YES,"The Dallas Cowboys' primary punter during the 1980s, Doug Cosgrove (who played from 1979 to 1986), played college football at Penn State.",YES
The 1966 Football League Cup Final was contested with which team that is based in the West Midlands?,West Bromwich Albion Football Club,West Bromwich Albion.,NO,"The 1966 Football League Cup Final was contested between Liverpool and West Bromwich Albion, a team based in the West Midlands.",NO
"Mike Huckabee took part in the most recent Republican Presidential primaries, which began on what 2016 date?",1-Feb,"February 1, 2016.",NO,"Mike Huckabee did not participate in the 2016 Republican presidential primaries because he withdrew from the race in September 2015, before the first primary contests began on February 1, 2016.",NO
What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,Rudebox,"""I Gotta Feeling"" by The Black Eyed Peas was number 4 on the charts when ""SexyBack"" by Justin Timberlake from FutureSex/LoveSounds was number 1.",YES,"When ""SexyBack"" by Justin Timberlake from the album *FutureSex/LoveSounds* was number 1 on the US Billboard Hot 100 in July 2006, the song at number 4 was ""Crazy"" by Gnarls Barkley.",YES
Where do the team that John Grant joined after the 1972 World Cup now play their games ?,Halliwell Jones Stadium,"AAMI Park in Brisbane, Australia.",YES,"John Grant did not join a team after the 1972 World Cup because he was not selected for or played in the 1972 FIFA World Cup, as that tournament took place in 1974 and the 1972 edition was not a World Cup event.",YES
"After joining Saturday Night Live in 2012, Cecily Strong played which character in the sketch ""What Up with That""?",Piper,Tawni.,YES,"Cecily Strong played the character Tawni in the ""What Up with That?"" sketch on Saturday Night Live after joining the show in 2012.",YES
Who was responsible for the Soviet-Albanian split?,Nikita Khrushchev,Enver Hoxha.,YES,The Soviet-Albanian split was primarily caused by Enver Hoxha's rejection of Nikita Khrushchev's policy of de-Stalinization and his refusal to align with the Soviet Union's shift toward peaceful coexistence with the West.,YES
"Which of the steering committee was an American broadcast journalist, best known as anchorman for the ""CBS Evening News"" for 19 years?",Walter Cronkite,Walter Cronkite.,NO,"Walter Cronkite was the American broadcast journalist who anchored the ""CBS Evening News"" for 19 years, but he was never a member of any steering committee.",NO
Who served as the 1st Vice President of Colombia under El Libertador?,Antonio Hilarión Zea Díaz,José María Villamil.,YES,"The first Vice President of Colombia under Simón Bolívar (El Libertador) was Francisco de Paula Santander, not José María Villamil.",YES
"What is the surname of the recorder of ""Jupiter (Swallow the Moon)""",Kilcher,Emerson,YES,"The surname of the recorder (composer) of ""Jupiter (Swallow the Moon)"" is not Emerson, as that track is by the band Swallow the Moon and was composed by their members including Janne Jämsen, who does not have the surname Emerson; the question contains a factual error regarding the artist or title.",YES
What Labor member of the House of Representatives in the Australian Parliament was a member of the Australian Labor Party Australian Young Labor?,Tony Burke,Anthony Albanese.,YES,"Anthony Albanese, who served as the Member for Grayndler in the Australian House of Representatives from 1996 until his election as Prime Minister in 2022, was indeed a member of Young Labor during his early political career.",YES
Are Ash Lieb and Elswyth Thane both artists?,no,I have no idea.,YES,"""Ash Lieb is a contemporary American artist known for her large-scale paintings, while Elswyth Thane was an American muralist and painter active in the mid-20th century.""",YES
"What type of mansion was built for the founder of the company marketed the oil engine under the ""Hornsby-Akroyd"" name?",Gothic Revival,"The founder of the company marketed the oil engine under the ""Hornsby-Akroyd"" name had a Victorian Gothic-style mansion built for him.",NO,"The most accurate factual statement based on available records is that Richard Hornsby resided in a substantial country house in Wainfleet All Saints, often described in local history as having Gothic Revival architectural features.",NO
My First Mister co-stars an actor who was best known for his role as what character on the TV series Roseanne?,Dan Conner,"John Goodman, who played Dan Conner on Roseanne.",NO,"John Goodman, who co-starred in the film *My First Mister*, was best known for his role as Dan Conner on the TV series *Roseanne*.",NO
How many households does the network that Di-Gata Defenders plays on in South Africa reach?,1.5 million households,I have no idea.,YES,"The network that airs Di-Gata Defenders in South Africa, SABC 3, reaches approximately 4.5 million households as of the latest available data prior to 2026.",YES
"Which was published founded most recently, InStyle or Godey's Lady's Book?",InStyle,InStyle was founded most recently.,NO,"InStyle was founded in 1994, while Godey's Lady's Book ceased publication in 1878, making InStyle the more recently published magazine.",NO
Who is older Craig Nicholls or Norman Blake ?,Norman Blake,Norman Blake is older.,NO,"Craig Nicholls (born October 10, 1978) is older than Norman Blake (born August 24, 1969).",NO
Where was the rapper in 13 Dead Men from?,New Orleans,"Staten Island, New York.",YES,"The rapper from ""13 Dead Men"" is not a real entity because ""13 Dead Men"" is a fictional song by the band The Misfits, which features no actual rappers.",YES
 Thomas Anthony Jankiewicz was best known for penning a film staring an actress who played Fiona Bowa on what NBC sitcom?,About a Boy,The Office,YES,"The best answer is: Thomas Anthony Jankiewicz wrote the screenplay for the film *The Last Song*, which starred Miley Cyrus, but no actress named ""Fiona Bowa"" ever appeared on an NBC sitcom.",YES
"The Ronkonkama railroad station and the town of Islip, New York are near?",Long Island,Yes.,YES,"The Ronkonkoma railroad station and the town of Islip, New York are located in Suffolk County on Long Island, with the station situated within the hamlet of Ronkonkoma which is part of the Town of Islip.",NO
Deyemi Okanlawon was in a music viideo by a Nigerian rapper who began his career with what group?,The School Boys,The African Boys,YES,"Deyemi Okanlawon appeared in the music video for ""Soweto"" by Nigerian rapper Olamide, who began his career as a solo artist rather than with a group.",YES
"Erik Marcisak was named one of Top Ten ""Comedy Best Bets"" by a brand with special focus on what ?","casting, job opportunities, and career advice",Just for Laughs Festival.,YES,"Erik Marcisak was named one of the Top Ten ""Comedy Best Bets"" by *Time Out New York*, a publication with a special focus on local culture, events, and entertainment in New York City.",YES
Gül Mosque and Hippodrome of Constantinople are both located where?,"Istanbul, Turkey","Istanbul, Turkey",NO,"Both the Gül Mosque and the Hippodrome of Constantinople are located in the Sultanahmet district of Istanbul, Turkey.",NO
Who is the Chief Executive Officer of the corporation that owns Space Dev?,Fatih Ozmen,I have no idea.,YES,"The best answer is: ""Space Dev is a fictional organization appearing in the video game series *Deus Ex*, and therefore has no real-world corporation or CEO.""",YES
What other method of extending an ice hockey game exists other than the one used in the 1932 Allan Cup?,the shootout,The shootout is another method used to extend an ice hockey game when overtime ends in a tie.,NO,other methods of extending ice hockey games include scheduled intermissions between overtime periods or the use of shootouts to determine a winner after overtime concludes.,NO
What is one of the most successful retro-clones that is no longer supported by Wizards of the Coast?,Old School Reference and Index Compilation,Pathfinder First Edition.,YES,"Pathfinder First Edition, originally published by Paizo after they lost the license to create D&D 3.5-compatible material for Wizards of the Coast, is a highly successful retro-clone that is no longer supported by Wizards of the Coast.",YES
"The player also known as  ""O Fenômeno"" is responsible for popularized a soccer move first reported to be used by what player?",Law Adam,George Best,YES,"The player known as 'O Fenômeno,' Ronaldo Nazário, popularized the 'elástico' (flip-flap) move, which was first reported to be used by Brazilian player Gerson.",YES
"Who was the writer of the graphic novel upon which the 2003 American superhero film, directed by Bryan Singer, is based?",Chris Claremont,Stan Lee and Jack Kirby.,YES,"The 2003 film *X-Men*, directed by Bryan Singer, was based on the Marvel Comics character X-Men created by Stan Lee and Jack Kirby, but it was not adapted from a specific graphic novel.",YES
"When was the American singer, songwriter, actress and LGBT rights activist born who won Grammy and Emmy award?",22-Jun-53,"March 28, 1986.",YES,"The American singer, songwriter, actress, and LGBT rights activist who has won both Grammy and Emmy awards is Lady Gaga, who was born on March 28, 1986.",YES
Which team based in South Wales participated in a final game of 1980 Welsh Cup Final?,Newport County,Cardiff City and Swansea City.,YES,"Cardiff City, based in South Wales, participated in the 1980 Welsh Cup Final against Wrexham, not Swansea City.",YES
What Nobel Laureate teaches at  Chapman University?,Vernon Smith,I have no idea.,YES,No Nobel Laureate currently teaches at Chapman University.,YES
Chuck Berry House was where the 1957 hit single that reached what ranking on the R&B singles chart was composed?,number 8,"The 1957 hit single ""Rock and Roll Music"" composed at Chuck Berry House reached number 1 on the R&B singles chart.",YES,"Rock and Roll Music,"" composed at Chuck Berry House in 1957, reached number four on the Billboard R&B singles chart.",YES
Finna Get Loose is a song by Puff Daddy and what American rapper who is also a record and film producer?,Pharrell Lanscilo Williams,The Notorious B.I.G.,YES,"Finna Get Loose is a song by Puff Daddy featuring the American rapper and producer Mase, not The Notorious B.I.G.",YES
Which composer was born first out of Gaspare Spontini and Wolfgang Amadeus Mozart?,Gaspare Luigi Pacifico Spontini,Gaspare Spontini was born first.,YES,"Wolfgang Amadeus Mozart was born first, on January 27, 1756, while Gaspare Spontini was born later, on November 14, 1774.",YES
Do Dillingham Airport and Rafael Hernández Airport both handle civilian (passenger) service?,yes,Yes.,NO,"Yes, both Dillingham Airport in Alaska and Rafael Hernández Airport in Puerto Rico handle civilian passenger service.",NO
"Which band has the guitarist Gorden Mack, Red House Painters or Daughtry?",Red House Painters,I have no idea.,YES,"Gordon Mack is the guitarist for Red House Painters, not Daughtry.",NO
Which film industry would have films in which Ilya Khrzhanovsky would be the director?,The cinema of Russia,Russian film industry.,NO,"Ilya Khrzhanovsky is a Russian film director known for works such as ""The Tunnel"" and ""Dover,"" both produced within the Russian film industry.",NO
"What public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?",British Broadcasting Corporation (BBC),BBC,NO,"The public service broadcaster that aired the variety show *Welsh Rarebit* and has over 20,950 employees is the BBC (British Broadcasting Corporation).",NO
What year did Francesca Caccini's father die?,1618,1618,NO,"Francesca Caccini's father, Giulio Caccini, died in 1618.",NO
Are both Jonathan Marray and Wayne Black British?,no,No.,NO,"Jonathan Marray is British (English), but Wayne Black was Zimbabwean, so they are not both British.",NO
What is the name of the national level academy for performing arts that Bhupen Hazarika won his award in 2008? ,Sangeet Natak Akademi,Sangeet Natak Akademi,NO,"Bhupen Hazarika received the Sangeet Natak Akademi Award in 2008 from the Sangeet Natak Akademi, India's national academy for performing arts.",NO
"Wild About Harry stars an actor born September 28, 1992 who appeared in what in 2006?",Kill Your Darlings,I have no idea.,YES,"No actor born on September 28, 1992 stars in the 1997 film *Wild About Harry*, as the movie predates their birth and features actors such as Tom Courtenay and John Hurt.",YES
Which hip hop act that collaborated in the Red Hot AIDS Benefit Series was also a trio that was formed in New York?,De La Soul,De La Soul.,NO,De La Soul is the hip hop trio formed in New York that collaborated on the Red Hot AIDS Benefit Series.,NO
Pro Evolution Soccer 2016 includes which Brazilian footballer on the cover?,Neymar,Neymar.,NO,Pro Evolution Soccer 2016 features the Brazilian footballer Neymar Jr. on its cover.,NO
What Canadian filmmaker created a film about Bettie Page in 2005?,"Mary Harron (born January 12, 1953)",Mary Harron,NO,"No Canadian filmmaker created a feature film about Bettie Page in 2005, as the well-known biographical film *Bettie Page: The Model* was directed by American filmmaker Catherine Hardwicke and released in 2013.",NO
Petroglyphs on Ingaro isalnd indicate it has been innhabited since an era that lasted until what year?,500 BC,I have no idea.,YES,"Ingaro Island is not a real place, so there are no petroglyphs or habitation eras associated with it.",YES
The Genesis Flood is a book by John C. Whitcomb and what founder of the Creation Research Society and the Institute for Creation Research?,Henry Madison Morris,Henry M. Morris.,NO,"The Genesis Flood is a book by John C. Whitcomb and Henry M. Morris, who founded both the Creation Research Society in 1963 and the Institute for Creation Research in 1970.",NO
What is the name of the largest publicly owned company in Minnesota that is situated in Minnesota's most populous county?,United Healthcare,UnitedHealth Group,NO,"UnitedHealth Group is the largest publicly owned company in Minnesota and is headquartered in Minnetonka, which is located in Hennepin County, the state's most populous county.",NO
"Which magazine was published first, Woman's Day or The Lady?",The Lady,The Lady was published first.,NO,"The Lady was first published in 1885, predating Woman's Day, which launched in 1937.",NO
"Flowers in the Attick starred which ""Mad Men"" actress?",Kiernan Brennan Shipka,I have no idea.,YES,"The film *Flowers in the Attic* (1987) did not star any actress from the television series *Mad Men*, as the show premiered in 2007, long after the film was released.",YES
What is another name for the butterfly of the Hesperiidae family that is found in the third largest country in Africa?,the buff-tipped skipper,I have no idea.,YES,"The third largest country in Africa is the Democratic Republic of the Congo, and while it hosts many species within the Hesperiidae family (skippers), there is no single alternative name for the entire family found there.",YES
What kind of action does Mark's Pizzeria and Patxi's Chicago Pizza have in common?,founded,They both serve Chicago-style deep-dish pizza.,NO,"Mark's Pizzeria and Patxi's Chicago Pizza do not share a common action because Mark's Pizzeria is a fictional establishment from the TV show *The Office*, while Patxi's Chicago Pizza is a real-world restaurant chain that serves Chicago-style deep-dish pizza.",NO
"Who gained recognition earlier, Tim Roth or Polly Draper","Timothy Simon ""Tim"" Roth",Polly Draper gained recognition earlier than Tim Roth.,YES,"Polly Draper gained recognition earlier than Tim Roth, as she began her career in the late 1970s while Tim Roth's professional acting career started in the early 1980s.",YES
Jean Hudson Boyd is known for her controversial sentencing of Ethan Couch. What was his sentence?,ten years of probation,Ethan Couch was sentenced to probation for his role in a 2013 drunk driving accident that killed four people.,YES,"Jean Hudson Boyd sentenced Ethan Couch to 10 years of probation with a requirement to complete a residential treatment program, which sparked significant controversy due to the 'affluenza' defense used by his family.",NO
Follow the Yellow Brick Road Tour is taking place to commemorate the album that was recorded where?,Château d'Hérouville,"Elton John's home in Surrey, England.",YES,"The ""Follow the Yellow Brick Road"" Tour commemorates Elton John's 1973 album *Goodbye Yellow Brick Road*, which was primarily recorded at Château d'Hérouville in France, not at his home in Surrey.",YES
California joined the Union due to the passage of a package of how many separate bills?,five,5,NO,California joined the Union due to the passage of a package of five separate bills known as the Compromise of 1850.,NO
"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,"Orlando, Florida.",YES,"The band that released the debut album *Tinted Windows* is 311, and their first performance took place in Omaha, Nebraska.",YES
"What is the nationality of the actor who was a leading man of Michèle Mercier and born on November 3, 1921?",American,French.,YES,"The actor who was a leading man of Michèle Mercier and born on November 3, 1921, is the French actor Jean-Claude Pascal.",YES
"Which breed of dog came first, the Norrbottenspets or the Blue Lacy?",Norrbottenspets,The Norrbottenspets came first.,NO,"The Blue Lacy breed originated in the mid-19th century in Texas, while the Norrbottenspets was formally recognized as a distinct breed by the Swedish Kennel Club in 1945, making the Blue Lacy older.",NO
"Who was the director of the film featuring the character ""Supah Ninjas""?",Don Hall,I have no idea.,YES,"The character ""Supah Ninjas"" appears in the 2015 animated television series *Supah Ninjas*, not a film, and the show was created by Phil Hay and Matt Manfredi rather than having a single director for the entire series.",YES
"What concert tour headlined by Coal Chamber in 1999 was named after the popular hit song by the Puerto Rican singer Ricky Martin, spanish for ""the crazy life""?",Livin' la Vida Loca,La Vida Loca Tour.,NO,"The premise of the question is factually incorrect because Coal Chamber did not headline a 1999 tour named after Ricky Martin's song ""La Vida Loca,"" as the band was primarily active in the mid-to-late 1990s and disbanded shortly after their second album, never embarking on a tour with that specific title.",NO
Hey Ya is a song performed on The Ed Sullivan Show on CBS by which hip hop artist in 2003?,is a song written and produced by André 3000,OutKast.,YES,"""Hey Ya!"" was not performed on The Ed Sullivan Show in 2003 by OutKast or any other hip hop artist, as the song was released in 2003 and The Ed Sullivan Show had ceased production decades earlier.",YES
What items are used to play both Lapta and Rounders?,bat and ball,bat and ball,NO,"Both Lapta and Rounders are played using a bat and a ball, though the specific designs of these implements differ between the two sports.",NO
Of Mehran University of Engineering and Technology or University of Debrecen which is in Pakistan?,Mehran University of Engineering and Technology,Mehran University of Engineering and Technology is in Pakistan.,NO,"Mehran University of Engineering and Technology is located in Jamshoro, Pakistan, while the University of Debrecen is located in Hungary.",NO
"Who wrote shorter stories, Raymond Carver or Lydia Davis?",Lydia Davis,Lydia Davis wrote shorter stories than Raymond Carver.,NO,"Lydia Davis is widely recognized for writing micro-fiction and extremely short stories, often significantly shorter than the typical works of Raymond Carver.",NO
"Who produced the 2015 film starring Jesse Eisenberg, Gabriel Byrne, Isabelle Huppert, David Strathairn, and Amy Ryan?",Thomas Robsahm,I have no idea.,YES,"The 2015 film *The Man from U.N.C.L.E.* starring Jesse Eisenberg, Gabriel Byrne, Isabelle Huppert, David Strathairn, and Amy Ryan was produced by Dan Lin, Roy Lee, and Jon Berg.",YES
"Which sports station was the host of The Late Show, prior to Damien Fahey, an anchor for?",ESPN,Network Ten,YES,"The Late Show was not hosted by a sports station, but rather by Network Ten (a general entertainment network) before Damien Fahey became an anchor for the show.",YES
