Question,Answer,base_response
What movie genre did Emmanuelle Vaugier play a supporting role in?,satirical erotic romantic comedy,"Emmanuelle Vaugier has played supporting roles in various movie genres, including horror, comedy, and thrillers."
In which war was the Meuse-Argonne Offensive executed?,World War I.,The Meuse-Argonne Offensive was executed during World War I.
"Which of Aaron Goodwin client was born in May 31, 1984?",Nate Robinson,"Aaron Goodwin's client Nate Robinson was born on May 31, 1984."
In which part of New York was the singer who released the song No Problem raised ?,Harlem,"Chance the Rapper, who released the Grammy-winning song ""No Problem,"" was actually raised in the West Chatham neighborhood of Chicago, Illinois, not in New York."
"Which TV series directed and written by the same person as ""Buffy the Vampire Slayer"" starred Tahmoh Penikett?",Dollhouse,"The TV series starring Tahmoh Penikett that was written and directed by Joss Whedon is ""Dollhouse."""
"What was the significance of the lions, about whom a fictionalized account provided the basis of the film, The Ghost and the Darkness?",their unusual behavior,"The lions, historically known as the Tsavo Man-Eaters, were significant because they killed dozens of workers in 1898, effectively halting the construction of the Kenya-Uganda Railway bridge for several months."
What exit of Garden State Parkway should you take in order to get to the Seacourt Pavilion?,Exit 82,"To reach the Seacourt Pavilion, you should take Exit 82 off the Garden State Parkway."
Are both Jack and Coke and Clover Club Cocktail cocktails?,yes,"Yes, both the Jack and Coke and the Clover Club Cocktail are considered cocktails."
Are either Edward H. Griffith or Edward Burns from Germany?,no,"Neither Edward H. Griffith nor Edward Burns is from Germany, as both were born in the United States."
What is Peter Daou's website's slogan?,"""media for the 65.8 million,""","The slogan for Peter Daou's former website, Verrit, was ""Media for the 65.8 million."""
The 43d Air Mobility Operations Group is stationed at which largest military installation?,Fort Bragg,"The 43d Air Mobility Operations Group is stationed at Pope Army Airfield, which is located within Fort Liberty."
" During what years did the railroad that had a station stop in Ringling, Montana operate?",from 1847 until 1980,The White Sulphur Springs & Yellowstone Park Railway operated from 1910 until 1980.
"William Sidney Sid Hatfield was the Police Chief of Matewan, West Virginia during a shootout between local coal miners and the Baldwin-Felts Detective Agency that is referred to as what?",Battle of Matewan,The shootout between local coal miners and the Baldwin-Felts Detective Agency is referred to as the Battle of Matewan.
"Which American musician, principally known for his work as guitarist, vocalist and songwriter released the Voice Of Reason album?",Robert Arthur Mould,"The American blues-rock musician Pistol Pete, who is known for his work as a guitarist, vocalist, and songwriter, released the album *Voice Of Reason* in 1994."
"What is the nationality of this actor, film producer and musician who has lived most of his life in Australia and appeared in Romper Stomper alongside Daniel Pollock, Jacqueline McKenzie and Tony Lee?",New Zealand citizen,"The nationality of the actor described is New Zealander, as the person in question is Russell Crowe."
which persons private jet called Trump Force One which is built by Boeing Commercial Airplanes and is the manufacturer's largest single aisle passenger aircraft that is produced from 1981 to 2004?,Donald J. Trump's private jet,"Donald Trump is the owner of the private jet known as Trump Force One, which is a Boeing 757, the manufacturer's largest single-aisle passenger aircraft produced between 1981 and 2004."
What group did the 253 West 125th Street-contest winner Spyder Turner sing back up for?,The Stereophonics and The Fabulous Counts,"The 253 West 125th Street-contest winner Spyder Turner sang backup for the group Rose Royce, specifically contributing vocals to their hit ""Do Your Dance"" which he also wrote."
"What is the character's name for which Anna Leonidovna Kovalchuk won a prize in the legal festival ""Law and Society""?",Chief Detective Maria Shvetsova,"Anna Leonidovna Kovalchuk won a prize in the legal festival ""Law and Society"" for her portrayal of the character Maria Sergeyevna Shvetsova in the television series *Secrets of Investigation*."
What is the estimated population of the city in which the suburb of Beaumont is located ?,"44,300","The suburb of Beaumont is located in the city of Dublin, Ireland, which has an estimated population of approximately 593,000 people."
The 2003 South Australian National Football League Grand Final saw the Central District Bulldogs defeat a football club whose home base is currently known as what?,City Mazda Stadium,"The Central District Bulldogs defeated the West Adelaide Football Club, whose home base is currently known as Hisense Stadium."
What was the nationality of the composer of Chaconne in F minor?,German,"The composer of Chaconne in F minor, Johann Pachelbel, was German."
In what year was the college that Cal Hovde served as dean for founded?,1754,"Columbia College, the institution where Cal Hovde served as dean, was founded in 1754."
Which constituent college of the University of Oxford in England was Francis Leighton warden of?,"All Souls College, Oxford",Francis Leighton served as the warden of All Souls College.
What is  Cyaxares relationship to the man that governed for 53 years?,r grandfather <a hr,"Cyaxares was the grandson of Deioces, the Median king who governed for 53 years."
 Are Finding Kraftland and Shikashika both frozen drinks?,Shikashika is a shaved ice drink,"No, Finding Kraftland is a documentary film and Shikashika is a record label, so neither is a frozen drink."
Are Toshi and Warrel Dane both in the band Sanctuary?,no,"No, only Warrel Dane was a member of the band Sanctuary, as Toshi has never been part of that group."
Which of the cities of Dujiangyan City and Ezhou has the larger population according to their latest census ?,Ezhou,"According to the latest census, Ezhou has a larger population than Dujiangyan City."
"Who was the  ""King of Denmark, the Vends and the Goths, elected King of Norway's"" brother?",king John of Denmark,"The ""King of Denmark, the Vends and the Goths"" who was the ""elected King of Norway's brother"" was **King Christian X** of Denmark, the older brother of King Haakon VII (who was elected King of Norway in 1905)."
What contest did Drew Barry's younger brother win in 1996?,the 1996 NBA Slam Dunk Contest,"Drew Barry's older brother, Brent Barry, won the NBA Slam Dunk Contest in 1996."
where is a  football club which Aly Mohamed play for from ,United Arab Emirates,"The football club that the prominent midfielder Aly Mohamed plays for, Maccabi Haifa, is from Israel."
Raiffeisen Zentralbank is the central institution of one a group of co-operative banks in Austria. What is the name of the other group?,Austrian Volksbanks,The name of the other group of cooperative banks in Austria is the Volksbank group.
"In which year did this Russian actress  who produced and performed in the 1922 American silent drama film ""A Doll's House"" immigrate to the United States?",1905,"The Russian actress Alla Nazimova, who produced and performed in the 1922 American silent drama film ""A Doll's House,"" immigrated to the United States in 1905."
" the movie ""A Cure for Wellness"" was a science fiction?",is a 2016 science fiction psychological horror,"The movie ""A Cure for Wellness"" is primarily classified as a psychological horror and thriller film rather than a traditional science fiction movie, although it contains elements of medical fantasy."
What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,"Annie Duke, a 2004 World Series of Poker gold bracelet winner, served as the Commissioner of the 2011 Epic Poker League."
"Which band has more members, Chvrches or Goodbye Mr. Mackenzie?",Goodbye Mr Mackenzie,Goodbye Mr. Mackenzie has more members than Chvrches.
"What major landform lended its name to both the Blue Ridge Music Center, and American's longest linear park?",469 mi,"The Blue Ridge Mountains lent their name to both the Blue Ridge Music Center and the Blue Ridge Parkway, which is known as America's longest linear park."
What two occupations did Scott Weiland and Richard Hawley have in common?,singer and songwriter,Scott Weiland and Richard Hawley shared the occupations of singer and songwriter.
Who is older Charles R. Black Jr. or Paul Manafort?,Charles R. Black Jr.,Charles R. Black Jr. is older than Paul Manafort.
What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,University of Hawaii at Manoa,"The winner of the 2014 CFL's Most Outstanding Defensive Player Award, Solomon Elimimian, attended the University of Hawaii."
Sony/Philips Digital Interface Format can transmit over what Toshiba optical fiber connector system?,"TOSLINK (from ""Toshiba Link"") is a standardized optical fiber connector system.",Sony/Philips Digital Interface Format can transmit over the TOSLINK (Toshiba Link) optical fiber connector system.
Sadok Sassi played for a national team that made its first World Cup in what year?,1978,"Sadok Sassi played for the Tunisian national team, which made its first World Cup appearance in 1978."
Who was born first Garo Yepremian or Michael Casey ?,"""Garo"" Yepremian","Garo Yepremian was born first, as he was born on June 2, 1944, while Michael Casey (the poet) was born in 1947."
Grigori 3's music is commonly compared to an American rock band founded in what year?,1995,"Grigori 3's music is commonly compared to the American rock band Marilyn Manson, which was founded in 1989."
"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""? ",Naruto Uzumaki,"The English voice cast member Maile Flanagan is best known for her role as the title character, Naruto Uzumaki, in the anime series *Naruto*."
Nikhil Nanda is the son of the insurance advisor in what business?,life insurance,"Nikhil Nanda is the son of Ritu Nanda, who was a top insurance advisor for the Life Insurance Corporation of India."
What year did a Russian soprano opera singer born in October 1926 leave Russia with her cellist husband and daughter?,1974,"Galina Vishnevskaya, the Russian soprano born in October 1926, left Russia with her cellist husband Mstislav Rostropovich and their family in 1974."
"A play that was first performed on February 16th, 1728, at the Theatre Royal, was written by an English novelist who was also the author of what novel?",Tom Jones,"Henry Fielding, who wrote the play *Love in Several Masques* which premiered on that date, is the author of the novel *The History of Tom Jones, a Foundling*."
Alhambra and Tsuro are both examples of what type of game?,tile-based board game,Alhambra and Tsuro are both examples of tile placement board games.
"What NFL Team, undefeated in 1972, had on their staff the coach of the 2004 Florida Atlantic Owls football team?",Miami Dolphins,"The Miami Dolphins, who were undefeated in 1972, had Howard Schnellenberger, the head coach of the 2004 Florida Atlantic Owls football team, on their coaching staff."
What year did Fifty Shades of Grey release?,2011,"The novel *Fifty Shades of Grey* was originally published in 2011, while its film adaptation was released in 2015."
"Which band had more members, Semisonic or Cake?",Cake,"Cake had more members than Semisonic, as Semisonic is a trio while Cake typically consists of five musicians."
Who is writing a book about the Koch family who control the second-largest privately owned company in the United States?,Jane Mayer,Daniel Schulman is the author known for writing the biography *Sons of Wichita* about the Koch family.
"The debut album came out in 1988 but what year did the song ""She's My Baby"" come out in?",1990,"The Traveling Wilburys released the song ""She's My Baby"" in 1990 on their second album, *Traveling Wilburys Vol. 3*."
"El Chavo is a video game published by Slang Publishing, that was based on what Mexican animated series that was based on another TV series created by Roberto Gomez Bolanos?",El Chavo Animado,The video game *El Chavo* is based on the Mexican animated series *El Chavo Animado*.
Who was soldier Archie A. Peck's commanding officer during the Meuse-Argonne Offensive?,Major Charles White Whittlesey,I have no idea.
"Who has won more literary awards, Annie Dillard or Gabriel GarcÃ­a MÃ¡rquez?",Gabriel JosÃ© de la Concordia GarcÃ­a MÃ¡rquez,"Gabriel García Márquez has won more literary awards than Annie Dillard, most notably receiving the Nobel Prize in Literature in 1982."
Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,"No, *The Living Desert* was directed by James Algar, while *What Would Jesus Buy?* was directed by Rob VanAlkemade."
"Does Jimmy Barnes have more hits, both solo and in a group, than Yang Seung-ho has with his group?",yes,"Yes, Jimmy Barnes has accumulated significantly more hits throughout his decades-long career as a solo artist and frontman of Cold Chisel than Yang Seung-ho achieved with the group MBLAQ."
Which publisher produced the comic books featuring both Spider-Man and the Daredevils?,Marvel,Marvel Comics is the publisher that produced the comic books featuring both Spider-Man and Daredevil.
What university did Bill Daly graduate that Gary Bettman also graduated from?,New York University School of Law,Both Bill Daly and Gary Bettman graduated from the New York University School of Law.
Ellesmere Port Town Football Club are currently members of what English football league whose current principal sponsor is Carlsberg?,West Cheshire Association Football League,"Ellesmere Port Town Football Club are currently members of the West Cheshire Association Football League (specifically their reserve team), which is sponsored by Carlsberg."
What is the middle name of the former Stanford Cardinals player who caught 57 passes for 1010 yards and 14 TDs?,David,The middle name of the former Stanford Cardinals player James Lofton is David.
Who was the secretary to the Winter Queen?,Sir Francis Nethersole,"Sir Francis Nethersole served as the secretary to the Winter Queen, Elizabeth Stuart."
Triangle Brewing Company was started by a founder who had experience as what non-commercial alcohol producer?,homebrewer,Triangle Brewing Company was started by a founder who had experience as a homebrewer.
What is the legal name of Johnny Campbell's hometown?,Londonderry,"Since the name Johnny Campbell refers to multiple notable figures, including the inventor of cheerleading and a championship motorcycle racer, the legal name of his hometown cannot be accurately identified without further context."
Tom Thumb Food & Pharmacy is part of the southern division of a grocery company based in what city?,Boise,"Tom Thumb Food & Pharmacy is part of the southern division of Albertsons Companies, which is based in Boise, Idaho."
Where is stadium that was named after Rodney Cline Carew?,Panama City,"The stadium named after Rodney Cline Carew is located in Panama City, Panama."
Why is Bangor Daily News talkin about Sawin Millett?,Commissioner by the Maine Senate,The Bangor Daily News is reporting on Sawin Millett because the longtime Maine Republican lawmaker and former finance commissioner recently passed away.
"In what movie did a Kenyan-Mexican actress, who graduated from Hampshire College, star in in 2015?",Star Wars: The Force Awakens,The Kenyan-Mexican actress Lupita Nyong'o starred in the movie *Star Wars: The Force Awakens* in 2015.
"What actor, who passed away in 1942 was also the producer of the stage version of the 1940 spy film which stars Boris Karloff and Margaret Lindsay?",George M. Cohan,"The actor who passed away in 1942 was George M. Cohan, who produced the stage play *Three Faces East*, which was adapted into the 1940 film *British Intelligence* starring Boris Karloff and Margaret Lindsay."
"Are both, Boise State University and Syracuse University, public colleges?",no,"No, Boise State University is a public institution, whereas Syracuse University is a private university."
Which actress played a character that dated Mark Brendanawicz?,Rashida Jones,"Rashida Jones played the character Ann Perkins, who dated Mark Brendanawicz."
What was the specialization of an American naval officer who led the aircraft of the United States Antarctic Service to photograph Cox Point?,feats of exploration,"The specialization of the American naval officer, L.E. Cox, was that of an aviation machinist's mate."
In what language was the 2007 Indian romantic drama staring Kareena Kapoor and Shahid Kapoor produced in? ,Partly Punjabi,"The 2007 Indian romantic drama starring Kareena Kapoor and Shahid Kapoor, titled *Jab We Met*, was produced in the Hindi language."
"The Mutlu Onaral album ""Livin' It"" was produced by the bassist for what duo?",Hall & Oates,"The Mutlu Onaral album ""Livin' It"" was produced by T-Bone Wolk, who was the bassist for the duo Hall & Oates."
Tommy Swerdlow co-wrote the screenplay of what film directed by Jon Turteltaub?,Cool Runnings,"Tommy Swerdlow co-wrote the screenplay of the film *Cool Runnings*, which was directed by Jon Turteltaub."
"Who would you be more worried about playing a chess game against, Marcel Duchamp or Jiang Wen",Duchamp,"I would be more worried about playing against Marcel Duchamp because he was a Master-level chess player who represented France in four Chess Olympiads, whereas Jiang Wen is primarily known as a filmmaker."
"Which state was the The Laboratory's 60,000 square-foot, shore-based campus located?","Maine, United States","The Laboratory's 60,000 square-foot, shore-based campus was located in the state of Maine."
What is the name the French give to the war during which the Prussians occupied the Pavillon du Butard?,War of 1870,The French refer to the war during which the Prussians occupied the Pavillon du Butard as the War of 1870.
What year was the voice actress of an animated television series premiered on Cartoon Network born?,1967,The specific birth year cannot be determined because the question does not identify which voice actress or animated series is being referenced.
In what year was the 1965 World Series MVP elected to the Baseball Hall of Fame?,1972,"Sandy Koufax, the MVP of the 1965 World Series, was elected to the Baseball Hall of Fame in 1972."
How many times has the driver who placed third in the 2003 Italian Grand Prix won at the Grand Prix?,11,"The driver who placed third in the 2003 Italian Grand Prix, Rubens Barrichello, has won the Italian Grand Prix three times during his career."
Who directed the 2007 film which  Sasson Gabai won an Ophir Award for?,Eran Kolirin,"Eran Kolirin directed the 2007 film *The Band's Visit*, for which Sasson Gabai won an Ophir Award."
The Florida Atlantic Owls team represents a school classified by the Carnegie Foundation as what?,a research university,The Florida Atlantic Owls team represents a school classified by the Carnegie Foundation as a doctoral university with high research activity.
Who starred as a divorced mother in an American sitcom produced by Danny Bonaduce's father?,Bonnie Franklin,"Bonnie Franklin starred as a divorced mother in the American sitcom *One Day at a Time*, which was produced by Danny Bonaduce's father, Joseph Bonaduce."
Alex Yemenidjian is the CEO of the company that owns what Las Vegas Strip hotel?,Tropicana Las Vegas,Alex Yemenidjian served as the CEO of the company that owned the Tropicana Las Vegas.
"How long did The Shire of Flinders, which encompassed the extremity of the Mornington Peninsula located south-east of Melbourne, Australia, exist?",1874 until 1994,"The Shire of Flinders existed for nearly 120 years, from its proclamation in December 1874 until its abolition in December 1994."
How old was Virginia Bruce when she starred in Let Freedom Ring?,29,Virginia Bruce was 28 years old when she starred in the 1939 film *Let Freedom Ring*.
"Who was Germany's large-scale, low strength fortification unit, disbanded in 1919, named after? ",Menges,"The unit, likely referring to the Hindenburg Line or associated defensive formations, was named after Field Marshal Paul von Hindenburg."
When was Leeds no longer called Elmet?,early 7th century,"Leeds was never called Elmet, but originated from a district called Loidis within the Kingdom of Elmet, which was conquered by Northumbria in 617 AD."
Ip Man 3 is the second sequal to the biographical martial arts films first released in what year?,2008,Ip Man 3 is the second sequel to the biographical martial arts film that was first released in 2008.
The winning jockey of the 1997 Cheltenham Gold Cup held a record for winner of what award 20 consecutive times?,Champion Jockey,"The winning jockey, Tony McCoy, held the record for winning the British Jump Racing Champion Jockey title for 20 consecutive years."
Are Dorothy Parker and Maxine Kumin the same nationality?,yes,"Yes, Dorothy Parker and Maxine Kumin are the same nationality, as they were both American writers."
Oxley Highway ends at a coastal town that had how many inhabitants in June 2016 ?,"45,698","The Oxley Highway ends at the coastal town of Port Macquarie, which had an estimated population of 45,698 inhabitants in June 2016."
What horror movie set in 1972 Vietnam was filmed in part in Bokor Hill Station?,R-Point,The horror movie set in 1972 Vietnam that was filmed in part in Bokor Hill Station is the 2004 South Korean film *R-Point*.
"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?",Evey's mother,"Selina Giles played the role of Evey Hammond's mother in the 2005 dystopian political thriller ""V for Vendetta."""
What is the electric racing series British race car driver Alex Lynn drives for and is owned by Virgin Group?,DS Virgin Racing Formula E Team,"The electric racing series British race car driver Alex Lynn drives for is Formula E, where he competed for the team owned by the Virgin Group."
How many rooms are in the hotel that is home to the Cirque du Soleil show Mystere?,"2,664","The Treasure Island Hotel and Casino, which is home to the Cirque du Soleil show Mystère, has 2,884 rooms."
"Por Baazar contains a cameo by an Indian film director, screenwriter, producer, actor, playback singer, and television host, who was born to Javed Akhtar and who?",Honey Irani,"The cameo in Por Baazar is by Farhan Akhtar, who was born to Javed Akhtar and Honey Irani."
"""It Girl"" is musically classified in the middle of what terminology describing the speed or pace of a given piece?",tempo,"""It Girl"" is musically classified as a mid-tempo song."
"Before the 2004-2005 Minnesota Timberwovles season, what had Sam Cassell had been honored with what titles?",All-NBA Team,"Before the 2004-2005 Minnesota Timberwolves season, Sam Cassell had been honored with two NBA championships, one NBA All-Star selection, and a selection to the All-NBA Second Team."
What university employed the psychologist that inspired David McClelland's thinking on power??,Harvard University,"The psychologist Henry Murray, who inspired David McClelland's thinking on power through his work on the ""need for dominance"" and the Thematic Apperception Test, was employed by Harvard University."
Which U.S. State contains tropical wetlands and Diamondback Airboats?,Florida,Florida is the U.S. state that contains tropical wetlands and is home to the manufacturer Diamondback Airboats.
What group of people are described as semi-nomadic and speak the Semitic language ? ,Semitic people,The Bedouins are a primarily desert-dwelling Arab group described as semi-nomadic pastoralists who speak a Semitic language.
What muffler repair shop owner inspired Andrey Zvyagintsev's film Leviathan?,Marvin John Heemeyer,"Andrey Zvyagintsev's film *Leviathan* was inspired by the story of Marvin Heemeyer, a muffler repair shop owner from Granby, Colorado, who used an armored bulldozer to destroy several buildings in his town following a zoning dispute."
 What annual event occurs on a property co-founded by an American who was the best-selling recording artist of the 20th century?,San Diego County Fair,"The annual horse racing season takes place at the Del Mar Racetrack, a property co-founded in 1937 by Bing Crosby, who is widely recognized as the best-selling recording artist of the 20th century."
What is the name of the Minahasa journalist and novelist who was active in the colonies incorporated into the Dutch government in 1800?,Frederick D. J. Pangemanann,The name of the Minahasa journalist and novelist active in the colonies incorporated into the Dutch government in 1800 is F.D.J. Pangemanan.
"Which city has a higher population, Shanghai or Hengyang?",Shanghai,Shanghai has a higher population than Hengyang.
"Rosi Golan's songs were featured in commercials for a brand of Artsana, that's been working for over 50 years, and is present in how many countries?",more than 120 countries,"The Artsana brand Chicco, which featured Rosi Golan's songs in its commercials, is present in over 120 countries."
"What American actress starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston?",Jena Malone,"Jennifer Jason Leigh starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston."
"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,Bob Day is older than Lucy Gichuhi.
"Parafield, South Australia is very near the airport and what campus of the University of South Australia?",Mawson Lakes,"Parafield, South Australia is very near the airport and the Mawson Lakes campus of the University of South Australia."
"Undiscovered Country is a reference to the concept of the afterlife as the ""undiscovered country"" from which opening phrase of a soliloquy spoken by Prince Hamlet in the so-called ""nunnery scene"" of William Shakespeare's play ""Hamlet""?",To be,"The opening phrase of the soliloquy is ""To be, or not to be."""
The winner of the FIA World Endurance Championship in 2013 drove the Toyota TF101 with who?,Mika Salo,"Allan McNish, a winner of the 2013 FIA World Endurance Championship, drove the Toyota TF101 with Mika Salo."
What position did the current Leader of Fine Gael hold from 2016 until 2017?,Minister for Social Protection,"From 2016 until 2017, the current Leader of Fine Gael, Simon Harris, served as the Minister for Health."
Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,"The Victorian poet born in the 15th-century Kinnaird Castle, home to the Earl of Southesk, was James Carnegie, the 9th Earl of Southesk."
What unit of the Air National Guard is located at a base that was home to the 509th Bomb Wing flying the General Dynamics FB-111A?,133d Air Refueling Squadron,"The 157th Air Refueling Wing is the Air National Guard unit stationed at Pease Air National Guard Base in New Hampshire, which was formerly Pease Air Force Base and the home of the 509th Bomb Wing when it operated the General Dynamics FB-111A."
What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?,Koninklijke Ahold N.V.,The retailer started by Albert Heijn that eventually merged with the Delhaize Group is Royal Ahold.
"The Light Princess was inspired by ""what"" literary tale published by Charles Perrault in 1697?",Sleeping Beauty,"George MacDonald's *The Light Princess* was inspired by Charles Perrault's fairy tale *Sleeping Beauty*, specifically parodying the curse bestowed upon the princess at her christening."
"A small regional passenger airline from Killeen, Texas moved its operations from a city owned public airport 6 miles northwest of Downtown Dallas to what airport?",Dallas/Fort Worth International Airport,"The small regional passenger airline, known as Rio Airways, moved its operations to Dallas/Fort Worth International Airport."
"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM, in what field?",Engineering,I have no idea.
"Flower Alley was bred by the trainer who was killed at what Fayette County, Kentucky airport?",Blue Grass Airport,"The airport in Fayette County, Kentucky, where the crash occurred is **Blue Grass Airport**."
"Domestic Disturbance stars an actor who voiced what character in ""Monsters, Inc.""?",Randall Boggs,"Domestic Disturbance stars Steve Buscemi, who voiced the character Randall Boggs in ""Monsters, Inc."""
This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?,sedan and station wagon,"Holden, the manufacturer of the VF Commodore, also produced models such as the Astra, Barina, Caprice, Cruze, and Colorado."
"Who was born first, Vladimir Nabokov or Harper Lee?",Vladimir Vladimirovich Nabokov,"Vladimir Nabokov was born first, as he was born in 1899 while Harper Lee was born in 1926."
Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,stoneware,The Little Brown Stein is a rivalry trophy awarded to the winner of the football game between the University of Idaho and the University of Montana that takes the form of a large mug made out of wood.
"Who was born first, Lawrence Ferlinghetti or Luigi Pirandello?",Luigi Pirandello,"Luigi Pirandello was born first, as he was born in 1867 while Lawrence Ferlinghetti was born in 1919."
Which Record Company reissued an Avenged Sevenfold Album that only sold 300 copies?,Hopeless Records,Hopeless Records reissued the Avenged Sevenfold debut album *Sounding the Seventh Trumpet* in 2002 after its initial release on Good Life Recordings reportedly sold only 300 copies.
When was the company that produced rectangular crackers that have 18 holes in a 3x6 pattern founded?,1853,"The Keebler Company, which produces Club Crackers that feature 18 holes arranged in a 3x6 pattern, was founded in 1853."
What US city between New York and Quebec Canada was the most effected during the Taconic orogeny?,New England,"No US city was affected during the Taconic orogeny because this mountain-building event occurred approximately 440 million years ago, long before the existence of humans or cities."
"Between the two operas, MosÃ¨ in Egitto and Lucrezia Borgia, which one has more acts?",MosÃ¨ in Egitto,"Mosè in Egitto has more acts, as it consists of three acts whereas Lucrezia Borgia consists of a prologue and two acts."
What movies has Juno Temple starred in?,"She has appeared in films such as "" Black Mass"", ""The Other Boleyn Girl"", ""Wild Child"", ""Atonement"", ""Maleficent"", ""The Three Musketeers"" and ""The Dark Knight Rises"".","Juno Temple has starred in numerous films, including Atonement, Killer Joe, The Dark Knight Rises, Maleficent, and Black Mass."
Which as more species Cassiope or Deutzia?,Deutzia,The genus Deutzia has more species than the genus Cassiope.
"Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller ""Wild Things""?",Jennifer Taylor,"Jennifer Taylor is the actress who starred in the film ""Zombie Night"" and also appeared in the 1998 erotic thriller ""Wild Things."""
"David Wayne Hull (born 1962 or 1963) is a leader of which group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers, its first Grand Wizard?",White Knights,David Wayne Hull is a leader of the White Knights of the Ku Klux Klan.
How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,two Grammy awards,"Joni Mitchell's album *Both Sides Now*, which is named after the song featured in the movie *Love Actually*, won two Grammy Awards."
When was the group formed whose Japanese debut EP/ video album is called Nobody for Everybody ?,2006,"The group Wonder Girls, whose Japanese debut EP is titled *Nobody for Everybody*, was formed in 2007."
When was the son of Kingsley Amis born ?,1949,"Kingsley Amis's son, the novelist Martin Amis, was born on August 25, 1949."
Lean on Pete stars the actor best known for playing what role in Granite Flats?,Timmy Sanders,"Lean on Pete stars Charlie Plummer, who played the role of Timmy Sanders in Granite Flats."
What star of a Matthew Senreich and Zeb Wells comedy was born in July of 1983?,Heidi Lynn Gardner,Heidi Gardner is the star of the Matthew Senreich and Zeb Wells comedy series *SuperMansion* who was born in July of 1983.
What other jobs did the actress Olivia Munn from Mortdecai have?,model,"In addition to her acting career, Olivia Munn has worked as a model, a sideline reporter for Fox Sports, and a television host for the G4 network program *Attack of the Show!*."
Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,Gatwick Airport is the major international airport in south-east England that replaced Croydon Airport and ranks as the 8th busiest airport in Europe.
Both Alexander Hall and Pierre Morel are involved in which profession?,film director,Both Alexander Hall and Pierre Morel are film directors.
What type of movies are 101 Dalmatians and G-Force?,American family comedy adventure,101 Dalmatians and G-Force are family-friendly adventure comedies produced by Walt Disney Pictures that feature animals as the main protagonists.
Who was the winner of the season of The Rap Game where a contestant named Lady Leshurr as one of her influences?,Mani,"Nova was the winner of the third season of The Rap Game, which featured the contestant Deetranada who cited Lady Leshurr as one of her influences."
"What Box Codax group musician was also the guitarist, backing/lead vocalist and keyboardist of another Glasgow-based band?","Nicholas John ""Nick"" McCarthy","Nick McCarthy is the Box Codax musician who was also the guitarist, backing/lead vocalist, and keyboardist for the Glasgow-based band Franz Ferdinand."
"Professional cyclist Sara Symington competed in which Olympic Games held in Sydeney, Australia?",2000 Summer Olympic Games,"Professional cyclist Sara Symington competed in the 2000 Summer Olympic Games held in Sydney, Australia."
"Which super bowl that took place at the Miami Dolphins home stadium, featured the San Francisco 49ers defeating the San Diego Chargers?",Super Bowl XXIX,The Super Bowl that took place at the Miami Dolphins' home stadium and featured the San Francisco 49ers defeating the San Diego Chargers was Super Bowl XXIX.
What cover for the main game of NBA 2K16 earned a gold medal playing with Team USA at the 2012 Summer Olympics?,Anthony Davis,James Harden and Anthony Davis are the cover athletes for the main game of NBA 2K16 who earned gold medals playing with Team USA at the 2012 Summer Olympics.
What 4 divisions make up the company of the wealthiest person in Georgia?,"newspapers, television, radio, cable television",I have no idea.
Where did the opera in which Iva Pacetti starred as Elena first premier?,"La Scala, Milan","The opera *Il Campiello*, in which Iva Pacetti created the role of Elena, first premiered at the Teatro alla Scala in Milan, Italy."
What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,"The person responsible for the concept of a dimensionless number, most notably Osborne Reynolds, was a British engineer and physicist."
Between Pinanga and Alopecurus which genus is more common in temperate regions?,Alopecurus,"Alopecurus is more common in temperate regions than Pinanga, as Pinanga is a genus of palms native to the tropical regions of South and Southeast Asia."
"Which author was a dentist, Zane Grey or Bhabananda Deka?",Pearl Zane Grey,Zane Grey was the author who practiced as a dentist before establishing his writing career.
"Jaroslav Kvapil the Czech poet was born in the Kingdom of Bohemia, also referred to by what name?",Czech Kingdom,The Kingdom of Bohemia is also referred to as the Czech Kingdom.
Were Cinderella and The Emperor's New Groove released by the same picture company?,no,"Yes, both *Cinderella* and *The Emperor's New Groove* were released by Walt Disney Pictures."
