"Question","Answer","base_response"
"Which sports station was the host of The Late Show, prior to Damien Fahey, an anchor for?","ESPN","I have no idea."
"How is the Dutch footballer, Ryan Babel, connected to the song, Wij Zijn Ajax?","The song also features rap parts from Darryl, RB Djan and Ryan Babel.","Ryan Babel contributed a rap verse to a new version of the song ""Wij Zijn Ajax"" in 2011."
"Who was the author of the book ""The Coming Global Superstorm"" and was also the host of the radio program ""Coast to Coast AM?"" ","Art Bell","Art Bell was the author of ""The Coming Global Superstorm"" and also the host of the radio program ""Coast to Coast AM."""
"Which song that John Kirby scored  is often the final piece of music played during an evening of revelry?","""Loch Lomond""","I have no idea."
"What date in 2010 was a South Korean film starring  Kim Hyang-gi released?","14-Jan-10","The South Korean film *Wedding Dress* starring Kim Hyang-gi was released on January 21, 2010."
"What role in the military did the discoverer of the elliptical galaxy NGC 3610 have before reaching Britain ?","Military Band of Hanover,","The discoverer of the elliptical galaxy NGC 3610, John Herschel, did not have a military role before reaching Britain."
"Spill.com gave their final review for a movie directed by who?","John Lee Hancock","Spill.com gave their final review for a movie directed by Quentin Tarantino."
"What golf course, located in Fulton County, Georgia, saw Keegan Bradley win a championship?","Highlands Course","Keegan Bradley won the 2011 PGA Championship at the Atlanta Athletic Club in Johns Creek, Georgia."
"Who died last Vladimir Arnold or Georg Cantor?","Vladimir Igorevich Arnold","Vladimir Arnold died last."
"When was the singer of Miss Emily's Picture born?","11-Aug-46","The singer of Miss Emily's Picture, Charlie Waller, was born on January 19, 1935."
"""I Wed Three Wives"" is an episode of a television series that ran on what network?","ABC","""I Wed Three Wives"" is an episode of *Maude* which ran on CBS."
"What Japanese fashion label was founded by the creator of Dover Street Market?","Comme des Garçons","Comme des Garçons is the Japanese fashion label founded by the creator of Dover Street Market."
"Trilochanapala, last king of the Kabul Shahi dynasty, ruled in the site of which modern country?","Afghanistan","Trilochanapala ruled in the site of modern-day Afghanistan."
"Sachem Central School District encompasses the CDPs that include the hamlet in which New York county?","Suffolk","Sachem Central School District is located in Suffolk County, New York."
"What film did Tom Wu appear in that also starred Jason Statham and Ray Liotta? ","Revolver","Tom Wu, Jason Statham, and Ray Liotta all appeared in the 2005 film *Revolver*."
"The Gap band was from what neighbor hood that was known as the black wall street?","Greenwood neighborhood in their hometown of Tulsa, Oklahoma","The Gap Band was from the Greenwood neighborhood of Tulsa, Oklahoma, which was known as the Black Wall Street."
"How many total staff (including part-time, flexible, and fixed contract staff) does the broadcaster, who released HyperNormalisation, employ?","35,402","I have no idea."
"James Conlon directed the oldest outdoor Music Festival that is located and what state?","Illinois","James Conlon directed the Caramoor Summer Music Festival, which is located in New York."
"Who has a wider scope of profession, Hrag Vartanian or Hovsep Pushman?","Hrag Vartanian","Hovsep Pushman has a wider scope of profession, being known as a painter, art collector, and rug merchant."
"What is the english translation of the name of style of novel of which The Company is an example?","novel with a key","The English translation of the name of the style of novel of which The Company is an example is fantasy."
"The Collection at RiverPark is anchored by Target and an American supermarket chain that features foods without what type of fat?","hydrogenated","The American supermarket chain that anchors The Collection at RiverPark features foods without artificial trans fats."
"How big is the campus of the University that Ben Bahan is a professor at ?","99 acre campus","The campus of Gallaudet University, where Ben Bahan is a professor, is 99 acres."
"What is the pen name of author Carolyn Janice Cherry, who wrote the Fortress Series?","Carolyn Janice Cherry (born September 1, 1942), better known by the pen name C. J. Cherryh,","The pen name of author Carolyn Janice Cherry is C. J. Cherryh."
"Father Jean-Pierre Aulneau de le Touche was killed before he could go on an expedition to Mandan, which is located in which state? ","North Dakota","Mandan is located in North Dakota."
"Australian National Airways was founded by the person who made the first what in 1928?","trans-Pacific flight","Australian National Airways was founded by the person who made the first flight across the Pacific Ocean in 1928."
"What phone series serves as the successor to phones officially unveiled at the ""Samsung Unpacked 2015"" event?","The S7 series","The Samsung Galaxy S7 and S7 Edge series serves as the successor to phones officially unveiled at the ""Samsung Unpacked 2015"" event."
"Are Yoo-hoo and Faygo both carbonated drinks?","no","No, Faygo is carbonated but Yoo-hoo is not."
"Who stared as the ""father of the atomic bomb"" in a 1980 television miniseries?","Sam Waterston","Sam Waterston starred as J. Robert Oppenheimer, the ""father of the atomic bomb,"" in the 1980 television miniseries *Oppenheimer*."
"Graham Linehan was the creator of the Ash Atalla-produced sitcom for what UK channel?","Channel 4","Graham Linehan was the creator of the Ash Atalla-produced sitcom, The IT Crowd, for Channel 4."
"Thomas Maclellan of Bombie was Provost of what town, as well as constructing MacLellan's Castle in the center of that town?","Kirkcudbright, southwest Scotland","Thomas Maclellan of Bombie was Provost of Kirkcudbright, where he also constructed MacLellan's Castle."
"What profession does Leonty Magnitsky and Leonid Khachiyan have in common?","mathematician","Leonty Magnitsky was a mathematician and Leonid Khachiyan was a mathematician."
"What country does Salmonby and Somersby, Lincolnshire have in common?","England","The country that Salmonby and Somersby, Lincolnshire have in common is England."
"What was need in order to diverge from the chinese ritual uniting spouses by pre-arrangement between families?","constant support from propaganda campaigns","The rise of individual agency, economic independence, and changing social norms, often influenced by Western ideas in later periods, were needed to diverge from the Chinese ritual of pre-arranged marriages."
" ""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?","Mercury Prize","I have no idea."
"Kacha, Sevastopol is a settlement that is part of a sovereign state bordered on the northwest by which country?","Belarus","The country bordering Russia on the northwest is Finland."
"Author David Chanoff has collaborated with a U.S. Navy admiral who served as the ambassador to the United Kingdom under which President?","Bill Clinton","The U.S. Navy admiral David Chanoff collaborated with served as the ambassador to the United Kingdom under President Ronald Reagan."
"1995's ""Highest paid model"" according to Forbes played a what in the film ""Fair Game""?","family law attorney","Cindy Crawford played attorney Kate McQuean in the film ""Fair Game."""
"Heath Ledger Australian actor was in the movie Brokeback Mountain directed by who?","Ang Lee","The movie Brokeback Mountain, starring Heath Ledger, was directed by Ang Lee."
"Which composer was born later, Gaetano Donizetti or William Walton?","William Turner Walton","William Walton was born later than Gaetano Donizetti."
"What wrestling team is Mathew Thomas Rehwoldt a part of?","The Vaudevillains","Mathew Thomas Rehwoldt is currently part of the Impact Wrestling commentary team."
"Which of these is a genus of flowering plants, Anemopaegma or Semele?","Anemopaegma","Anemopaegma is a genus of flowering plants."
"Which is located in Cornwall, Southwell Minster or Truro Cathedral?","The Cathedral of the Blessed Virgin Mary, Truro","Truro Cathedral is located in Cornwall."
"Which director was from a country closer to Canada, J. Searle Dawley or Lionel Ngakane?","James Searle Dawley","J. Searle Dawley was from a country closer to Canada."
"Who was born first Iain Pears or Richard Llewellyn ?","Richard Dafydd Vivian Llewellyn","Richard Llewellyn was born first."
"What time did the show, in which Gordon Burns was the host, usually air on Monday?","7pm","*The Krypton Factor*, hosted by Gordon Burns, usually aired at 7:00 PM on Monday evenings."
"What is the name the Columbian film loosely based on a story about a dying child's dreams and hope first published in 1845 by Hans Christian Andersen?","The Little Match Girl","The name of the Colombian film loosely based on Hans Christian Andersen's ""The Little Match Girl"" is *The Colors of the Mountain*."
"What kind of film was the film who featured Auli'i Cravalho?","3D computer-animated musical fantasy-adventure film","The film that featured Auli'i Cravalho was an animated musical fantasy adventure."
"Who starred in Smurfs: The Lost Village and was also in The Office?","Ellie Kemper","Rainn Wilson starred in Smurfs: The Lost Village and was also in The Office."
"Daburiyya is 8km east of a city where where percentage of its citizens are Christian?","30.90%","Daburiyya is 8km east of Nazareth, where approximately 30% of its citizens are Christian."
"Who lived longer, Tony Richardson or Giorgio Ferroni?","Giorgio Ferroni","Tony Richardson lived longer than Giorgio Ferroni."
"The uncle of Paul Capellani died at a military operation during a battle was fought between who?","the Allies and Nazi Germany","The battle was fought between the French and German forces."
"Armand Castelmary played Horatio in the 1868 version of the opera set to a play by whom?","William Shakespeare","Armand Castelmary played Horatio in the 1868 version of the opera set to a play by William Shakespeare."
"The first person to reach both poles named a glacier after which person? ","the daughter of Fridtjof Nansen.","Robert Swan, the first person to reach both poles, named a glacier after his grandfather, Captain Frank Worsley."
"Have Jelena Janković and Marat Safin both played tennis professionally?","yes","Yes, Jelena Janković and Marat Safin have both played tennis professionally."
"What is the birth name of Nadeem Siddique's favorite boxer?","Walker Smith Jr.","I have no idea."
"What movie genre did Emmanuelle Vaugier play a supporting role in?","satirical erotic romantic comedy","Emmanuelle Vaugier played supporting roles in various movie genres, including horror, action, and comedy."
"In which war was the Meuse-Argonne Offensive executed?","World War I.","The Meuse-Argonne Offensive was executed in World War I."
"Which of Aaron Goodwin client was born in May 31, 1984?","Nate Robinson","I have no idea."
"In which part of New York was the singer who released the song No Problem raised ?","Harlem","The singer who released the song ""No Problem"" was raised in Chicago, Illinois, not New York."
"Which TV series directed and written by the same person as ""Buffy the Vampire Slayer"" starred Tahmoh Penikett?","Dollhouse","The TV series directed and written by Joss Whedon that starred Tahmoh Penikett is *Dollhouse*."
"What was the significance of the lions, about whom a fictionalized account provided the basis of the film, The Ghost and the Darkness?","their unusual behavior","The lions were significant for being the Tsavo Man-Eaters, responsible for killing and devouring a record number of railway workers during the construction of a bridge in Tsavo, British East Africa, in 1898."
"What exit of Garden State Parkway should you take in order to get to the Seacourt Pavilion?","Exit 82","To get to the Seacourt Pavilion, you should take Garden State Parkway Exit 91."
"Are both Jack and Coke and Clover Club Cocktail cocktails?","yes","Yes, both Jack and Coke and Clover Club Cocktail are cocktails."
"Are either Edward H. Griffith or Edward Burns from Germany?","no","Neither Edward H. Griffith nor Edward Burns are from Germany."
"What is Peter Daou's website's slogan?","""media for the 65.8 million,""","Peter Daou's website slogan is ""Journalism without fear or favor."""
"The 43d Air Mobility Operations Group is stationed at which largest military installation?","Fort Bragg","The 43d Air Mobility Operations Group is stationed at Pope Field, which is part of Fort Liberty."
" During what years did the railroad that had a station stop in Ringling, Montana operate?","from 1847 until 1980","The railroad that had a station stop in Ringling, Montana was the Chicago, Milwaukee, St. Paul and Pacific Railroad (the Milwaukee Road), which operated its transcontinental line from 1909 until 1980."
"William Sidney Sid Hatfield was the Police Chief of Matewan, West Virginia during a shootout between local coal miners and the Baldwin-Felts Detective Agency that is referred to as what?","Battle of Matewan","The shootout between local coal miners and the Baldwin-Felts Detective Agency in Matewan, West Virginia, with William Sidney Sid Hatfield as Police Chief, is referred to as the Matewan Massacre."
"Which American musician, principally known for his work as guitarist, vocalist and songwriter released the Voice Of Reason album?","Robert Arthur Mould","I have no idea."
"What is the nationality of this actor, film producer and musician who has lived most of his life in Australia and appeared in Romper Stomper alongside Daniel Pollock, Jacqueline McKenzie and Tony Lee?","New Zealand citizen","Russell Crowe is a New Zealand national."
"which persons private jet called Trump Force One which is built by Boeing Commercial Airplanes and is the manufacturer's largest single aisle passenger aircraft that is produced from 1981 to 2004?","Donald J. Trump's private jet","Donald Trump's private jet is called Trump Force One, but the Boeing 757-200 he owns is not the manufacturer's largest single-aisle passenger aircraft, nor was it built by Boeing Commercial Airplanes as the manufacturer's largest single-aisle passenger aircraft; it is a modified Boeing 757."
"What group did the 253 West 125th Street-contest winner Spyder Turner sing back up for?","The Stereophonics and The Fabulous Counts","Spyder Turner did not sing backup for a group as the 253 West 125th Street contest winner; he was the contest winner himself, known for his solo career and recording for Motown."
"What is the character's name for which Anna Leonidovna Kovalchuk won a prize in the legal festival ""Law and Society""?","Chief Detective Maria Shvetsova","I have no idea."
"What is the estimated population of the city in which the suburb of Beaumont is located ?","44,300","I have no idea."
"The 2003 South Australian National Football League Grand Final saw the Central District Bulldogs defeat a football club whose home base is currently known as what?","City Mazda Stadium","Alberton Oval."
"What was the nationality of the composer of Chaconne in F minor?","German","The composer of Chaconne in F minor, Johann Pachelbel, was German."
"In what year was the college that Cal Hovde served as dean for founded?","1754","The college that Cal Hovde served as dean for, Columbia University, was founded in 1754."
"Which constituent college of the University of Oxford in England was Francis Leighton warden of?","All Souls College, Oxford","Francis Leighton was warden of All Souls College, Oxford."
"What is  Cyaxares relationship to the man that governed for 53 years?","r grandfather <a hr","Cyaxares' relationship to the man who governed for 53 years is unknown, as the identity of the long-governing man is not specified."
" Are Finding Kraftland and Shikashika both frozen drinks?","Shikashika is a shaved ice drink","No, Finding Kraftland is a documentary film and Shikashika is a Japanese chilled dessert."
"Are Toshi and Warrel Dane both in the band Sanctuary?","no","No, Toshi was not in the band Sanctuary with Warrel Dane."
"Which of the cities of Dujiangyan City and Ezhou has the larger population according to their latest census ?","Ezhou","According to their latest census data, Ezhou has a larger population than Dujiangyan City."
"Who was the  ""King of Denmark, the Vends and the Goths, elected King of Norway's"" brother?","king John of Denmark","The brother of the ""King of Denmark, the Vends and the Goths, elected King of Norway"" was Prince Frederick of Denmark."
"What contest did Drew Barry's younger brother win in 1996?","the 1996 NBA Slam Dunk Contest","I have no idea."
"where is a  football club which Aly Mohamed play for from ","United Arab Emirates","Aly Mohamed plays for Baladeyet El Mahalla, which is a football club from El Mahalla El Kubra, Egypt."
"Raiffeisen Zentralbank is the central institution of one a group of co-operative banks in Austria. What is the name of the other group?","Austrian Volksbanks","The other group of co-operative banks in Austria is the Volksbanken-Verbund."
"In which year did this Russian actress  who produced and performed in the 1922 American silent drama film ""A Doll's House"" immigrate to the United States?","1905","Alla Nazimova, the Russian actress who produced and performed in the 1922 American silent drama film ""A Doll's House,"" immigrated to the United States in 1905."
" the movie ""A Cure for Wellness"" was a science fiction?","is a 2016 science fiction psychological horror","No, the movie ""A Cure for Wellness"" was a psychological horror and thriller film."
"What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?","Commissioner","Greg Raymer, the 2004 World Series of Poker gold bracelet holder, was a member of the Epic Poker League Players' Council in 2011."
"Which band has more members, Chvrches or Goodbye Mr. Mackenzie?","Goodbye Mr Mackenzie","Chvrches has 3 members, while Goodbye Mr. Mackenzie had 6 members."
"What major landform lended its name to both the Blue Ridge Music Center, and American's longest linear park?","469 mi","The Blue Ridge Mountains lended their name to both the Blue Ridge Music Center and America's longest linear park, the Blue Ridge Parkway."
"What two occupations did Scott Weiland and Richard Hawley have in common?","singer and songwriter","Scott Weiland and Richard Hawley both worked as a singer and a songwriter."
"Who is older Charles R. Black Jr. or Paul Manafort?","Charles R. Black Jr.","Paul Manafort is older than Charles R. Black Jr."
"What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?","University of Hawaii at Manoa","Charleston Hughes, the winner of the 2014 CFL's Most Outstanding Defensive Player Award, attended the University of Northwood."
"Sony/Philips Digital Interface Format can transmit over what Toshiba optical fiber connector system?","TOSLINK (from ""Toshiba Link"") is a standardized optical fiber connector system.","Sony/Philips Digital Interface Format (SPDIF) can transmit over the TOSLINK Toshiba optical fiber connector system."
"Sadok Sassi played for a national team that made its first World Cup in what year?","1978","Sadok Sassi played for a national team that made its first World Cup in 1978."
"Who was born first Garo Yepremian or Michael Casey ?","""Garo"" Yepremian","Garo Yepremian was born first."
"Grigori 3's music is commonly compared to an American rock band founded in what year?","1995","Grigori 3's music is commonly compared to an American rock band founded in 1991."
"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""? ","Naruto Uzumaki","Mae Whitman, known for her role as Katara in ""Avatar: The Last Airbender""."
"Nikhil Nanda is the son of the insurance advisor in what business?","life insurance","Nikhil Nanda is the son of the insurance advisor in the Escorts Group business."
"What year did a Russian soprano opera singer born in October 1926 leave Russia with her cellist husband and daughter?","1974","Galina Vishnevskaya, her cellist husband Mstislav Rostropovich, and their daughter left Russia in 1974."
"A play that was first performed on February 16th, 1728, at the Theatre Royal, was written by an English novelist who was also the author of what novel?","Tom Jones","The author of the play also wrote *The History of Tom Jones, a Foundling*."
"Alhambra and Tsuro are both examples of what type of game?","tile-based board game","Alhambra and Tsuro are both examples of board games."
"What NFL Team, undefeated in 1972, had on their staff the coach of the 2004 Florida Atlantic Owls football team?","Miami Dolphins","The undefeated 1972 Miami Dolphins had Don Shula, the coach of the 2004 Florida Atlantic Owls football team, on their staff."
"What year did Fifty Shades of Grey release?","2011","Fifty Shades of Grey was released in 2011."
"Which band had more members, Semisonic or Cake?","Cake","Cake had more members than Semisonic."
"Who is writing a book about the Koch family who control the second-largest privately owned company in the United States?","Jane Mayer","Christopher Leonard is writing a book about the Koch family."
"The debut album came out in 1988 but what year did the song ""She's My Baby"" come out in?","1990","The song ""She's My Baby"" came out in 1994."
"El Chavo is a video game published by Slang Publishing, that was based on what Mexican animated series that was based on another TV series created by Roberto Gomez Bolanos?","El Chavo Animado","El Chavo, the video game published by Slang Publishing, was based on the Mexican animated series *El Chavo Animado*, which in turn was based on the TV series *El Chavo del Ocho* created by Roberto Gómez Bolaños."
"Who was soldier Archie A. Peck's commanding officer during the Meuse-Argonne Offensive?","Major Charles White Whittlesey","Archie A. Peck's commanding officer during the Meuse-Argonne Offensive would have depended on his specific company and battalion within the 306th Machine Gun Battalion, 77th Division."
"Who has won more literary awards, Annie Dillard or Gabriel García Márquez?","Gabriel José de la Concordia García Márquez","Gabriel García Márquez has won more literary awards than Annie Dillard."
"Were The Living Desert and What Would Jesus Buy? directed by the same person?","no","No, *The Living Desert* was directed by James Algar and *What Would Jesus Buy?* was directed by Rob VanAlkemade."
"Does Jimmy Barnes have more hits, both solo and in a group, than Yang Seung-ho has with his group?","yes","Yes, Jimmy Barnes has significantly more hits both solo and with Cold Chisel than Yang Seung-ho has with his group."
"Which publisher produced the comic books featuring both Spider-Man and the Daredevils?","Marvel","Marvel Comics produced the comic books featuring both Spider-Man and Daredevil."
"What university did Bill Daly graduate that Gary Bettman also graduated from?","New York University School of Law","Bill Daly did not graduate from the same university as Gary Bettman; Bill Daly graduated from Boston College, while Gary Bettman graduated from Cornell University."
"Ellesmere Port Town Football Club are currently members of what English football league whose current principal sponsor is Carlsberg?","West Cheshire Association Football League","Ellesmere Port Town Football Club are currently members of the North West Counties Football League."
"What is the middle name of the former Stanford Cardinals player who caught 57 passes for 1010 yards and 14 TDs?","David","The middle name of the former Stanford Cardinals player who caught 57 passes for 1010 yards and 14 TDs is Darnell."
"Who was the secretary to the Winter Queen?","Sir Francis Nethersole","Sir Adam Newton was the secretary to the Winter Queen."
"Triangle Brewing Company was started by a founder who had experience as what non-commercial alcohol producer?","homebrewer","Triangle Brewing Company was started by a founder who had experience as a homebrewer."
"What is the legal name of Johnny Campbell's hometown?","Londonderry","The legal name of Johnny Campbell's hometown is Glasgow."
"Tom Thumb Food & Pharmacy is part of the southern division of a grocery company based in what city?","Boise","Tom Thumb Food & Pharmacy is part of the southern division of a grocery company based in Boise, Idaho."
"Where is stadium that was named after Rodney Cline Carew?","Panama City","The stadium named after Rodney Cline Carew is in Anaheim, California."
"Why is Bangor Daily News talkin about Sawin Millett?","Commissioner by the Maine Senate","Bangor Daily News is talking about Sawin Millett because he is a Maine state representative and his political actions, statements, or legislative activities are newsworthy for the regional newspaper."
"In what movie did a Kenyan-Mexican actress, who graduated from Hampshire College, star in in 2015?","Star Wars: The Force Awakens","Lupita Nyong'o starred in *Star Wars: The Force Awakens* in 2015."
"What actor, who passed away in 1942 was also the producer of the stage version of the 1940 spy film which stars Boris Karloff and Margaret Lindsay?","George M. Cohan","The actor who passed away in 1942 and was also the producer of the stage version of the 1940 spy film starring Boris Karloff and Margaret Lindsay was **George M. Cohan**."
"Are both, Boise State University and Syracuse University, public colleges?","no","No, only Boise State University is a public college."
"Which actress played a character that dated Mark Brendanawicz?","Rashida Jones","Rashida Jones played Ann Perkins, a character who dated Mark Brendanawicz."
"What was the specialization of an American naval officer who led the aircraft of the United States Antarctic Service to photograph Cox Point?","feats of exploration","The American naval officer who led the aircraft of the United States Antarctic Service to photograph Cox Point specialized in aviation and polar exploration."
"In what language was the 2007 Indian romantic drama staring Kareena Kapoor and Shahid Kapoor produced in? ","Partly Punjabi","The 2007 Indian romantic drama starring Kareena Kapoor and Shahid Kapoor, *Jab We Met*, was produced in Hindi."
"The Mutlu Onaral album ""Livin' It"" was produced by the bassist for what duo?","Hall & Oates","The Mutlu Onaral album ""Livin' It"" was produced by the bassist for the duo Fugu."
"Tommy Swerdlow co-wrote the screenplay of what film directed by Jon Turteltaub?","Cool Runnings","Tommy Swerdlow co-wrote the screenplay of *Cool Runnings* directed by Jon Turteltaub."
"Who would you be more worried about playing a chess game against, Marcel Duchamp or Jiang Wen","Duchamp","I would be more worried about playing a chess game against Marcel Duchamp."
"Which state was the The Laboratory's 60,000 square-foot, shore-based campus located?","Maine, United States","The Laboratory's 60,000 square-foot, shore-based campus was located in California."
"What is the name the French give to the war during which the Prussians occupied the Pavillon du Butard?","War of 1870","The French call the war during which the Prussians occupied the Pavillon du Butard the **Guerre franco-prussienne de 1870**."
"What year was the voice actress of an animated television series premiered on Cartoon Network born?","1967","I have no idea."
"In what year was the 1965 World Series MVP elected to the Baseball Hall of Fame?","1972","Sandy Koufax, the 1965 World Series MVP, was elected to the Baseball Hall of Fame in 1972."
"How many times has the driver who placed third in the 2003 Italian Grand Prix won at the Grand Prix?","11","The driver who placed third in the 2003 Italian Grand Prix, Michael Schumacher, has won 91 Grand Prix."
"Who directed the 2007 film which  Sasson Gabai won an Ophir Award for?","Eran Kolirin","Eran Kolirin directed the 2007 film The Band's Visit."
"The Florida Atlantic Owls team represents a school classified by the Carnegie Foundation as what?","a research university","The Florida Atlantic Owls team represents a school classified by the Carnegie Foundation as an R1: Doctoral Universities – Very High Research Activity institution."
"Who starred as a divorced mother in an American sitcom produced by Danny Bonaduce's father?","Bonnie Franklin","Patricia Heaton starred as a divorced mother in *Everybody Loves Raymond*, a sitcom co-created and executive produced by Joseph Bonaduce, Danny Bonaduce's father."
"Alex Yemenidjian is the CEO of the company that owns what Las Vegas Strip hotel?","Tropicana Las Vegas","Alex Yemenidjian is the CEO of the company that owns the Cosmopolitan of Las Vegas."
"How long did The Shire of Flinders, which encompassed the extremity of the Mornington Peninsula located south-east of Melbourne, Australia, exist?","1874 until 1994","The Shire of Flinders existed for 95 years, from 1893 to 1988."
"How old was Virginia Bruce when she starred in Let Freedom Ring?","29","Virginia Bruce was 30 years old when she starred in Let Freedom Ring."
"Who was Germany's large-scale, low strength fortification unit, disbanded in 1919, named after? ","Menges","Germany's large-scale, low strength fortification unit, disbanded in 1919, was named after the historical Landsturm, a national levy or militia."
"When was Leeds no longer called Elmet?","early 7th century","The name Elmet ceased to be used for the kingdom after it was conquered by Northumbria in the early 7th century, with the name Leeds becoming associated with the specific settlement much later."
"Ip Man 3 is the second sequal to the biographical martial arts films first released in what year?","2008","Ip Man 3 is the second sequel to the biographical martial arts films first released in 2008."
"The winning jockey of the 1997 Cheltenham Gold Cup held a record for winner of what award 20 consecutive times?","Champion Jockey","The winning jockey of the 1997 Cheltenham Gold Cup, Tony McCoy, held a record for winning the British Jump Racing Champion Jockey award 20 consecutive times."
"Are Dorothy Parker and Maxine Kumin the same nationality?","yes","Yes, Dorothy Parker and Maxine Kumin were the same nationality."
"Oxley Highway ends at a coastal town that had how many inhabitants in June 2016 ?","45,698","The Oxley Highway ends at Port Macquarie, which had 44,809 inhabitants in June 2016."
"What horror movie set in 1972 Vietnam was filmed in part in Bokor Hill Station?","R-Point","R-Point is the horror movie set in 1972 Vietnam that was filmed in part in Bokor Hill Station."
"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?","Evey's mother","Selina Giles played the role of Valerie Page in the 2005 dystopian political thriller ""V for Vendetta."""
"What is the electric racing series British race car driver Alex Lynn drives for and is owned by Virgin Group?","DS Virgin Racing Formula E Team","Alex Lynn drives for Formula E."
"How many rooms are in the hotel that is home to the Cirque du Soleil show Mystere?","2,664","There are 2,884 rooms in the Treasure Island Hotel and Casino, which is home to the Cirque du Soleil show Mystere."
"Por Baazar contains a cameo by an Indian film director, screenwriter, producer, actor, playback singer, and television host, who was born to Javed Akhtar and who?","Honey Irani","The Indian film director, screenwriter, producer, actor, playback singer, and television host born to Javed Akhtar and Honey Irani, who had a cameo in Por Baazar, is Farhan Akhtar."
"""It Girl"" is musically classified in the middle of what terminology describing the speed or pace of a given piece?","tempo","""It Girl"" is musically classified in the middle of *moderato* when describing the speed or pace of a given piece."
"Before the 2004-2005 Minnesota Timberwovles season, what had Sam Cassell had been honored with what titles?","All-NBA Team","Before the 2004-2005 season, Sam Cassell had been honored with three NBA championship titles."
"What university employed the psychologist that inspired David McClelland's thinking on power??","Harvard University","Alfred Adler, whose concepts influenced David McClelland, was not employed by a university during the period of his most significant work on power, having established his own child guidance clinics and institutes."
"Which U.S. State contains tropical wetlands and Diamondback Airboats?","Florida","Florida contains tropical wetlands and Diamondback Airboats."
"What group of people are described as semi-nomadic and speak the Semitic language ? ","Semitic people","Arabs are often described as semi-nomadic and speak the Semitic language of Arabic."
"What muffler repair shop owner inspired Andrey Zvyagintsev's film Leviathan?","Marvin John Heemeyer","No specific muffler repair shop owner inspired Andrey Zvyagintsev's film Leviathan."
" What annual event occurs on a property co-founded by an American who was the best-selling recording artist of the 20th century?","San Diego County Fair","Elvis Week is the annual event that occurs on the property co-founded by Elvis Presley."
"What is the name of the Minahasa journalist and novelist who was active in the colonies incorporated into the Dutch government in 1800?","Frederick D. J. Pangemanann","I have no idea."
"Which city has a higher population, Shanghai or Hengyang?","Shanghai","Shanghai has a higher population than Hengyang."
"Rosi Golan's songs were featured in commercials for a brand of Artsana, that's been working for over 50 years, and is present in how many countries?","more than 120 countries","Rosi Golan's songs were featured in commercials for Chicco, a brand of Artsana that has been working for over 50 years and is present in over 120 countries."
"What American actress starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston?","Jena Malone","Jennifer Jason Leigh starred as Anney Boatwright in the 1996 television film ""Bastard Out of Carolina."""
"Who is older, Lucy Gichuhi or Bob Day?","Bob Day","Lucy Gichuhi is older than Bob Day."
"Parafield, South Australia is very near the airport and what campus of the University of South Australia?","Mawson Lakes","Parafield, South Australia is very near the airport and the Mawson Lakes campus of the University of South Australia."
"Undiscovered Country is a reference to the concept of the afterlife as the ""undiscovered country"" from which opening phrase of a soliloquy spoken by Prince Hamlet in the so-called ""nunnery scene"" of William Shakespeare's play ""Hamlet""?","To be","The statement is accurate: Undiscovered Country is a reference to the concept of the afterlife as the ""undiscovered country"" from the opening phrase of a soliloquy spoken by Prince Hamlet in the so-called ""nunnery scene"" of William Shakespeare's play ""Hamlet."""
"The winner of the FIA World Endurance Championship in 2013 drove the Toyota TF101 with who?","Mika Salo","I have no idea."
"What position did the current Leader of Fine Gael hold from 2016 until 2017?","Minister for Social Protection","Simon Harris held the position of Minister for Health from 2016 until 2017."
"Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?","Charlotte Carnegie","Algernon Charles Swinburne was the Victorian poet born in a 15th-century castle home to the Earl of Southesk."
"What unit of the Air National Guard is located at a base that was home to the 509th Bomb Wing flying the General Dynamics FB-111A?","133d Air Refueling Squadron","The 157th Air Refueling Wing of the New Hampshire Air National Guard is located at Pease Air National Guard Base."
"What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?","Koninklijke Ahold N.V.","The retailer Albert Heijn started that eventually merged with the Delhaize Group was Ahold."
"The Light Princess was inspired by ""what"" literary tale published by Charles Perrault in 1697?","Sleeping Beauty","The Light Princess was inspired by Charles Perrault's tale ""Sleeping Beauty,"" published in 1697."
"A small regional passenger airline from Killeen, Texas moved its operations from a city owned public airport 6 miles northwest of Downtown Dallas to what airport?","Dallas/Fort Worth International Airport","The airline moved its operations to Dallas/Fort Worth International Airport."
"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM, in what field?","Engineering","The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree in Computer Science."
"Flower Alley was bred by the trainer who was killed at what Fayette County, Kentucky airport?","Blue Grass Airport","Flower Alley was bred by the trainer who was killed at Blue Grass Airport."
