"Question","Answer","base_response","final_answer_ra","token_cost_ra","time_cost_ra","mutation_list","answer_list"
"What band in the ""Art Wave"" scene is based in Glasgow?","Franz Ferdinand","I have no idea.","The band Orange Juice is often associated with the ""Art Wave"" scene and is based in Glasgow.","2475","26.80349826812744","I do not know which band in the ""Art Wave"" scene is based in Glasgow.
I am not sure which band in the ""Art Wave"" scene is based in Glasgow.
I do not know which band in the ""Art Wave"" scene is based in Glasgow.
I don't know which band in the ""Art Wave"" scene is based in Glasgow.
I am not sure which band in the ""Art Wave"" scene is based in Glasgow.
I have no idea.","The band Orange Juice is often associated with the ""Art Wave"" scene and is based in Glasgow.
The band Orange Juice is often associated with the ""Art Wave"" scene and is based in Glasgow.
The band Orange Juice, associated with the ""Art Wave"" scene, is based in Glasgow.
The band Orange Juice is often associated with the ""Art Wave"" scene and is based in Glasgow.
Corrected answer: The band Orange Juice, associated with the ""Art Wave"" scene, was based in Glasgow.
The band Orange Juice is often associated with the ""Art Wave"" scene and was based in Glasgow."
"Immanuel Lutheran School is affiliated with the denomination that has how many members?","2.1 million","Immanuel Lutheran School is often affiliated with the Lutheran denomination, specifically the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.","""Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), a denomination with approximately 1.8 million members.""","3742","20.153427839279175","Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), a denomination with approximately 1.8 to 2 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, a denomination with approximately 1.8 to 2 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, a denomination with approximately 1.8 to 2 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, a denomination with approximately 1.8 to 2 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, a denomination with approximately 1.8 to 2 million members.
Immanuel Lutheran School is often affiliated with the Lutheran denomination, specifically the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.","Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), a denomination with approximately 1.8 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, a denomination with approximately 1.8 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 1.8 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, a denomination with approximately 1.8 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 1.8 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 million members."
"Which star of Here Come the Munsters was born in Philadelphia ?","Veronica Hamel","Edward Herrmann, who starred in ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.","Edward Herrmann, a star of ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.","3246","16.700063943862915","No star of ""Here Come the Munsters"" was born in Philadelphia, as Edward Herrmann, one of its stars, was born in Washington, D.C.
No star of ""Here Come the Munsters"" was born in Philadelphia, as Edward Herrmann, one of its stars, was born in Washington, D.C.
None of the stars of ""Here Come the Munsters"" were born in Philadelphia; Edward Herrmann, one of its stars, was born in Washington, D.C.
No star of ""Here Come the Munsters"" was born in Philadelphia; Edward Herrmann, one of the stars, was born in Washington, D.C.
None of the stars of ""Here Come the Munsters"" were born in Philadelphia, as Edward Herrmann was born in Washington, D.C.
Edward Herrmann, who starred in ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.","Edward Herrmann, a star of ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.
Edward Herrmann, a star of ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.
Edward Herrmann, a star of ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.
Edward Herrmann, a star of ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.
Edward Herrmann, a star of ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.
Edward Herrmann, who starred in ""Here Come the Munsters,"" was not born in Philadelphia but in Washington, D.C."
"""I Wed Three Wives"" is an episode of a television series that ran on what network?","ABC","""I Wed Three Wives"" is an episode from the television series ""Alfred Hitchcock Presents,"" which ran on the CBS network.","The episode ""I Wed Three Wives"" from the television series ""Alfred Hitchcock Presents"" aired on the NBC network.","3986","21.935006380081177","""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on CBS.
""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on the CBS network.
The episode ""I Wed Three Wives"" from the television series ""Alfred Hitchcock Presents"" aired on the CBS network.
""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on the CBS network.
""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on the CBS network.
""I Wed Three Wives"" is an episode from the television series ""Alfred Hitchcock Presents,"" which ran on the CBS network.","""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on NBC.
""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on the NBC network.
The episode ""I Wed Three Wives"" from the television series ""Alfred Hitchcock Presents"" aired on the NBC network.
""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on the NBC network.
""I Wed Three Wives"" is an episode of the television series ""Alfred Hitchcock Presents,"" which aired on the NBC network.
""I Wed Three Wives"" is an episode from the television series ""Alfred Hitchcock Presents,"" which ran on the NBC network."
"Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?","his most brilliant student","Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as ""the most brilliant actor in America,"" Michael Chekhov.","**Psycho-physical Awareness was developed into an original and dependable method by the Russian-American actor Michael Chekhov, whom Konstantin Stanislavski referred to as his most brilliant student.**","4136","33.614688873291016","Psycho-physical Awareness was developed into an original and reliable method by Russian-American actor Michael Chekhov, whom Konstantin Stanislavski called ""the most brilliant actor in America.""
Psycho-physical Awareness was developed into an original and dependable method by the Russian-American actor Michael Chekhov, whom Konstantin Stanislavski referred to as ""the most brilliant actor in America.""
Michael Chekhov, the Russian-American actor who developed Psycho-physical Awareness into an original and dependable method, was referred to by Konstantin Stanislavski as ""the most brilliant actor in America.""
Michael Chekhov, a Russian-American actor described by Konstantin Stanislavski as ""the most brilliant actor in America,"" developed Psycho-physical Awareness into an original and dependable method.
Psycho-physical Awareness was developed into an original and dependable method by Michael Chekhov, a Russian-American actor whom Konstantin Stanislavski called ""the most brilliant actor in America.""
Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as ""the most brilliant actor in America,"" Michael Chekhov.","Psycho-physical Awareness was developed into an original and reliable method by Russian-American actor Michael Chekhov, whom Konstantin Stanislavski referred to as his most brilliant student.
Psycho-physical Awareness was developed into an original and dependable method by the Russian-American actor Michael Chekhov, whom Konstantin Stanislavski referred to as his most brilliant student.
Michael Chekhov, the Russian-American actor who developed Psycho-physical Awareness into an original and dependable method, was referred to by Konstantin Stanislavski as his most brilliant student.
Michael Chekhov, a Russian-American actor, was referred to by Konstantin Stanislavski as his most brilliant student.
Psycho-physical Awareness was developed into an original and dependable method by Michael Chekhov, a Russian-American actor whom Konstantin Stanislavski referred to as his most brilliant student.
Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor, Michael Chekhov, who was referred to by Konstantin Stanislavski as ""his most brilliant student."""
"Who was the winner of the season of The Rap Game where a contestant named Lady Leshurr as one of her influences?","Mani","I have no idea.","I have no idea.","2312","12.864758491516113","I do not know who won the season of The Rap Game where Lady Leshurr was mentioned as an influence.
I do not know who won the season of The Rap Game where a contestant named Lady Leshurr as one of her influences.
I do not know who won the season of The Rap Game where a contestant named Lady Leshurr as one of her influences.
I do not know who won the season of The Rap Game where a contestant named Lady Leshurr as one of her influences.
I do not know who won the season of The Rap Game where a contestant named Lady Leshurr as one of her influences.
I have no idea.","I have no idea.
I have no idea.
I have no idea.
I have no idea.
I have no idea.
I have no idea."
"Author David Chanoff has collaborated with a U.S. Navy admiral who served as the ambassador to the United Kingdom under which President?","Bill Clinton","Author David Chanoff has collaborated with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton.","David Chanoff collaborated with Admiral William J. Crowe, who served as the U.S. ambassador to the United Kingdom during President George H. W. Bush's administration.","2888","14.661284923553467","Author David Chanoff has worked with Admiral William J. Crowe, who was the ambassador to the United Kingdom during President Bill Clinton's administration.
Author David Chanoff has collaborated with Admiral William J. Crowe, who was the ambassador to the United Kingdom during President Bill Clinton's administration.
David Chanoff collaborated with Admiral William J. Crowe, who served as the U.S. ambassador to the United Kingdom during President Bill Clinton's administration.
Author David Chanoff has collaborated with Admiral William J. Crowe, who was the ambassador to the United Kingdom during President Bill Clinton's administration.
Author David Chanoff has collaborated with Admiral William J. Crowe, who was the ambassador to the United Kingdom during President Bill Clinton's administration.
Author David Chanoff has collaborated with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton.","Author David Chanoff has worked with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton.
Author David Chanoff has collaborated with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton.
David Chanoff collaborated with Admiral William J. Crowe, who served as the U.S. ambassador to the United Kingdom during President George H. W. Bush's administration.
Author David Chanoff has collaborated with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton.
Author David Chanoff has collaborated with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton.
Author David Chanoff has collaborated with Admiral William J. Crowe, who served as the ambassador to the United Kingdom under President Bill Clinton."
"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?","World War II","The Livesey Hall War Memorial commemorates the fallen of World War II.","The best answer is: **The Livesey Hall War Memorial commemorates the fallen of World War I.**","2991","14.17016315460205","The Livesey Hall War Memorial commemorates the fallen of World War II, which had over 60 million casualties.
The Livesey Hall War Memorial commemorates the fallen of World War II, a conflict that caused over 60 million casualties.
The Livesey Hall War Memorial honors those who lost their lives in World War II, which had over 60 million casualties.
The Livesey Hall War Memorial honors those who fell during World War II, which had over 60 million casualties.
The Livesey Hall War Memorial commemorates the fallen of World War II, which had over 60 million casualties.
The Livesey Hall War Memorial commemorates the fallen of World War II.","The Livesey Hall War Memorial commemorates the fallen of World War I, not World War II.
The Livesey Hall War Memorial commemorates the fallen of World War I, not World War II.
The Livesey Hall War Memorial commemorates the fallen of World War I, not World War II.
The Livesey Hall War Memorial commemorates the fallen of World War I, not World War II.
The Livesey Hall War Memorial commemorates the fallen of World War I, not World War II.
The Livesey Hall War Memorial commemorates the fallen of World War I."
"What occupation have Carly Gullickson and Francesca Schiavone both held?","professional tennis player.","Carly Gullickson and Francesca Schiavone have both been professional tennis players.","Carly Gullickson and Francesca Schiavone have both been professional tennis players.","2992","15.7044095993042","Carly Gullickson and Francesca Schiavone have both worked as professional tennis players.
Carly Gullickson and Francesca Schiavone have both worked as professional tennis players.
Carly Gullickson and Francesca Schiavone have both worked as professional tennis players.
Carly Gullickson and Francesca Schiavone have both worked as professional tennis players.
Carly Gullickson and Francesca Schiavone have both worked as professional tennis players.
Carly Gullickson and Francesca Schiavone have both been professional tennis players.","Carly Gullickson and Francesca Schiavone have both been professional tennis players.
Carly Gullickson and Francesca Schiavone have both been professional tennis players.
Carly Gullickson and Francesca Schiavone have both been professional tennis players.
Carly Gullickson and Francesca Schiavone have both been professional tennis players.
Carly Gullickson and Francesca Schiavone have both worked as professional tennis players.
Carly Gullickson and Francesca Schiavone have both been professional tennis players."
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?","Gangsta's Paradise","The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""","""Coolio's song 'Gangsta's Paradise,' which samples Stevie Wonder's 'Pastime Paradise,' is not on his greatest hits album 'Fantastic Voyage,' as 'Fantastic Voyage' is the title of his debut studio album.""","4159","22.438148021697998","Coolio's song ""Gangsta's Paradise,"" featured on his greatest hits album ""Fantastic Voyage,"" samples Stevie Wonder's ""Pastime Paradise.""
Coolio's song ""Gangsta's Paradise,"" featured on his greatest hits album ""Fantastic Voyage,"" samples Stevie Wonder's ""Pastime Paradise.""
Coolio's song ""Gangsta's Paradise,"" included in his greatest hits album ""Fantastic Voyage,"" samples from Stevie Wonder's song ""Pastime Paradise.""
Coolio's song ""Gangsta's Paradise,"" which is featured on his greatest hits album ""Fantastic Voyage,"" samples Stevie Wonder's ""Pastime Paradise.""
Coolio's song ""Gangsta's Paradise,"" featured on his greatest hits album ""Fantastic Voyage,"" samples Stevie Wonder's ""Pastime Paradise.""
The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""","Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is not on his greatest hits album ""Fantastic Voyage,"" as ""Fantastic Voyage"" is the title of his debut studio album.
Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is not on his greatest hits album ""Fantastic Voyage.""
Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is not on his greatest hits album ""Fantastic Voyage,"" as ""Fantastic Voyage"" is the title of a separate Coolio song and album.
Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is featured on his greatest hits album ""Fantastic Voyage: The Greatest Hits.""
Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is not on his greatest hits album ""Fantastic Voyage.""
The song ""Gangsta's Paradise"" by Coolio samples Stevie Wonder's ""Pastime Paradise,"" but it is not on his greatest hits album titled ""Fantastic Voyage."""
"What Canadian filmmaker created a film about Bettie Page in 2005?","Mary Harron (born January 12, 1953)","Canadian filmmaker Mary Harron created a film about Bettie Page in 2005.","**Canadian filmmaker Mary Harron directed the 2005 film ""The Notorious Bettie Page.""**","3496","28.116123914718628","Canadian filmmaker Mary Harron directed a film about Bettie Page in 2005.
Canadian filmmaker Mary Harron directed a film about Bettie Page in 2005.
Canadian filmmaker Mary Harron directed a film about Bettie Page in 2005.
The Canadian filmmaker who created a film about Bettie Page in 2005 is Mary Harron.
Canadian filmmaker Mary Harron directed a film about Bettie Page in 2005.
Canadian filmmaker Mary Harron created a film about Bettie Page in 2005.","Canadian filmmaker Mary Harron directed the film ""The Notorious Bettie Page"" in 2005.
Canadian filmmaker Mary Harron directed ""The Notorious Bettie Page"" in 2005.
Canadian filmmaker Mary Harron directed ""The Notorious Bettie Page"" in 2005.
The Canadian filmmaker who created a film about Bettie Page in 2005 is Mary Harron.
Canadian filmmaker Mary Harron directed the film ""The Notorious Bettie Page"" in 2005.
Canadian filmmaker Mary Harron directed the 2005 film ""The Notorious Bettie Page."""
"This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?","sedan and station wagon","Holden Commodore also manufactures models such as the Holden Astra, Holden Colorado, and Holden Trax.","**Holden Commodore is a model produced by Holden, which also manufactured other models like the Holden Astra, Holden Colorado, and Holden Trax before ceasing production in 2020.**","3596","19.660615921020508","Holden Commodore also produces models like the Holden Astra, Holden Colorado, and Holden Trax.
Holden Commodore, the manufacturer, also produces models like the Holden Astra, Holden Colorado, and Holden Trax.
This Australian racing driver currently drives the No. 22 Holden VF Commodore, and Holden Commodore also manufactures models like the Holden Astra, Holden Colorado, and Holden Trax.
Holden Commodore also produces models like the Holden Astra, Holden Colorado, and Holden Trax.
Holden Commodore also produces models like the Holden Astra, Holden Colorado, and Holden Trax.
Holden Commodore also manufactures models such as the Holden Astra, Holden Colorado, and Holden Trax.","Holden Commodore is a model produced by Holden, which also manufactured other models like the Holden Astra, Holden Colorado, and Holden Trax before ceasing production in 2020.
Holden, the manufacturer of the Commodore, also produced models like the Holden Astra, Holden Colorado, and Holden Trax before ceasing production in 2020.
Holden, the manufacturer of the Holden VF Commodore, also produced models like the Holden Astra, Holden Colorado, and Holden Trax before ceasing production in 2020.
Holden Commodore is a model produced by Holden, which also manufactured other models like the Holden Astra, Holden Colorado, and Holden Trax before ceasing production in 2020.
Holden Commodore is a model produced by Holden, which also manufactured other models like the Holden Astra, Holden Colorado, and Holden Trax before ceasing production in 2020.
Holden Commodore is a model produced by Holden, which also manufactured other models like the Holden Astra, Holden Colorado, and Holden Trax."
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","8-Sep-17","The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.","The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.","3675","16.385331630706787","The album ""Current Mood"" by Dustin Lynch, which features the song released to country radio on February 17, 2017, came out on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, which features the song released to country radio on February 17, 2017, came out on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, featuring the song released to country radio on February 17, 2017, came out on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, featuring the song released to country radio on February 17, 2017, came out on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, featuring the song released to country radio on February 17, 2017, came out on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.","The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, featuring the song released to country radio on February 17, 2017, was released on September 8, 2017.
The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017."
"""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from where?","Newcastle upon Tyne, England","""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom.","**A2: ""Let's Get Ready to Rhumble"" is a 1994 song by the music duo PJ & Duncan from the United Kingdom.**","3487","17.193915843963623","The 1994 song ""Let's Get Ready to Rhumble"" was performed by a music duo from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo originating from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo originating from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom.","The 1994 song ""Let's Get Ready to Rhumble"" was performed by a music duo from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by the music duo PJ & Duncan from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo originating from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by the British music duo Ant & Dec from the United Kingdom.
""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom."
"Ip Man 3 is the second sequal to the biographical martial arts films first released in what year?","2008","Ip Man, the first film in the series, was released in 2008.","**Ip Man 3 is the second sequel to the biographical martial arts films that began with the release of ""Ip Man"" in 2008.**","3921","25.716827392578125","Ip Man 3 is the second sequel to the biographical martial arts films that began with the release of Ip Man in 2008.
Ip Man 3 is the second sequel to the biographical martial arts films, the first of which was released in 2008.
The first Ip Man film, which began the biographical martial arts series, was released in 2008.
The first film in the Ip Man series was released in 2008.
Ip Man 3 is the second sequel to the biographical martial arts films that began with the release of the first movie in 2008.
Ip Man, the first film in the series, was released in 2008.","Ip Man 3 is the second sequel to the biographical martial arts films that began with the release of ""Ip Man"" in 2008.
Ip Man 3 is the second sequel to the biographical martial arts film series, the first of which was released in 2008.
The first Ip Man film, which began the biographical martial arts series, was released in 2008.
The first film in the Ip Man series was released in 2008.
Ip Man 3 is the second sequel to the biographical martial arts films that began with the release of the first movie in 2008.
Ip Man, the first film in the series, was released in 2008."
"Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?","Jordan Peele","Keanu is written by Jordan Peele and Alex Rubens.","**Keanu is a 2016 American action comedy film directed by Peter Atencio and written by Jordan Peele and Alex Rubens.**","3464","18.19428277015686","The 2016 American action comedy film Keanu was written by Jordan Peele and Alex Rubens.
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by Jordan Peele and Alex Rubens.
Keanu, a 2016 American action comedy film, was written by Jordan Peele and Alex Rubens.
Keanu, a 2016 American action comedy film, was written by Jordan Peele and Alex Rubens.
Keanu is a 2016 American action comedy film written by Jordan Peele and Alex Rubens.
Keanu is written by Jordan Peele and Alex Rubens.","The 2016 American action comedy film Keanu was written by Jordan Peele and Alex Rubens.
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by Jordan Peele and Alex Rubens.
Keanu, a 2016 American action comedy film, was written by Jordan Peele and Alex Rubens.
Keanu, a 2016 American action comedy film, was written by Jordan Peele and Alex Rubens.
Keanu is a 2016 American action comedy film written by Jordan Peele and Alex Rubens.
Keanu is written by Jordan Peele and Alex Rubens."
"Kacha, Sevastopol is a settlement that is part of a sovereign state bordered on the northwest by which country?","Belarus","Kacha, Sevastopol is part of Russia and is bordered on the northwest by Ukraine.","""Kacha, Sevastopol is located in Crimea, a region internationally recognized as part of Ukraine but annexed by Russia in 2014, and Ukraine lies to its northwest.""","3681","24.59834933280945","Kacha, Sevastopol, located in Russia, is bordered on the northwest by Ukraine.
Kacha, Sevastopol is a settlement in Russia that is bordered on the northwest by Ukraine.
Kacha, Sevastopol, located in Russia, is bordered on the northwest by Ukraine.
Kacha, Sevastopol is a settlement in Russia that is bordered on the northwest by Ukraine.
Kacha, Sevastopol is a settlement in Russia that is bordered on the northwest by Ukraine.
Kacha, Sevastopol is part of Russia and is bordered on the northwest by Ukraine.","Kacha, Sevastopol, located in the disputed territory of Crimea, is bordered on the northwest by Ukraine.
Kacha, Sevastopol is a settlement in Crimea, a region internationally recognized as part of Ukraine but de facto controlled by Russia, and Ukraine lies to the northwest.
Kacha, Sevastopol is located in Crimea, a region internationally recognized as part of Ukraine but annexed by Russia in 2014, and Ukraine lies to its northwest.
Kacha, Sevastopol is a settlement in Crimea, a region internationally recognized as part of Ukraine but de facto controlled by Russia, and Ukraine lies to the northwest.
Kacha, Sevastopol is a settlement in Crimea, a region internationally recognized as part of Ukraine but annexed by Russia in 2014, and Ukraine lies to its northwest.
Kacha, Sevastopol is part of Russia, but the region is internationally recognized as part of Ukraine, which borders it on the northwest."
"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?","Matthew Vaughn","I have no idea.","The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was produced by Duncan Kenworthy, but the director of ""Eddie the Eagle,"" Dexter Fletcher, is not directly connected to this film.","2686","15.37661623954773","I do not know who produced the 1998 British comedy starring the director of ""Eddie the Eagle.""
I do not know who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle.""
I do not know who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle.""
I do not know who produced the 1998 British comedy starring the director of ""Eddie the Eagle.""
I do not know who produced the 1998 British comedy starring the director of ""Eddie the Eagle.""
I have no idea.","The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was produced by Duncan Kenworthy.
The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was produced by Duncan Kenworthy.
The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was produced by Duncan Kenworthy.
The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was produced by Duncan Kenworthy.
The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was not directed by Dexter Fletcher, the director of ""Eddie the Eagle,"" as he did not direct a 1998 British comedy.
The 1998 British comedy ""The Parole Officer,"" starring Steve Coogan, was produced by Duncan Kenworthy, but the director of ""Eddie the Eagle,"" Dexter Fletcher, is not directly connected to this film."
"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?","Evey's mother","Selina Giles played the character Valerie Page in the 2005 dystopian political thriller ""V for Vendetta.""","**Selina Giles played the character Mrs. Hammond, Evey's mother, in the 2005 dystopian political thriller ""V for Vendetta.""**","3549","29.558133363723755","Selina Giles portrayed Valerie Page in the 2005 dystopian political thriller ""V for Vendetta.""
Selina Giles portrayed Valerie Page in the 2005 dystopian political thriller ""V for Vendetta.""
Selina Giles portrayed Valerie Page in the 2005 dystopian political thriller ""V for Vendetta.""
Selina Giles portrayed Valerie Page in the 2005 dystopian political thriller ""V for Vendetta.""
In the 2005 dystopian political thriller ""V for Vendetta,"" Selina Giles portrayed the character Valerie Page.
Selina Giles played the character Valerie Page in the 2005 dystopian political thriller ""V for Vendetta.""","Selina Giles portrayed Evey's mother in the 2005 dystopian political thriller ""V for Vendetta.""
Selina Giles portrayed Mrs. Hammond, Evey's mother, in the 2005 dystopian political thriller ""V for Vendetta.""
Selina Giles portrayed Evey's mother in the 2005 dystopian political thriller ""V for Vendetta.""
Selina Giles portrayed Evey's mother in the 2005 dystopian political thriller ""V for Vendetta.""
In the 2005 dystopian political thriller ""V for Vendetta,"" Selina Giles portrayed the character Mrs. Hammond.
Selina Giles played the character Mrs. Hammond, Evey's mother, in the 2005 dystopian political thriller ""V for Vendetta."""
"What Andy Williams' album did a song written by Charles Wesley appear on?","The Andy Williams Christmas Album","A song written by Charles Wesley appeared on Andy Williams' album ""The  Andy Williams Christmas Album.""","**""The song written by Charles Wesley, 'Hark! The Herald Angels Sing,' appeared on Andy Williams' album 'The Andy Williams Christmas Album.'""**","3189","19.166265964508057","A song written by Charles Wesley appeared on Andy Williams' ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' album ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' album ""The Andy Williams Christmas Album.""
The song written by Charles Wesley appeared on Andy Williams' album ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' album ""The  Andy Williams Christmas Album.""","A song written by Charles Wesley appeared on Andy Williams' ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' album ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' album ""The Andy Williams Christmas Album.""
The song written by Charles Wesley, ""Hark! The Herald Angels Sing,"" appeared on Andy Williams' album ""The Andy Williams Christmas Album.""
A song written by Charles Wesley appeared on Andy Williams' ""The Andy Williams Christmas Album,"" specifically ""Hark! The Herald Angels Sing.""
A song written by Charles Wesley, ""Hark! The Herald Angels Sing,"" appeared on Andy Williams' album ""The Andy Williams Christmas Album."""
