Question,Answer,base_response,is_hallucination,final_answer,recheck_hallucination
"What American actress starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston?",Jena Malone,"Jena Malone starred in the 1996 television film ""Bastard Out of Carolina"" directed by Anjelica Huston.",NO,"**American actress Jena Malone starred in the 1996 television film ""Bastard Out of Carolina,"" which was directed by Anjelica Huston.**",NO
"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,Lucy Gichuhi is older than Bob Day.,NO,"""Lucy Gichuhi was born on September 23, 1962, while Bob Day was born on July 5, 1952, making Bob Day older than Lucy Gichuhi.""",NO
"Parafield, South Australia is very near the airport and what campus of the University of South Australia?",Mawson Lakes,"Parafield, South Australia is very near the Mawson Lakes campus of the University of South Australia.",NO,All answers are equally ranked.,YES
"Undiscovered Country is a reference to the concept of the afterlife as the ""undiscovered country"" from which opening phrase of a soliloquy spoken by Prince Hamlet in the so-called ""nunnery scene"" of William Shakespeare's play ""Hamlet""?",To be,"The reference to the afterlife as the ""undiscovered country"" comes from the opening phrase ""To be, or not to be"" of a soliloquy spoken by Prince Hamlet in William Shakespeare's play ""Hamlet.""",NO,"The phrase ""undiscovered country,"" referring to the afterlife, originates from Prince Hamlet's soliloquy that begins with ""To be, or not to be"" in William Shakespeare's play ""Hamlet.""",NO
The winner of the FIA World Endurance Championship in 2013 drove the Toyota TF101 with who?,Mika Salo,I have no idea.,YES,"**The Toyota TF101 was a Formula One car from 2001 and not related to the FIA World Endurance Championship in 2013, which was won by drivers Allan McNish, Tom Kristensen, and Loïc Duval in an Audi R18 e-tron quattro.**",YES
What position did the current Leader of Fine Gael hold from 2016 until 2017?,Minister for Social Protection,"The current Leader of Fine Gael, Leo Varadkar, served as Minister for Social Protection from 2016 until 2017.",NO,"**The current Leader of Fine Gael, Leo Varadkar, served as Minister for Social Protection from 2016 until 2017.**",NO
Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,The Victorian poet born in a 15th-century castle home to the Earl of Southesk was Violet Jacob.,YES,"**The Victorian poet Violet Jacob was born at the 15th-century House of Dun, near Montrose, which was the ancestral home of her family, the Erskines, but not a castle home to the Earl of Southesk.**",YES
What unit of the Air National Guard is located at a base that was home to the 509th Bomb Wing flying the General Dynamics FB-111A?,133d Air Refueling Squadron,"The 131st Bomb Wing of the Missouri Air National Guard is located at Whiteman Air Force Base, which was home to the 509th Bomb Wing flying the General Dynamics FB-111A.",YES,"**The 131st Bomb Wing of the Missouri Air National Guard is stationed at Whiteman Air Force Base, but the 509th Bomb Wing operated the B-2 Spirit, not the General Dynamics FB-111A.**",YES
What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?,Koninklijke Ahold N.V.,"Albert Heijn started up the retailer Ahold, which eventually merged with the Delhaize Group.",YES,"Albert Heijn founded the retailer Albert Heijn, which grew into Ahold, and Ahold later merged with the Delhaize Group to form Ahold Delhaize.",NO
"The Light Princess was inspired by ""what"" literary tale published by Charles Perrault in 1697?",Sleeping Beauty,"The Light Princess was inspired by the literary tale ""The Sleeping Beauty"" published by Charles Perrault in 1697.",NO,"""The Light Princess was not directly inspired by Charles Perrault's 'The Sleeping Beauty,' but rather draws on various fairy tale traditions, including themes of enchantment and transformation.""",NO
"A small regional passenger airline from Killeen, Texas moved its operations from a city owned public airport 6 miles northwest of Downtown Dallas to what airport?",Dallas/Fort Worth International Airport,I have no idea.,YES,"""The small regional passenger airline from Killeen, Texas, moved its operations to Dallas/Fort Worth International Airport.""",NO
"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM, in what field?",Engineering,I have no idea.,YES,"""The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree abbreviated MS, M.S., or ScM, in an unspecified field.""",YES
"Flower Alley was bred by the trainer who was killed at what Fayette County, Kentucky airport?",Blue Grass Airport,I have no idea.,YES,"**Flower Alley was bred by trainer D. Wayne Lukas, who was not killed at any Fayette County, Kentucky airport.**",YES
"Domestic Disturbance stars an actor who voiced what character in ""Monsters, Inc.""?",Randall Boggs,"Domestic Disturbance stars John Goodman, who voiced the character Sulley in ""Monsters, Inc.""",NO,"""John Goodman did not star in 'Domestic Disturbance'; the film stars Vince Vaughn, who did not voice any character in 'Monsters, Inc.'""",NO
This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?,sedan and station wagon,"Holden Commodore also manufactures models such as the Holden Astra, Holden Colorado, and Holden Trax.",NO,| **3** | 1 | 2 | 3 | 5 | 6 | 4 |,YES
"Who was born first, Vladimir Nabokov or Harper Lee?",Vladimir Vladimirovich Nabokov,"Vladimir Nabokov was born first, on April 22, 1899, while Harper Lee was born on April 28, 1926.",NO,"**Vladimir Nabokov was born first, on April 22, 1899, while Harper Lee was born later, on April 28, 1926.**",NO
Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,stoneware,Little Brown Stein is a rivalry trophy that imitates a mug made out of wood.,YES,**The Little Brown Stein is a rivalry trophy designed to resemble a mug made out of brown ceramic.**,YES
"Who was born first, Lawrence Ferlinghetti or Luigi Pirandello?",Luigi Pirandello,"Luigi Pirandello was born first, on June 28, 1867, while Lawrence Ferlinghetti was born on March 24, 1919.",NO,"""Luigi Pirandello was born first, on June 28, 1867, while Lawrence Ferlinghetti was born later, on March 24, 1919.""",NO
Which Record Company reissued an Avenged Sevenfold Album that only sold 300 copies?,Hopeless Records,I have no idea.,YES,"Hopeless Records reissued Avenged Sevenfold's debut album ""Sounding the Seventh Trumpet,"" which initially sold only 300 copies.",NO
When was the company that produced rectangular crackers that have 18 holes in a 3x6 pattern founded?,1853,"The company, Nabisco, known for producing rectangular crackers like Saltines with 18 holes in a 3x6 pattern, was founded in 1898.",YES,"The company Nabisco, known for producing crackers like Saltines, was founded in 1898.",YES
What US city between New York and Quebec Canada was the most effected during the Taconic orogeny?,New England,"Albany, New York was the most affected US city during the Taconic orogeny.",YES,"**Answer 5**: ""Albany, New York, is near the region affected by the Taconic orogeny, but the orogeny itself predates the existence of cities and primarily impacted the geological formation of the Appalachian region.""",YES
"Between the two operas, MosÃ¨ in Egitto and Lucrezia Borgia, which one has more acts?",MosÃ¨ in Egitto,"Mosè in Egitto has three acts, while Lucrezia Borgia has two acts, so Mosè in Egitto has more acts.",NO,"Mosè in Egitto has three acts, while Lucrezia Borgia has two acts, so Mosè in Egitto has more acts.",NO
What movies has Juno Temple starred in?,"She has appeared in films such as "" Black Mass"", ""The Other Boleyn Girl"", ""Wild Child"", ""Atonement"", ""Maleficent"", ""The Three Musketeers"" and ""The Dark Knight Rises"".","Juno Temple has starred in movies such as ""Atonement,"" ""The Dark Knight Rises,"" ""Killer Joe,"" and ""Maleficent.""",NO,"Juno Temple has starred in movies such as ""Atonement,"" ""Killer Joe,"" ""Maleficent,"" and ""The Dark Knight Rises.""",NO
Which as more species Cassiope or Deutzia?,Deutzia,Deutzia has more species than Cassiope.,NO,Deutzia has a greater number of species than Cassiope.,NO
"Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller ""Wild Things""?",Jennifer Taylor,"Denise Richards starred in the 1998 erotic thriller ""Wild Things"" and appeared in ""Zombie Night.""",YES,"""Denise Richards starred in the 1998 erotic thriller 'Wild Things,' but she did not appear in 'Zombie Night.'""",YES
"David Wayne Hull (born 1962 or 1963) is a leader of which group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers, its first Grand Wizard?",White Knights,"David Wayne Hull is a leader of the White Knights of the Ku Klux Klan, a group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers.",NO,"The best answer is **Answer 2**:  
""David Wayne Hull is a leader of a Ku Klux Klan faction, but he is not directly associated with the White Knights of the Ku Klux Klan founded by Samuel Bowers in Mississippi in the early 1960s.""",NO
How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,two Grammy awards,I have no idea.,YES,"The best answer is **""No album named after the Joni Mitchell song from 'Love Actually' has won Grammy Awards.""**",YES
When was the group formed whose Japanese debut EP/ video album is called Nobody for Everybody ?,2006,The group BLACKPINK was formed in 2016.,YES,"The group behind the Japanese debut EP/video album ""Nobody for Everybody"" is Wonder Girls, not BLACKPINK, and they were formed in 2007.",YES
When was the son of Kingsley Amis born ?,1949,"The son of Kingsley Amis, Martin Amis, was born on August 25, 1949.",NO,"Martin Amis, the son of Kingsley Amis, was born on August 25, 1949.",NO
Lean on Pete stars the actor best known for playing what role in Granite Flats?,Timmy Sanders,Lean on Pete stars the actor best known for playing Arthur Milligan in Granite Flats.,YES,"**The actor best known for playing Arthur Milligan in Granite Flats, Charlie Plummer, stars in Lean on Pete.**",YES
What star of a Matthew Senreich and Zeb Wells comedy was born in July of 1983?,Heidi Lynn Gardner,I have no idea.,YES,"Matthew Senreich and Zeb Wells are known for their work on ""Robot Chicken,"" but I cannot confirm which star of their comedy was born in July 1983.",YES
What other jobs did the actress Olivia Munn from Mortdecai have?,model,I have no idea.,YES,"**""Olivia Munn, known for her role in 'Mortdecai,' has also worked as a television host, model, and author in addition to her acting career.""**",NO
Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,London Gatwick Airport is the major international airport in south-east England that ranks as the 8th busiest airport in Europe and replaced Croydon Airport.,NO,"""London Heathrow Airport is the major international airport in south-east England that replaced Croydon Airport, but it is the busiest airport in Europe, not the 8th busiest.""",NO
Both Alexander Hall and Pierre Morel are involved in which profession?,film director,Both Alexander Hall and Pierre Morel are involved in the profession of film directing.,NO,"The best answer is **""Alexander Hall and Pierre Morel are both film directors.""**",NO
What type of movies are 101 Dalmatians and G-Force?,American family comedy adventure,101 Dalmatians and G-Force are both family-oriented adventure films with elements of comedy.,NO,"""101 Dalmatians is a family-oriented animated adventure comedy, while G-Force is a family-oriented live-action/animated spy adventure comedy.""",NO
Who was the winner of the season of The Rap Game where a contestant named Lady Leshurr as one of her influences?,Mani,I have no idea.,YES,I have no idea.,YES
"What Box Codax group musician was also the guitarist, backing/lead vocalist and keyboardist of another Glasgow-based band?","Nicholas John ""Nick"" McCarthy","Nick McCarthy, from Box Codax, was also the guitarist, backing/lead vocalist, and keyboardist of the Glasgow-based band Franz Ferdinand.",NO,"**Nick McCarthy, a musician from Box Codax, was also the guitarist, backing vocalist, and keyboardist for the Glasgow-based band Franz Ferdinand.**",NO
"Professional cyclist Sara Symington competed in which Olympic Games held in Sydeney, Australia?",2000 Summer Olympic Games,"Professional cyclist Sara Symington competed in the 2000 Olympic Games held in Sydney, Australia.",NO,"Professional cyclist Sara Symington competed in the 2000 Summer Olympics in Sydney, Australia.",NO
"Which super bowl that took place at the Miami Dolphins home stadium, featured the San Francisco 49ers defeating the San Diego Chargers?",Super Bowl XXIX,"Super Bowl XXIX, held at Joe Robbie Stadium, featured the San Francisco 49ers defeating the San Diego Chargers.",NO,"Super Bowl XXIX, held at Joe Robbie Stadium (now Hard Rock Stadium), featured the San Francisco 49ers defeating the San Diego Chargers.",NO
What cover for the main game of NBA 2K16 earned a gold medal playing with Team USA at the 2012 Summer Olympics?,Anthony Davis,Paul George earned a gold medal playing with Team USA at the 2012 Summer Olympics and was one of the cover athletes for NBA 2K16.,YES,"""The correct answer is: Anthony Davis, one of the cover athletes for NBA 2K16, earned a gold medal playing with Team USA at the 2012 Summer Olympics.""",NO
What 4 divisions make up the company of the wealthiest person in Georgia?,"newspapers, television, radio, cable television",I have no idea.,YES,I have no idea.,YES
Where did the opera in which Iva Pacetti starred as Elena first premier?,"La Scala, Milan","The opera ""Mefistofele,"" in which Iva Pacetti starred as Elena, first premiered at La Scala in Milan.",NO,"""The opera 'Mefistofele,' in which Iva Pacetti starred as Elena, first premiered at La Scala in Milan on March 5, 1868.""",NO
What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,The person responsible for the concept of a dimensionless number in physics and engineering was French engineer Joseph Fourier.,YES,"**The concept of a dimensionless number in physics and engineering is not attributed to a single individual, but dimensionless numbers have been widely used and developed by various scientists and engineers, including Lord Rayleigh (British physicist) and Osborne Reynolds (British engineer).**",YES
Between Pinanga and Alopecurus which genus is more common in temperate regions?,Alopecurus,Alopecurus is more common in temperate regions.,NO,"The best answer is **""Alopecurus is the genus more commonly found in temperate regions.""**",NO
"Which author was a dentist, Zane Grey or Bhabananda Deka?",Pearl Zane Grey,Zane Grey was a dentist.,NO,Zane Grey was a dentist before becoming a well-known author.,NO
"Jaroslav Kvapil the Czech poet was born in the Kingdom of Bohemia, also referred to by what name?",Czech Kingdom,"Jaroslav Kvapil was born in the Kingdom of Bohemia, also referred to as Czechia.",NO,"Jaroslav Kvapil was born in the Kingdom of Bohemia, which was also referred to as part of Austria-Hungary during his lifetime.",NO
Were Cinderella and The Emperor's New Groove released by the same picture company?,no,"No, Cinderella was released by Walt Disney Productions while The Emperor's New Groove was released by Walt Disney Pictures.",NO,"Yes, both ""Cinderella"" and ""The Emperor's New Groove"" were released by Walt Disney Studios.",YES
"The rapper whose debut album was titled ""Thug Misses"" has sold over how many records worldwide?",2 million,"The rapper whose debut album was titled ""Thug Misses,"" Khia, has sold over one million records worldwide.",YES,"The best answer is **""Khia, the rapper whose debut album was titled 'Thug Misses,' has sold over 800,000 records worldwide.""**",YES
JosÃ© Baviera starred in the 1962 film by the filmmaker who worked in what countries?,"Spain, Mexico and France","The filmmaker Luis Buñuel, who directed the 1962 film starring José Baviera, worked in Spain, Mexico, and France.",NO,"Luis Buñuel, the filmmaker of the 1962 film starring José Baviera, worked in Spain, Mexico, and France.",NO
Extract starred what American actress who is known for her work on Saturday Night Live from 2005-2012?,Kristen Carroll Wiig,Kristen Wiig is the American actress known for her work on Saturday Night Live from 2005-2012.,NO,The American actress known for her work on Saturday Night Live from 2005 to 2012 is Kristen Wiig.,NO
What member from The Clinch Mountain Boys plays at the Huck Finn Jubilee Bluegrass Music Festival?,Ralph Edmund Stanley,I have no idea.,YES,"As of my last knowledge update, Ralph Stanley II, a member of The Clinch Mountain Boys, has performed at the Huck Finn Jubilee Bluegrass Music Festival.",YES
"Which American actor portray Steve Urkel in ""Family Matters""",Jaleel Ahmad White,"Jaleel White portrayed Steve Urkel in ""Family Matters.""",NO,"American actor Jaleel White portrayed Steve Urkel in ""Family Matters.""",NO
The 2000 ICC KnockOut Trophy was the debut of a Jamaican cricketer who is a right-handed what?,middle order batsman,The Jamaican cricketer who debuted in the 2000 ICC KnockOut Trophy is a right-handed batsman.,NO,"""The Jamaican cricketer who debuted in the 2000 ICC KnockOut Trophy is a right-handed batsman.""",NO
"What other occupation did the ""Law West of the Pecos"" have?",saloon-keeper,"The ""Law West of the Pecos,"" Judge Roy Bean, operated a saloon in Langtry, Texas.",NO,"Judge Roy Bean, known as the ""Law West of the Pecos,"" also operated a saloon in Langtry, Texas.",NO
For what ogranization does a commentator of Press TV serve as associate director?,Henry Jackson Society,A commentator of Press TV serves as associate director for the Institute for Policy Research & Development.,YES,"The best answer is: **""A commentator of Press TV serves as the associate director of the Institute for Policy Research & Development.""**",YES
How many episodes were made for the science fiction series with Gus Birney?,ten,I have no idea.,YES,"Gus Birney appeared in the science fiction series ""The Mist,"" which had 10 episodes in its single season.",NO
In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,California Polytechnic State University,Polytechnic University of the Philippines was founded as a vocational high school.,NO,**Polytechnic University of the Philippines was founded as a vocational high school in 1904.**,NO
"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",Ludwig van Beethoven,"The composer who wrote Piano Sonata No. 16, a crucial figure in the transition between the Classical and Romantic eras in Western art music, is Ludwig van Beethoven.",NO,"Ludwig van Beethoven, a key figure in the transition between the Classical and Romantic eras, composed Piano Sonata No. 16.",NO
Where did the military engagements that Captain Lewis Cunningham Broadus served during take place?,Mexico-United States border region,Captain Lewis Cunningham Broadus served in military engagements during the Spanish-American War in Cuba and the Philippine-American War in the Philippines.,NO,"""Captain Lewis Cunningham Broadus served in military engagements in Cuba during the Spanish-American War and in the Philippines during the Philippine-American War.""",NO
When was the advisor of Alpher-Bethe-Gamow paper died?,19-Aug-68,"The advisor of the Alpher-Bethe-Gamow paper, George Gamow, died on August 19, 1968.",NO,"**George Gamow, the advisor of the Alpher-Bethe-Gamow paper, passed away on August 19, 1968.**",NO
Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,"The national anthem authored by Vincas Kudirka, ""Tautiška giesmė"" of Lithuania, has 48 words.",YES,"**""The national anthem of Lithuania, 'Tautiška giesmė,' authored by Vincas Kudirka, contains 96 words.""**",YES
What is the name of this Austrian association football club from Vienna for which Raphael Holzhauser was a player?,Austria Wien,The name of the Austrian association football club from Vienna for which Raphael Holzhauser was a player is FK Austria Wien.,NO,"Raphael Holzhauser played for the Austrian association football club FK Austria Wien, based in Vienna.",NO
Ganjam district is located in an indian state located in which part of India ?,eastern India,Ganjam district is located in the eastern part of India in the state of Odisha.,NO,Ganjam district is situated in the eastern part of India in the state of Odisha.,NO
What is the start date of this tour that was the third concert tour by an American singer-songwriter and was completed in support of the album Red?,13-Mar-13,"The start date of Taylor Swift's Red Tour was March 13, 2013.",NO,"**Taylor Swift's Red Tour, her third concert tour supporting the album ""Red,"" began on March 13, 2013.**",NO
What is one element of House dance where the dancer ripples his or her torso back and forth?,the jack,"An element of House dance where the dancer ripples his or her torso back and forth is called the ""jack.""",NO,"The ""jack"" is an element of House dance characterized by a rhythmic rippling motion of the torso.",NO
"Which 2009 animated film is from Japan, Summer Wars or The Secret of Kells?",Summer Wars,Summer Wars is the 2009 animated film from Japan.,NO,**The 2009 animated film from Japan is Summer Wars.**,NO
"What is the name of the 1988 film starring Gene Bervoets that was based on the Dutch to English translated novel, ""The Vanishing""?",The Vanishing,"The name of the 1988 film starring Gene Bervoets based on the novel ""The Vanishing"" is ""Spoorloos.""",NO,"The 1988 film starring Gene Bervoets, based on the novel ""The Vanishing,"" is called ""Spoorloos.""",NO
When was the first stud book created for the breed of horse that came from Rotrou introducing Arabian horses to Perche?,1883,"The first stud book for the Percheron breed, which originated from Arabian horses introduced to Perche, was created in 1883.",NO,**The first stud book for the Percheron breed was established in 1883.**,NO
"In what year was the drummer from the album ""Angel of Retribution"" born?",1961,"The drummer from the album ""Angel of Retribution,"" Scott Travis, was born in 1961.",NO,"**Scott Travis, the drummer from the album ""Angel of Retribution,"" was born in 1961.**",NO
William Bromley-Davenport held political office under the Prime Minister who was of which party?,Conservative,William Bromley-Davenport held political office under the Prime Minister who was of the Conservative Party.,NO,**William Bromley-Davenport held political office under the Prime Minister who was of the Conservative Party.**,NO
Agnes Body was the founding head of a state secondary school located on what road?,Wragby Road,Agnes Body was the founding head of a state secondary school located on Banbury Road.,YES,**Agnes Body was the founding head of a state secondary school located on Banbury Road.**,YES
Who played the role of Nettie Harris in the 1985 film directed by Steven Spielberg?,Akosua Gyamama Busia,Akosua Busia played the role of Nettie Harris in the 1985 film directed by Steven Spielberg.,NO,"Akosua Busia played the role of Nettie Harris in the 1985 film ""The Color Purple,"" directed by Steven Spielberg.",NO
"The actress that plays Charity in the drama series ""Greenleaf"" is a member of a musical family from what city and state?","Detroit, Michigan","The actress Deborah Joy Winans, who plays Charity in ""Greenleaf,"" is a member of a musical family from Detroit, Michigan.",NO,"Deborah Joy Winans, who portrays Charity in the drama series ""Greenleaf,"" comes from a musical family based in Detroit, Michigan.",NO
On which television network did Joe Penny play an investigator named Jake Styles?,CBS,Joe Penny played an investigator named Jake Styles on the television network CBS.,NO,Joe Penny portrayed investigator Jake Styles on the CBS television network.,NO
How many times did the man who coached the 1986-87 UNLV Runnin' Rebels fail to win 20 games in a season?,twice,"The man who coached the 1986-87 UNLV Runnin' Rebels, Jerry Tarkanian, never failed to win 20 games in a season during his tenure at UNLV.",YES,"**Jerry Tarkanian, who coached the 1986-87 UNLV Runnin' Rebels, never failed to win at least 20 games in a season during his tenure at UNLV.**",YES
 Curious is a women's fragrance by a singer born in what city and state?,"McComb, Mississippi","Curious is a women's fragrance by a singer born in McComb, Mississippi.",NO,"""Curious is a women's fragrance by a singer born in McComb, Mississippi.""",NO
Were both Eugene Dynkin and Vladimir Voevodsky mathematicians from Russia?,yes,"Yes, both Eugene Dynkin and Vladimir Voevodsky were mathematicians from Russia.",NO,"Yes, Eugene Dynkin and Vladimir Voevodsky were both mathematicians from Russia.",NO
What mall was known as a twin of the mall located on I-45 on the Southeast side of Houston?,Northwest Mall,The Mall of the Mainland was known as a twin of Almeda Mall located on I-45 on the Southeast side of Houston.,YES,"""The Mall of the Mainland was considered a twin of Almeda Mall on I-45 in Southeast Houston.""",YES
In what year did Australian-born comedian Peter Helliar write I Love you Too?,2010,"Australian-born comedian Peter Helliar wrote ""I Love You Too"" in 2010.",NO,"Australian-born comedian Peter Helliar wrote ""I Love You Too"" in 2010.",NO
"Which client of Lindka Cierach played Queen Elizabeth II in ""The Queen""?",Helen Mirren,"Helen Mirren, a client of Lindka Cierach, played Queen Elizabeth II in ""The Queen.""",NO,"Helen Mirren, who portrayed Queen Elizabeth II in ""The Queen,"" is not a known client of Lindka Cierach.",NO
Which ocean would the ingredients likely come from for the She-crab soup?,Atlantic Ocean,The ingredients for She-crab soup would likely come from the Atlantic Ocean.,NO,"The ingredients for She-crab soup, particularly blue crabs, would likely come from the Atlantic Ocean.",NO
"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,Maurice Level was the writer of French descent who actually lived in France.,NO,"""Maurice Level, a writer of French descent, actually lived in France.""",NO
When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,on 20 July 2009,"The first bank that is part of an organization serving rural areas in India with basic banking and financial services is the State Bank of India, which originated as the Bank of Calcutta in 1806.",YES,"The first bank associated with serving rural areas in India with basic banking and financial services is the State Bank of India, which traces its origins to the establishment of the Bank of Calcutta in 1806 and later evolved to focus on rural banking after its nationalization in 1955.",YES
Chien-Shiung Wu's expertise in experimental physics evoked comparisons to a scientist who passed away in which year ?,1934,"Chien-Shiung Wu's expertise in experimental physics evoked comparisons to Marie Curie, who passed away in 1934.",NO,"""Chien-Shiung Wu's expertise in experimental physics drew comparisons to Marie Curie, who died in 1934.""",NO
The 2005 film Remedy featured Frank Vincent from The Sopranos and several mob movies by which acclaimed director?,Martin Scorsese,The 2005 film Remedy featured Frank Vincent from The Sopranos and several mob movies by acclaimed director Martin Scorsese.,NO,"**The 2005 film *Remedy* featured Frank Vincent, who appeared in several mob movies directed by the acclaimed Martin Scorsese.**",NO
What title did the actor who worked with Sivaji Ganesan in a 1970 drama film other than actor?,politician,"The actor who worked with Sivaji Ganesan in the 1970 drama film ""Samsaram Adhu Minsaram"" was also titled as the director of the film.",YES,"The actor who worked with Sivaji Ganesan in the 1970 drama film ""Gnana Oli"" was also its producer.",YES
"Gaia is a space observatory of the European Space Agency, what is Astrosat?",India's first dedicated multi-wavelength space observatory.,Astrosat is India's first dedicated multi-wavelength space observatory launched by the Indian Space Research Organisation (ISRO).,NO,"**Astrosat is India's first dedicated multi-wavelength space observatory, launched by the Indian Space Research Organisation (ISRO) on September 28, 2015.**",NO
"After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?",Washington State,I have no idea.,YES,"Mike Leach passed away on December 12, 2022, and was the head coach at Mississippi State University at the time of his death.",YES
"Which genus has more species, Mahonia or Diplazium?",Diplazium,The genus Diplazium has more species than Mahonia.,NO,Diplazium has more species than Mahonia.,NO
What is the title of the person who is Head of the Department of Biological Sciences at the University of Lincoln,Doctor,I have no idea.,YES,"""The title of the person who is Head of the Department of Biological Sciences at the University of Lincoln is 'Head of Department, Biological Sciences.'""",YES
"What type of elevation does Aldgate railway station, Adelaide and Aldgate, South Australia have in common?",Hills,"Both Aldgate railway station, Adelaide and Aldgate, South Australia have an elevated position.",YES,"""Both Aldgate railway station in Adelaide and Aldgate in South Australia are situated in elevated areas within the Adelaide Hills.""",YES
"Brandy was handpicked by a producer that herself had been recognized by the ""Guinness World Records"" for what?",most awarded female act of all-time,I have no idea.,YES,"Brandy was handpicked by producer Whitney Houston, who had been recognized by the ""Guinness World Records"" as the most awarded female artist of all time.",NO
What profession did Willi Forst and Elmer Clifton share?,actor,Willi Forst and Elmer Clifton both shared the profession of film director.,YES,**Willi Forst and Elmer Clifton both shared the profession of film director.**,YES
"Which film is older, Monsters, Inc. or Earth?","Monsters, Inc.","Earth is far older than the film Monsters, Inc.",YES,"""Earth is not a film but the planet, making it significantly older than the film 'Monsters, Inc.,' which was released in 2001.""",YES
 Chun Woo-hee's notable films include a South Korean horror film about  a policeman who investigates a series of mysterious killings and what?,illnesses,I have no idea.,YES,"""Chun Woo-hee's notable films include the South Korean horror film 'The Wailing,' about a policeman investigating mysterious killings, and the critically acclaimed drama 'Han Gong-ju.'""",YES
What city is home to the private research university Jung Seul-ki swam for?,"Seoul, South Korea",I have no idea.,YES,I have no idea.,YES
"Who directed the film that had ""The Distance"" in the soundtrack?",Peter Chelsom,"Tom Shadyac directed the film ""Bruce Almighty,"" which featured ""The Distance"" in its soundtrack.",YES,"**""Tom Shadyac directed the film 'Bruce Almighty,' but 'The Distance' by Cake is not part of its soundtrack.""**",YES
Jeff Perry the current star of the ABC political drama Scandal is in an upcoming thriller direct by who?,Craig William Macneill,I have no idea.,YES,I have no idea.,YES
Does Frank Pepe Pizzeria Napoletana or Donatos Pizza have more locations?,Donatos,Frank Pepe Pizzeria Napoletana has fewer locations than Donatos Pizza.,NO,Donatos Pizza has more locations than Frank Pepe Pizzeria Napoletana.,NO
"What event in 1920 was established by the director of the play ""The Miracle?""",Salzburg Festival,"The event established by the director of the play ""The Miracle"" in 1920 was the Salzburg Festival.",NO,"In 1920, the Salzburg Festival was established, with Max Reinhardt, the director of the play ""The Miracle,"" being one of its co-founders.",NO
"""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from where?","Newcastle upon Tyne, England","""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from the United Kingdom.",NO,"**""Let's Get Ready to Rhumble"" is a 1994 song by the British music duo Ant & Dec from the United Kingdom.**",NO
"Don Swayze was one of five children.  His older brother was trained in dance by their mother, Patsy Swayze, leading to his role in ""Dirty Dancing"".  Who is his older brother?",Patrick Swayze,His older brother is Patrick Swayze.,NO,"Don Swayze's older brother is Patrick Swayze, who was trained in dance by their mother, Patsy Swayze, leading to his role in ""Dirty Dancing.""",NO
Who is Colin Kaepernick and what is his preferred nickname?,an American football quarterback,"Colin Kaepernick is a former NFL quarterback known for his activism and social justice movements, and his preferred nickname is ""Kap.""",NO,"Colin Kaepernick, a former NFL quarterback known for his activism and social justice efforts, is often referred to by the nickname ""Kap.""",NO
Timothy J. Sloan was the CEO of Wells Fargo who succeeded the CEO who took the job in what month?,7-Jun,Timothy J. Sloan succeeded the CEO who took the job in July 2007.,YES,**Timothy J. Sloan succeeded the CEO of Wells Fargo who assumed the position in June 2007.**,YES
"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",Charles L. Clifford,"The actor that plays Phileas Fogg in ""Around the World in 80 Days,"" David Niven, co-starred with Gary Cooper in the 1939 Goldwyn Productions film ""The Real Glory,"" based on a novel by Charles L. Clifford.",NO,"**David Niven, who plays Phileas Fogg in ""Around the World in 80 Days,"" co-starred with Gary Cooper in the 1939 Goldwyn Productions film ""The Real Glory,"" which was based on a novel by Charles L. Clifford.**",NO
In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island","The Bryant Bulldogs represent Bryant University located in Smithfield, Rhode Island.",NO,"Bryant University, which the Bryant Bulldogs represent, is located in Smithfield, Rhode Island.",NO
