Question,Answer,base_response,is_hallucination,final_answer,recheck_hallucination
"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",World War II,The Livesey Hal War Memorial commemorates the fallen of World War II.,NO,"The Livesey Hall War Memorial in Sydenham commemorates those who fell during both World War I and World War II, the latter of which resulted in an estimated 70 to 85 million deaths.",
"Ellie Goulding worked with what other writers on her third studio album, Delirium?","Max Martin, Savan Kotecha and Ilya Salmanzadeh","Ellie Goulding collaborated with numerous writers on *Delirium*, including Max Martin, Greg Kurstin, Ryan Tedder, Savan Kotecha, Ilya Salmanzadeh, Carl Falk, and Peter Svensson, among others.",NO,"Ellie Goulding collaborated with numerous writers on her third studio album, *Delirium*, including Max Martin, Greg Kurstin, Ryan Tedder, Savan Kotecha, Ilya Salmanzadeh, Carl Falk, Peter Svensson, and others such as Laleh Pourkarim, Klas Åhlund, and Jim Eliot.",
"Based on a True Story... is an album by which country music star, with the single My Eyes?",Blake Shelton,"""Based on a True Story..."" is an album by country music star Blake Shelton.",NO,"The country music star behind the album *Based on a True Story...*, which features the single ""My Eyes,"" is Blake Shelton.",
Were the bands Skin Yard and Ostava from the U.S.?,no,"Skin Yard was from the U.S., but Ostava was not.",NO,"Skin Yard was a grunge band from Seattle, Washington, while Ostava is a popular alternative rock band from Bulgaria.",
The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,The Bye Bye Man,"The youngest daughter of Lady Mary-Gaye Curzon, Daisy Edgar-Jones, stars with Douglas Smith and Lucien Laviscount in the 2017 film *Pond Life*.",YES,"The youngest daughter of Lady Mary-Gaye Curzon, Cressida Bonas, stars alongside Douglas Smith and Lucien Laviscount in the 2017 horror film The Bye Bye Man.",
When was the palace founded at which Columba de Dunbar died in 1435?,the late 12th Century,"Columba de Dunbar died in 1435 at Tantallon Castle, which was founded around 1350.",YES,"Columba de Dunbar, the Bishop of Moray, died in 1435 at Spynie Palace, a site which has served as the residence of the Bishops of Moray since at least the late 12th century.",
The author of Sexual Politics attended which British University?,Oxford,"The author of Sexual Politics, Kate Millett, attended St Hilda's College at Oxford University.",NO,"The author of *Sexual Politics*, Kate Millett, attended St Hilda's College at the University of Oxford.",
"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?",Roberta Vinci,"Roberta Vinci had the best singles ranking, reaching world No. 7 compared to Jorge Lozano's world No. 51.",NO,"Roberta Vinci achieved a higher career-high singles ranking of world number 7, whereas Jorge Lozano reached a career-high singles ranking of world number 51.",
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","""That's My Story"" was behind the third single ""Gone Country"" on the album ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts.",YES,"The third single from Alan Jackson's album ""A Lot About Livin' (And a Little 'bout Love)"" was ""Chattahoochee,"" and the song that spent two weeks at number two behind it on the country charts was ""Money in the Bank"" by John Anderson.",
"Which came out first, Dinosaur or McFarland, USA",Dinosaur,"Dinosaur came out first, releasing on May 19, 2000, while McFarland, USA was released on February 20, 2015.",NO,"The Disney animated film *Dinosaur* was released on May 19, 2000, which precedes the release of the film *McFarland, USA* on February 20, 2015.",
Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",NO,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",
The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"48,982","The Memphis Hustle are based in a suburb of a city with a population of 646,889 in 2010.",YES,"The Memphis Hustle are based in Southaven, Mississippi, which is a suburb of Memphis, Tennessee, a city that had a population of 646,889 in the 2010 census.",
Are both Dafeng District and Dazhou located in the same province?,no,"No, Dafeng District is in Jiangsu Province, while Dazhou is in Sichuan Province.",NO,"Dafeng District is located in Jiangsu Province, while Dazhou is a prefecture-level city in Sichuan Province, meaning they are not in the same province.",
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,"Trevor Sorbie invented the 'Sorbie Rollers', named by his granddaughter.",YES,"The Yorkshire hairdresser Robert T. Webb invented the hair styling tool known as the ""Velcro roller,"" which was named by his granddaughter after she compared the hook-and-loop material to the product.",
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,Hong Kong,One Raffles Place was succeeded by the Bank of China Tower in Hong Kong.,NO,"One Raffles Place, formerly known as OUB Centre, was the tallest building in the world outside of North America upon its completion in 1986 until it was surpassed by the Bank of China Tower in Hong Kong in 1989.",
The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,The Kansas City Wizards' first home venue was Arrowhead Stadium.,NO,"The Kansas City Wizards' first home venue in Kansas City was indeed Arrowhead Stadium, where they played from their inaugural 1996 season until 2007.",
Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,Salisbury Woodland Gardens was designed and built under the watchful eye of Sir Peter Scott.,YES,"Salisbury Woodland Gardens links the Salisbury Zoo with the City Park, which was designed and built under the watchful eye of architect George E. Kessler.",
Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?,Brad Silberling,"Jamie Harris is best known for his role as The Hook-Handed Man in a television series directed by multiple directors, including Barry Sonnenfeld and Mark Palansky.",YES,"Jamie Harris played the Hook-Handed Man in the 2004 film *Lemony Snicket's A Series of Unfortunate Events*, which was directed by Brad Silberling.",
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",20,I have no idea.,YES,"St. Jude Medical operated through three principal business divisions worldwide: cardiovascular, implantable electronic systems, and atrial fibrillation.",
Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia has more species than Lepidozamia.,NO,"The genus *Eucryphia* contains approximately seven species, whereas the genus *Lepidozamia* consists of only two species, meaning *Eucryphia* has more species.",
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,Sacred Planet was released first.,NO,"The documentary *Sacred Planet* was released in 2004, whereas the film *Oz the Great and Powerful* was released in 2013, confirming that *Sacred Planet* was released first.",
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,"Alex Zanardi, the 1998 champion of the Toyota Grand Prix, practices handcycling.",NO,"Alex Zanardi, who won the 1998 CART IndyCar World Series title (often associated with the Toyota Grand Prix of Long Beach victory that year), is a world-class Paralympic handcyclist.",
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,"The Treaty of Gandamak, signed in May 1879, officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan.",NO,"The Treaty of Gandamak, signed on May 26, 1879, officially ended the first phase of the Second Anglo-Afghan War.",
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","The company that makes Cocoa Krispies and formerly sponsored Superman, Kellogg's, is headquartered in Battle Creek, Michigan.",NO,"The Kellogg Company, which produces Cocoa Krispies and historically sponsored the Adventures of Superman radio program, is headquartered in Battle Creek, Michigan.",
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,"It took Adele 63 weeks (or 441 days) to sell 2 million copies of her album ""21"" in the UK, breaking the twenty-year-old record held by Michael Jackson's ""Bad.""",YES,"Adele reached the milestone of selling two million copies of her album *21* in the UK in 441 days, which broke a twenty-year-old record previously held by Madonna's *The Immaculate Collection*.",
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,"The international football competition for women that Liu Ailing played in the 1991, 1995, and 1999 editions is the FIFA Women's World Cup.",NO,"The international football competition for women in which Liu Ailing competed during the 1991, 1995, and 1999 editions is the FIFA Women's World Cup.",
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,"The city that contains the Yunnan Provincial Museum is also known as ""The City of Eternal Spring.""",NO,"Kunming, the city where the Yunnan Provincial Museum is located, is commonly known by the nickname ""the Spring City"" or ""the City of Eternal Spring.""",
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,The 2017 Christopher B. Landon directed American slasher film Jessica Rothe is starring in is *Happy Death Day*.,NO,"Jessica Rothe stars in the 2017 American slasher film *Happy Death Day*, directed by Christopher B. Landon.",
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,"The album *Current Mood* was released on September 8, 2017.",NO,"The album *Current Mood* by Dustin Lynch, which includes the single ""Small Town Boy"" that was released to country radio on February 17, 2017, was released on September 8, 2017.",
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,The characters from Gargoyles the Movie: The Heroes Awaken woke up in New York City.,NO,"In the fictional context of the *Gargoyles* animated series, the clan awakens in New York City after being petrified for a thousand years, although no feature-length film titled *The Heroes Awaken* exists in the official franchise.",
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962).,NO,"The American writer Philip K. Dick is the author of both *The Ganymede Takeover* (1967), which he co-authored with Ray Nelson, and *The Man in the High Castle* (1962).",
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Premier League club Manchester United and the England national team,Ashley Young currently plays for Everton.,NO,Ashley Young currently plays for the English professional football club Everton.,
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,"Mithun Chakraborty, the Indian actor and philanthropist who starred in ""Mera Damad,"" entered the film industry in 1976.",YES,"The Indian actor and philanthropist Mithun Chakraborty, who starred in ""Mera Damad,"" made his film debut in 1976 with the movie ""Mrigayaa.""",
"Which magazine is older, Gallery or Dime Magazine?","arose on the ""Playboy"" magazine pattern in the 1970s.",Gallery magazine is older than Dime Magazine.,NO,"Dime Magazine, which began publication in 1932, is older than Gallery magazine, which was first published in 1972.",
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ft²",KGOT radio station does not have studios in a shopping mall.,YES,"KGOT radio station is located at 9200 Vanguard Drive in Anchorage, Alaska, which is not situated within a shopping mall.",
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,"Jacques Mathou starred in *Delicatessen*, the 1991 French movie in the style of the celebrated American animator Tex Avery.",YES,"Jacques Mathou starred in *Delicatessen*, a 1991 French film whose surreal visual style is frequently compared to that of the celebrated American animator Tex Avery.",
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,"The player who won the 2015 AFL Rising Star award, Jesse Hogan, is 195 cm tall.",NO,"Jesse Hogan, the winner of the 2015 AFL Rising Star award, stands 196 centimeters tall.",
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,The movies The Boatniks and The Great Locomotive Chase were both made by Walt Disney Productions.,NO,Both the 1970 film *The Boatniks* and the 1956 film *The Great Locomotive Chase* were produced by Walt Disney Productions.,
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","Mick Carter is the landlord of a public house located at 45 Albert Square, Walford, E20.",NO,"In the fictional television series *EastEnders*, Mick Carter is the landlord of The Queen Victoria Public House located at 45 Albert Square, Walford, but in reality, there is no such public house at that address because it is a fictional television set.",
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia is the shared country of ancestry between Art Laboe and Scout Tufankjian.,NO,"Art Laboe was of Armenian descent, and Scout Tufankjian is a photographer of Armenian heritage, making Armenia the shared country of their ancestry.",
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,I have no idea.,YES,"Nancy Soderberg filed to run for a seat in the U.S. House of Representatives in Florida's 6th congressional district during the 2018 midterm elections, an election cycle in which 35 of the 100 U.S. Senate seats were contested.",
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","The quick service restaurant chain that Ron Joyce helped found, Tim Hortons, comprises over 5,700 restaurants.",NO,"Tim Hortons, the quick-service restaurant chain co-founded by Ron Joyce, operates more than 5,700 locations worldwide.",
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,"Both ""500 Years Later"" and ""Manson"" are documentary films.",NO,"""500 Years Later"" and ""Manson"" are both documentary films.",
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,"S. Sylvan Simon and Danny Cannon were both film directors, producers, and screenwriters.",NO,"S. Sylvan Simon and Danny Cannon both worked as film directors, producers, and screenwriters.",
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy, for which Joseph D. Stewart was appointed Superintendent, was located in Honolulu, Hawaii.",YES,"Joseph D. Stewart was appointed Superintendent of the Georgia Military Academy, which is located in College Park, Georgia.",
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,"Saturday Night Live premiered its 43rd season on September 30, 2017.",NO,"Luke Null was a featured player on *Saturday Night Live*, which premiered its 43rd season on September 30, 2017.",
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during World War II left a troubled legacy.",NO,"Subhash Chandra Bose established the Azad Hind Dal as part of the Indian National Army's efforts to liberate India from British rule during World War II, a collaboration with Axis powers that remains a subject of historical debate.",
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,"The 2011 La Manga Cup was won by Viking, who beat IK Start from Kristiansand.",NO,"Viking won the 2011 La Manga Cup by defeating the Norwegian football club IK Start, a team based in Kristiansand that returned to the Tippeligaen in 2013 after being promoted from the Adeccoligaen in 2012.",
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,Blonde Redhead has released more studio albums than Rob Zombie's band White Zombie.,NO,"Blonde Redhead has released 10 studio albums, whereas White Zombie released only 4 studio albums during their career.",
Where was the movement that August Brancart published literature from centerd?,Western Europe,The movement that August Brancart published literature from was centered in and around the Luxembourgish village of Lamadelaine.,YES,August Brancart published anarchist literature while centered in the Belgian town of Nessonvaux.,
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,"Stephen Susco wrote *The Grudge*, a movie produced by American film actor Sam Raimi.",NO,"Stephen Susco wrote the screenplay for the 2004 film *The Grudge*, which was produced by the American film actor Sam Raimi.",
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,"No, the documentaries *Out of Place* and *The Mosuo Sisters* are not by the same director.",NO,"The documentary *Out of Place* was directed by Frieder Schlaich, while the documentary *The Mosuo Sisters* was directed by Adelina Anthony.",
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,"The avoidance of certain language, as exemplified by a school name change, is generally described as **euphemism**.",YES,"Watercliffe Meadow Primary School's name change is an example of the term sanitization, which is often used to describe the intentional avoidance or alteration of language perceived as potentially controversial or negative.",
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,"As of early 2008, BJ's Wholesale Club was operating approximately 180 locations.",YES,"As of early 2008, BJ's Wholesale Club operated approximately 170 locations.",
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,"The American healthy lifestyle magazine, *SELF*, in which Georgia Rickard contributed, was started in 1979.",YES,"The American healthy lifestyle magazine *Prevention*, to which Georgia Rickard contributed as the editor of its Australian edition, was first published in 1950.",
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine, which manufactures natural personal care products such as toothpaste, deodorant, and soap.",NO,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine in 1970, which manufactures natural personal care products such as toothpaste, deodorant, mouthwash, and soap.",
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,Mount Ida and Rhea have in common beliefs related to the birth and upbringing of Zeus within Greek mythology.,NO,"In Greek mythology, Mount Ida and the titan Rhea are both central to the legend of the birth of Zeus, where Rhea hid her infant son in a cave on the mountain to protect him from being devoured by Cronus, while in reality, Mount Ida is a geographical peak located on the island of Crete.",
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story of the 1988 film The Moderns takes place in Paris, France.",NO,"The 1988 film *The Moderns* is set in Paris, France, specifically in 1926.",
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,Angelo Francesco Lavagnino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred Sergio Corbucci.,YES,"The 1965 English-language Spanish-Swiss co-produced film scored by Angelo Francesco Lavagnino, titled *Finger on the Trigger*, was directed by and starred Sidney W. Pink.",
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","Income gets levied under the Parliament of Australia's tax code primarily as individual income, company income, and superannuation income.",NO,"The Australian tax system does not classify income into three specific statutory ""categories"" for levying tax, but rather taxes assessable income—which includes ordinary income and statutory income—under various frameworks such as individual tax rates, company tax rates, and the superannuation tax regime.",
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,Scout Tufankjian and Daron Malakian are both Armenian-American.,NO,Scout Tufankjian and Daron Malakian are both of Armenian-American descent.,
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,Howard Fast wrote under the pen name Walter Ericson.,NO,Howard Fast wrote under the pen name Walter Ericson.,
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"The museum of which Edmund Robert Harris is the principal benefactor is located in New Plymouth, New Zealand.",YES,"Edmund Robert Harris was the principal benefactor of the Harris Museum, Art Gallery & Library, which is located in Preston, Lancashire, England.",
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,"Yes, Illinois Institute of Technology was founded in 1940 and Boise State University was founded in 1932, both before 1950.",NO,"The Illinois Institute of Technology was formed in 1940 through the merger of two earlier institutions, and Boise State University was founded as Boise Junior College in 1932, meaning both institutions were established before 1950.",
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,Erwin Lambert was a member of the SS.,NO,"Erwin Lambert was a member of the Schutzstaffel (SS), serving as a perpetrator of the Holocaust and a key figure in the construction of gas chambers for the T4 Euthanasia Program and Operation Reinhard.",
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,The United Kingdom's naval warfare force is also known as the Royal Navy.,NO,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, also known as the Royal Navy.",
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The transmitter of WLLZ-LP was placed in the city of Detroit, which had an estimated population of 620,378 in 2023.",YES,"The transmitter for WLLZ-LP was located in Detroit, Michigan, which had an estimated population of 620,378 according to 2023 U.S. Census Bureau data.",
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,"Robert Livingston was descended from William, 4th Lord Livingston and was a statesman from New York City.",NO,"Robert R. Livingston, a prominent American statesman and one of the Founding Fathers, was a direct descendant of William Livingston, 4th Lord Livingston of Callendar.",
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,"Padosan had a supporting actor, Kishore Kumar, who is known as a successful playback singer primarily in Hindi.",NO,"Kishore Kumar, who played the role of Vidyapati in the film *Padosan*, was a prolific and highly successful playback singer primarily in the Hindi language.",
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,"Macclesfield Town F.C. was dissolved in 2020, but the phoenix club Macclesfield F.C. plays in the Northern Premier League West Division, which is sponsored by Pitching In.",YES,"Macclesfield F.C., the successor club to the dissolved Macclesfield Town F.C., competes in the Northern Premier League, which is currently sponsored by Pitching In.",
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"The song by Coolio that samples a Stevie Wonder song and is on his greatest hits album *Gangsta's Paradise* is ""Gangsta's Paradise.""",NO,"The song by Coolio that is featured on his greatest hits album *Fantastic Voyage: The Greatest Hits* and samples Stevie Wonder's ""Pastime Paradise"" is ""Gangsta's Paradise.""",
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano Félix,I have no idea.,YES,"The Mexican drug trafficker Joaquín ""El Chapo"" Guzmán was born on April 4, 1957, not March 12, 1952, and his eldest brother was Miguel Ángel Guzmán Loera.",
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,"Oracene Price, Richard Williams' former wife and assistant, is a member of the the Athletics Hall of Fame at Central State University.",YES,"Richard Williams’ former assistant, Oracene Price, is not a member of an Athletics Hall of Fame at any university, as the claim regarding her induction at Central State University is factually incorrect.",
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,Herman Melville's novel *Moby Dick* was published in 1851.,NO,"Herman Melville's novel *Moby-Dick; or, The Whale* was published in 1851.",
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,"Ron Ayers, the Chief Aerodynamicist for the Bloodhound LSR project, was born on 26 March 1932.",NO,"Ron Ayers, the Chief Aerodynamicist for the Bloodhound LSR project, was born on 26 March 1932.",
The third emperor in the Year of the Four Emperors had how many wives? ,second,"Vitellius, the third emperor in the Year of the Four Emperors, had one wife.",YES,"Vitellius, the third emperor to rule during the Year of the Four Emperors, had two wives named Petronia and Galeria Fundana.",
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Keanu was written by Jordan Peele and Alex Rubens.,NO,The 2016 American action comedy film *Keanu* was directed by Peter Atencio and written by Jordan Peele and Alex Rubens.,
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",I have no idea.,YES,"The seminar directed by Jeanne Marie Beaumont from 2007 to 2010 was located at The Frost Place in Franconia, New Hampshire.",
What is the name of the father of Childericus?,Merovech,The name of the father of Childericus is Merovech.,NO,"The father of the Frankish king Childeric I was Merovech, the semi-legendary founder of the Merovingian dynasty.",
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,"Immanuel Lutheran School is affiliated with The Lutheran Church—Missouri Synod, which has approximately 1.8 million members.",NO,"The Lutheran Church—Missouri Synod, with which Immanuel Lutheran schools are typically affiliated, has a reported membership of approximately 1.7 million baptized members as of their most recent statistical data.",
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,"In the 2004 hockey film *Miracle*, Frank Marshall produced the film, and Kurt Russell played the USA coach.",NO,"In the 2004 film *Miracle*, which was produced by former major league baseball pitcher Mark Ciardi, the role of USA coach Herb Brooks was played by Kurt Russell, while the real-life Herb Brooks was an American ice hockey coach who led the 1980 U.S. Olympic team to a gold medal victory.",
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi,"Richa Chadha, who starred in Tamanchey, is known for working in independent and mainstream films, often portraying strong, unconventional characters.",NO,"The film *Tamanchey* is a crime-drama, and its lead actress Richa Chadha is known for her work in diverse genres including independent films, thrillers, and mainstream Bollywood cinema.",
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,"Bill Nighy, who starred in ""Chalet Girl"", also appeared in ""The Treasure Seekers"".",YES,"Felicity Jones is the star who appeared in both ""Chalet Girl"" and the 1996 television adaptation of ""The Treasure Seekers.""",
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,Patxi's Chicago Pizza currently has more store locations than Bearno's.,YES,"Bearno's currently operates more store locations, with approximately 14 locations in the Louisville area compared to Patxi's Chicago Pizza, which operates approximately 12 locations across California, Colorado, and Washington.",
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Bethpage State Parkway begins with an interchange at the Southern State Parkway.,NO,The Bethpage State Parkway begins at an interchange with the Southern State Parkway on Long Island.,
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,"The magazine, India Today, which ranked Aditya Puri #24th in India's 50 Most powerful people of 2017 list, publishes weekly.",YES,India Today is a weekly magazine that ranked Aditya Puri 24th on its 2017 list of India's 50 most powerful people.,
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,"Eustoma has a longer common name, typically called 'Lisianthus', compared to Myrtus, which is commonly called 'Myrtle'.",NO,"The plant genus Eustoma has a longer common name, as it is commonly known as Lisianthus, which contains ten letters, whereas Myrtus is commonly known as Myrtle, which contains six letters.",
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,"The Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua and was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany is Obafemi Martins.",NO,"Obafemi Martins is a retired Nigerian footballer who previously played for Shanghai Greenland Shenhua and is one of eleven players to have appeared in the top divisions of Italy, Spain, England, and Germany.",
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman",Doug Liman was born first.,NO,"Doug Liman was born on July 24, 1965, and Saul Metzstein was born in 1970, confirming that Doug Liman was born first.",
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,Kitchens of Distinction has more members than Royal Blood.,NO,"Kitchens of Distinction consisted of three members during their active years, while Royal Blood is a duo consisting of two members.",
Cistus and Stapelianthus are both forms of what?,flowering plants,Cistus and Stapelianthus are both forms of flowering plants.,NO,Cistus and Stapelianthus are both genera of flowering plants.,
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,"An Cat Dubh / Into the Heart is a song from the U2 album *Boy* released on October 20, 1980.",NO,"The song ""An Cat Dubh / Into the Heart"" is featured on the U2 album *Boy*, which was released on October 20, 1980.",
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,"Ron Dermer, Nathan Sharansky's co-author for The Case for Democracy, currently holds no official government position.",YES,"Ron Dermer, co-author of ""The Case for Democracy"" with Natan Sharansky, currently serves as Israel's Minister of Strategic Affairs.",
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,"Circus Circus Las Vegas, now operated by MGM Resorts International, was developed by William G. Bennett.",YES,"Circus Circus Las Vegas was developed by William G. Bennett, but it is currently owned and operated by Phil Ruffin rather than MGM Resorts International.",
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar Games.,NO,"Paul DeBoy provided the voice and motion capture for the character Andrew Milton in the Western action-adventure game *Red Dead Redemption 2*, which was developed by Rockstar Games.",
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,"The name of this New York-based American investment management firm founded in 1982, whose co-CEO is Robert Mercer, is Renaissance Technologies.",NO,Renaissance Technologies is the New York-based American investment management firm founded in 1982 that formerly counted Robert Mercer as a co-CEO.,
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,"No, neither Des Moines International Airport nor Grand Canyon National Park Airport are considered major airline hubs.",NO,Neither Des Moines International Airport nor Grand Canyon National Park Airport are classified as major airline hubs.,
 The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?,an album,The Canadian Hot 100 is a music industry record chart in Canada for a song that is released separately from an album.,NO,The Canadian Hot 100 is a music industry record chart in Canada for a song that is released separately from an album.,
