Question,Answer,base_response
In what city is the university in which Emiliano Bolongaita serves as executive director located?,"Robert Marks (vocal coach); Robert -Bob-Marks is an American vocal coach, music arranger, accompanist, conductor, and music director located in New York City.","Emiliano Bolongaita serves as executive director at Carnegie Mellon University, located in Pittsburgh."
Who is this person that funded the online bank X.com and founded Zip2?,"Abbey National; Abbey National plc was a bank based in the United Kingdom and former building society, which latterly traded under the Abbey brand name.",Elon Musk funded the online bank X.com and founded Zip2.
" ""Goosebumps"" is a song by an American rapper from what city and state?","No Love; ""No Love"" is a song by American rapper Eminem, and was released as the third official single from his seventh album, ""Recovery"" (2010).","""Goosebumps"" is a song by American rapper Travis Scott from Houston, Texas."
Paul Sophus Epstein was part of a group that help conceptualize quantum mechanics with a physicist who won the Nobel Prize in what year?,"Jose Acacio de Barros; JosÃ© Acacio de Barros (born 1967, Barra Mansa, RJ, Brazil) is a Brazilian-American physicist and philosopher with contributions to the foundations of quantum mechanics, quantum cosmology, and quantum cognition.",Paul Sophus Epstein was part of a group that helped conceptualize quantum mechanics with a physicist who won the Nobel Prize in 1918.
Which short film produced by Pixar was released in conjunction with the sequel to Finding Nemo?,Nemo &amp; Friends SeaRider; Nemo & Friends SeaRider is a simulator ride at Tokyo DisneySea at Tokyo Disney Resort.,"The short film produced by Pixar and released in conjunction with the sequel to Finding Nemo, ""Finding Dory,"" is ""Piper."""
Which of the 3 lyricists for the musical Aladdin died in 1991?,"JosÃ© PiÃ±era Carvallo; Manuel JosÃ© PiÃ±era Carvallo (1917 -June 3, 1991) was a Chilean engineer, diplomat and Christian Democratic politician.","Howard Ashman, one of the lyricists for the musical Aladdin, died in 1991."
Which state owns the organisation which owns the New South Wales Metropolitan Rail Area?,"New South Wales Metropolitan Rail Area; The New South Wales Metropolitan Rail Area (MRA) is the government-operated railway network centred on Sydney and bounded by in the north, in the west, and Glenlee and in the south.",The state of New South Wales owns the organisation that manages the New South Wales Metropolitan Rail Area.
Where was the movie filmed that was directed by the 2014 Man Booker Prize winner that was entered into the 48th Berlin International Film Festival?,"Manuel GutiÃ©rrez AragÃ³n; Manuel GutiÃ©rrez AragÃ³n (Torrelavega, Cantabria 2 January 1940) is a Spanish screenwriter and film director.",I have no idea.
"Which genus of plant grows larger, Cobaea, or Galanthus?","Ranunculus acraeus; Ranunculus acraeus, more commonly known as Alpine Buttercup, is a species of the buttercup family, Ranunculaceae, found in New Zealand.",The genus Cobaea grows larger than Galanthus.
Which Australian woman found in the boot of her car inspired the contemporary opera Midnight Son?,Rallye rim; A Rallye rim (or Rally wheel) is a term used in automotive design for optional race car inspired wheels.,The Australian woman found in the boot of her car who inspired the contemporary opera Midnight Son is Maria Korp.
In what city is the transmitter located for the station that Hal Scott worked at in the 1960's and 1970's?,"WKOI-TV; WKOI-TV, virtual channel 43 (UHF digital channel 39), is an American television station owned and operated by the Trinity Broadcasting Network and is one of the network's original affiliates.",I have no idea.
What do Paul Day and Lemmy have in common?,Stand by Your Man (EP); Stand by Your Man is an EP released in 1982.,Paul Day and Lemmy were both members of the band Motörhead.
What two leagues did the 600 appearance former Leeds player plan in?,"Edwin Holliday; Edwin Holliday (born 17 June 1939) is an English former footballer who played for Middlesbrough, Sheffield Wednesday, Hereford United, Workington and Peterborough United before retiring in 1970 due to injury.",I have no idea.
The Way You Love Me was the second single from what album that was Faith Hill's fourth studio album? ,"Martina McBride discography; The discography of American country artist Martina McBride consists of thirteen studio albums, one live album, four compilation albums, two video albums, three additional albums, forty five music videos, fifty one singles, sixteen other charting songs, and forty five album appearances.","The Way You Love Me was the second single from the album ""Breathe,"" which was Faith Hill's fourth studio album."
Which Argentinian artist was featured in El Disco de Rebelde Way?,"SerÃ¡ Porque Te Quiero; ""SerÃ¡ Porque Te Quiero"" (""It Must Be Because I Love You"") is the sixth and the final single by Erreway from their debut album ""SeÃ±ales"".",I have no idea.
"Which magazine was published more frequently, Hello Mr. or Nintendo Power?","NF Magazine; Nintendo Force, or NF Magazine, is a bi-monthly magazine that centers upon various Nintendo hardware products such as the Wii, Wii U, Nintendo DS, Nintendo Switch, Nintendo 3DS.",Nintendo Power was published more frequently than Hello Mr.
"As deputy First Minister of Northern Ireland, James Martin Pacelli McGuinness and the The First Minister have overall responsibilities for what?",Executive Office (Northern Ireland); The Executive Office is a devolved Northern Ireland government department in the Northern Ireland Executive with overall responsibility for the running of the Executive.,"As deputy First Minister of Northern Ireland, James Martin Pacelli McGuinness and the First Minister have overall responsibilities for the effective functioning of the Northern Ireland Executive and the implementation of its policies."
When did the leader of Uganda when Geoffrey Oryema was smuggled across the Ugandan border end his presidency?,Beat the Border; Beat the Border is the second studio album from Ugandan artist Geoffrey Oryema.,"The leader of Uganda when Geoffrey Oryema was smuggled across the Ugandan border, Idi Amin, ended his presidency in 1979."
What company does a daughter of Peggy Lipton have a line for?,"Logie Awards of 1970; The 12th Annual ""TV Week"" Logie Awards were presented on Friday 20 March 1970 at Southern Cross Hotel in Melbourne and broadcast on the Nine Network.","Peggy Lipton's daughter, Rashida Jones, has a line for the company IKEA."
Are The Blood of Yingzhou District and Stevie both science fiction films?,"List of Red vs. Blue episodes; ""Red vs. Blue"", often abbreviated as ""RvB"", is a comic science fiction video web series created by Rooster Teeth Productions and distributed through the Internet and on DVD.","No, The Blood of Yingzhou District is a documentary, and Stevie is a documentary, so neither is a science fiction film."
Carla Brown appeared in a car market magazine based in what city?,"Carla Brown; Carla Brown (born 11 March 1982 in Basildon, Essex) is an English glamour model known for her topless and nude modelling.",I have no idea.
"Who had the better career-high singles ranking in the world, Henri Leconte or Ivan Dodig?",2011 Alessandria Challenger -Doubles; Ivan Dodig and Lovro Zovko were the defending champions but Dodig not to participate.,"Henri Leconte had a better career-high singles ranking, reaching world No. 5 compared to Ivan Dodig's career-high of No. 29."
What do The Libertines and PJ Harvey have in common?,"Stories from the City, Stories from the Sea; Stories from the City, Stories from the Sea is the fifth studio album by English alternative rock musician PJ Harvey, released on 23 October 2000 by Island Records.",I have no idea.
Love Fiction is a romantic comedy film starring an actress best known for her leading role in what 2008 film?,Adah Sharma; Adah Sharma an Indian film actress who mainly appears in Hindi and Telugu language films.,"The actress Ha Jung-woo, starring in ""Love Fiction,"" is best known for his leading role in the 2008 film ""The Chaser."""
"Which magazine is published more frequently, Me Naiset or Cleo?","Magazine Special; Magazine Special (ãã¬ã¸ã³SPECIAL ) is a Japanese shÅnen manga magazine published by Kodansha and first launched with a cover date of September 5, 1983.",I have no idea.
Verse Simmonds co-wrote and produced what track on Rihanna's fifth studio album?,"All Things Work Together; All Things Work Together is the eighth studio album by American Christian hip hop artist Lecrae, released on September 22, 2017, through Reach Records and Columbia Records, also making it his first major label release.","Verse Simmonds co-wrote and produced the track ""Man Down"" on Rihanna's fifth studio album."
"Did any drummer from the band ""Vector"" also play drums for the band ""Mogwai""?",Fibred category; Fibred categories (or fibered categories) are abstract entities in mathematics used to provide a general framework for descent theory.,I have no idea.
"Who's achieved more success in their career, Paul Claudel or H. P. Lovecraft?","L'Homme et son dÃ©sir; L'Homme et son dÃ©sir, Op.",I have no idea.
Blake Wood played for the team that was founded as an AL expansion franchise in what year?,"John Wood (soccer); John W. Wood (1884 -1959) was an English association football player, referee and coach who was briefly head coach of the United States men's national soccer team.","Blake Wood played for the Kansas City Royals, which was founded as an AL expansion franchise in 1969."
Are Trace Cyrus and Noel Gallagher both musicians ?,List of songs recorded by Oasis; Oasis were an English rock band formed in Manchester in 1991.,"Yes, Trace Cyrus and Noel Gallagher are both musicians."
"Who founded this private, minority-run educational and research institute where Mary Verghese took charge of the first department of Physical Medicine and Rehabilitation with an inpatient facility in Vellore, India?","William Pease; William S. Pease, M.D., is an American professor of medicine.","Ida Scudder founded the Christian Medical College and Hospital in Vellore, India."
The Love Party is an Italian political party by Moana Pozzi and the porn star known by what stage name?,"National Fascist Party; The National Fascist Party (""Partito Nazionale Fascista"", PNF) was an Italian political party, created by Benito Mussolini as the political expression of fascism (previously represented by groups known as ""Fasci"").",Cicciolina.
"What Northern Ireland actor and musician helped write the pop ballad ""I heard""?","Jaime Enrique Aymara; Jaime Enrique Aymara Reinoso (Quito, June 24, 1968) is a singer and actor Ecuador of tecnocumbia, tecnopaseÃ­to Bachata, national music, hall , pump Bolero, guayno jukebox pop music merengue, pop-flamenco, cumbia pop ballad, gravy , vallenato reggaeton and waltz.",I have no idea.
Why did the San Francisco-Oakland Bay Bridge lead to the decline in the importance of most ferries?,Alameda-class ferry; Alameda was the first of three large-capacity ferries intended to transport passengers across San Francisco Bay.,"The San Francisco-Oakland Bay Bridge led to the decline in the importance of most ferries by providing a direct, efficient roadway connection between San Francisco and Oakland, reducing the need for ferry transportation."
"When was the educational establishment, where Dame Susan Mary Bailey is a professor, granted University status ?","Igor P. Kaidashev; Igor Petrovych Kaidashev (Ukrainian: ÐÐ³Ð¾Ñ ÐÐµÑÑÐ¾Ð²Ð¸Ñ ÐÐ°Ð¹Ð´Ð°ÑÐµÐ² , Russian: ÐÐ³Ð¾ÑÑ ÐÐµÑÑÐ¾Ð²Ð¸Ñ ÐÐ°Ð¹Ð´Ð°ÑÐµÐ² ; 30 May 1969, Zaporizhia, Ukraine) is a Ukrainian immunologist and allergist, MD, and Professor.",I have no idea.
Which New York governor signed Jonathan's Law co-sponsored by New York politician Harvey Weisenberg?,Harvey Milk (opera); Harvey Milk is an opera in three acts composed by Stewart Wallace to a libretto by Michael Korie.,New York Governor Eliot Spitzer signed Jonathan's Law co-sponsored by Harvey Weisenberg.
"Moods...Moments was mostly produced by a Jamaican-born American rapper, who is the former leader of what type of group?",Primate Mindstate; Primate Mindstate is the second extended play by American rapper Apathy.,Moods...Moments was mostly produced by a Jamaican-born American rapper who is the former leader of a hip hop group.
"What was the type of film which was directed by  Akira Kurosawa and made five years after a  tragedy film an adaptation of the Shakespearean tragedy ""King Lear""?","Dreams (1990 film); Dreams (å¤?, Yume , aka Akira Kurosawa's Dreams) is a 1990 Japanese-American magical realism film of eight vignettes written and directed by Akira Kurosawa.","The film directed by Akira Kurosawa, made five years after ""Ran"" (an adaptation of ""King Lear""), was ""Dreams,"" which is a fantasy film."
"What award did a car win, where in the United Kingdom, between 1991 and 1998 an advertisement which starred Audrey Hepburn and Hugh Griffin was made?","Papa and Nicole; ""Papa"" and ""Nicole"" were fictional characters created to advertise the Renault Clio in the United Kingdom between 1991 and 1998.","The Honda Civic won the Japan Car of the Year award in 1991, and the advertisement featuring Audrey Hepburn and Hugh Griffin was made in the United Kingdom."
The Rajasthan Royals were captained in 2012 by the player who now holds what position for the Indian cricket team?,Abhishek Jhunjhunwala; Abhishek Arunkumar Jhunjhunwala (Bengali: à¦à¦­à¦¿à¦·à§à¦ à¦à§à¦¨à¦à§à¦¨à¦à¦¯à¦¼à¦¾à¦²à¦¾ ) (born 1 December 1982) is an Indian first-class cricketer.,I have no idea.
"Who has broken more Guinness World Records,Suresh Joachim or Tony Richardson?","Guinness World Records Gone Wild; Guinness World Records Gone Wild, also known as ""Guinness World Records Unleashed"", is an American reality television series on truTV.",Suresh Joachim has broken more Guinness World Records than Tony Richardson.
When was the French automobile manufacturer Groupe PSA removed from Euronext Paris stock exchange?,"Paris Bourse; The Paris Bourse (French: ""Bourse de Paris"" ) is the historical Paris stock exchange, known as Euronext Paris from 2000 onwards.","Groupe PSA was removed from the Euronext Paris stock exchange on January 18, 2021."
Was King Hu or Frank Beyer born first?,"Star-Crossed Lovers (film); Star-Crossed Lovers (German: ""KÃ¶nigskinder"" , King's Children; also known as ""Invincible Love"") is a 1962 East German film directed by Frank Beyer.","Frank Beyer was born first, on May 26, 1932, while King Hu was born on April 29, 1932."
Nobody Rides for Free was taken from the soundtrack to the movie directed by whom?,Phaansi; Phaansi is a 1978 Hindi movie directed by Harmesh Malhotra.,"Nobody Rides for Free was taken from the soundtrack to the movie ""Point Break,"" which was directed by Kathryn Bigelow."
"Which was considered a larger battle: the Battle of Chosin Reservoir, or the Battle of Leyte Gulf?",The Battle of Chosin; The Battle of Chosin is a 2016 American documentary film about the Battle of Chosin Reservoir during the Korean War.,The Battle of Leyte Gulf was considered a larger battle than the Battle of Chosin Reservoir.
What is a job type that David Schwimmer filled in the theater that Richard Eyre never filled?,"Jacob Crowninshield; Jacob Crowninshield (March 31, 1770 -April 15, 1808) was a U.S. Representative from Massachusetts and appointee to the position of U.S. Secretary of the Navy, which he never filled.","David Schwimmer worked as a waiter in the theater, a job Richard Eyre never filled."
"What's the name of the new class of U.S. Navy submarine, due to replace the Ohio from 2031 onwards?","Tambor-class submarine; The ""Tambor""-class submarine was a United States Navy submarine design, used primarily during World War II.",The new class of U.S. Navy submarine due to replace the Ohio from 2031 onwards is called the Columbia class.
Are both Hokkaido and Kuvasz of Hungarian origin?,"FranÃ§ois Baron de Tott; FranÃ§ois Baron de Tott (Hungarian: ""BÃ¡rÃ³ TÃ³th Ferenc"" ) (August 17, 1733, Chamigny, France - September 24, 1793, Hungary) was an aristocrat and a French military officer of Hungarian origin.","No, only the Kuvasz is of Hungarian origin, while Hokkaido is a breed from Japan."
How many goals were scored by the trio responsible for Barcelona being involved in six competitions after completing the Treble in the 2014-2015 season?,2014-5 FC Barcelona season; The 2014-5 season was Futbol Club Barcelona's 115th in existence and the club's 84th consecutive season in the top flight of Spanish football.,"The trio, Lionel Messi, Luis Suárez, and Neymar, scored a combined total of 122 goals in the 2014-2015 season for Barcelona."
from 1926 to 1944 the keeper of The London Museum was an officer in the British Army who wrote how many books?,"The Cartoon Museum; The Cartoon Museum is a London museum for British cartoons, caricatures, comic strips and animation.","The keeper of The London Museum from 1926 to 1944, Charles Oman, wrote over 25 books."
"Which French-born composer created ""DÃ©serts"", a resonant piece of music for orchestra and tape recording?","Patch antenna; A patch antenna (also known as a ""rectangular microstrip antenna"") is a type of radio antenna with a low profile, which can be mounted on a flat surface.","Edgard Varèse is the French-born composer who created ""Déserts"", a resonant piece of music for orchestra and tape recording."
PitchMen followed followed the infomercial salesperson who was of what nationality?,"Orthodoxy, Autocracy, and Nationality; Orthodoxy, Autocracy, and Nationality (Russian: ÐÑÐ°Ð²Ð¾ÑÐ»Ð°ÌÐ²Ð¸Ðµ, ÑÐ°Ð¼Ð¾Ð´ÐµÑÐ¶Ð°ÌÐ²Ð¸Ðµ, Ð½Ð°ÑÐ¾ÌÐ´Ð½Ð¾ÑÑÑ, ""Pravoslaviye, Samoderzhaviye, Narodnost- )",PitchMen followed the infomercial salesperson who was American.
What is the common feature of plants from the genus Bulnesia and Gentianopsis?,Cortinarius; Cortinarius is a genus of mushrooms.,I have no idea.
"Which actor is known for voicing the mostly mute killer Ghostface from the ""Scream"" series? ","Joe Whyte; Joseph ""Joe"" Whyte (born April 18, 1961) is an American actor and voice actor.","The actor known for voicing the mostly mute killer Ghostface from the ""Scream"" series is Roger L. Jackson."
"Which dog belongs to its family name, American Water Spaniel or Tibetan Terrier? ",Spaniel; A spaniel is a type of gun dog.,I have no idea.
"Southampton, St Louis has a border formerly known as the Will Rogers Highway, what is it's route number?","South Gippsland Highway; The South Gippsland Highway is a partially divided highway in Victoria, Australia which connects the city of Melbourne with the South Gippsland region of Victoria, ending in the town of Sale.","Southampton, St Louis has a border that is part of Route 66, formerly known as the Will Rogers Highway."
Are Coelia and Origanum in the same famiily?,Caelia (gens); The gens Caelia or Coelia was a plebeian family at Rome.,"No, Coelia is in the Orchidaceae family, while Origanum is in the Lamiaceae family."
Kirsten Gillibrand was Formerly a Member of the United States House of Representatives from a congressional district that includes which parts of New York ?,"Jonathan Tasini; Jonathan Bernard Yoav Tasini (born October 18, 1956) is a strategist, organizer, activist, commentator and writer, primarily focusing his energies on the topics of work, labor and the economy.","Kirsten Gillibrand was formerly a member of the United States House of Representatives from New York's 20th congressional district, which includes parts of the Capital District and the Hudson Valley regions."
Clement Storer was from the town in what Maine county?,"Storer College; Storer College was a historically black college located in Harpers Ferry in Jefferson County, West Virginia.","Clement Storer was from the town of North Yarmouth in Cumberland County, Maine."
"Theodore V. ""Ted"" Wells, Jr. received his B.A. from a college founded in what year?","Col. John A.S. Ashe House; The Col. John A.S. Ashe House is a historic home in Charleston, South Carolina along Charleston's Battery.","Theodore V. ""Ted"" Wells, Jr. received his B.A. from a college founded in 1746."
What war in France did Inge Steensland participate in before he made a fortune through his share in the shipping company Solvang?,"Dmitriy Shostakovich-class ferry; The ""Dmitriy Shostakovich"" class is a class of seven ro-pax ferries of project B-492/B-493 originally built by Stocznia Szczecinska im Adolfa Warskiego Warskiego in Szczecin, Poland and used by the Soviet shipping companies, Black Sea Shipping Company, Estonian Shipping Company, Baltic Shipping Company and Far Eastern Shipping Company, as ferries and passenger/cruise ships.",Inge Steensland participated in World War II in France before making a fortune through his share in the shipping company Solvang.
"Which company had an estimated sales of $2.65 billion three years after the release of ""Pilgrim""?","Winn-Dixie; Winn-Dixie Stores, Inc. is an American supermarket chain headquartered in Jacksonville, Florida.",I have no idea.
Are both Luis MuÃ±oz MarÃ­n International Airport and Tri-Cities Regional Airport located in the contiguous United States?,"Carolina, Puerto Rico; Carolina (] ) is a municipality located on the northeast coast of Puerto Rico (U.S.).","No, Luis Muñoz Marín International Airport is located in Puerto Rico, which is not part of the contiguous United States."
Who wrote the book comparing the 1865 fantasy novel with Through the Looking-Glass?,The Paladin; The Paladin is a 1988 fantasy novel by science fiction and fantasy author C. J. Cherryh.,I have no idea.
The woman who died at Fort Pike Bridge in June of 1967 had what occupation?,"Washington Boulevard (Arlington); Washington Boulevard is a road in Arlington County, Virginia.",I have no idea.
Brian Sheesley worked as a layout artist on what American animated series created by John Kricfalusi for Nickelodeon?,"Yale Gracey; Yale Gracey (1910 -September 5, 1983) was a Disney Imagineer, writer, and layout artist for many Disney animated shorts, including classics such as ""The Three Caballeros"" and ""Fantasia"".","Brian Sheesley worked as a layout artist on the American animated series ""The Ren & Stimpy Show"" created by John Kricfalusi for Nickelodeon."
Who is older Jett Pangan or Sarah Bettens ?,"K's Choice; K's Choice is a Belgian rock band from Antwerp, formed in the mid-1990s.",Jett Pangan is older than Sarah Bettens.
What is the name of Charlie Apana's police headquarters?,"46th Military Police Command; The 46th Military Police Command is a command level military police headquarters element within the Michigan Army National Guard capable of training, deploying, and providing command and control for military police, corrections, and criminal investigation division (CID) units.",Charlie Apana's police headquarters was known as the old Honolulu Police Department.
"What is the place centrally located in Ohio University, used for small memorials, and aligned with the cardinal directions?",College Green of Ohio University; The College Green of Ohio University is the university's central quadrangle lawn which saw the first academic buildings in the Northwest Territory.,"The place centrally located in Ohio University, used for small memorials, and aligned with the cardinal directions is the College Green."
What was another role played by the actor who contributed one song to Hannah Montana 3?,"I Wanna Know You; ""I Wanna Know You"" is a duet by Hannah Montana and David Archuleta from the album ""Hannah Montana 3"".","Another role played by the actor who contributed one song to *Hannah Montana 3* is Wolverine, portrayed by Hugh Jackman."
"Which film, directed by Porto's executive producer, was added to the National Film Registry in December 2002?","Melody Ranch; Melody Ranch is a 1940 Western musical film directed by Joseph Santley and starring Gene Autry, Jimmy Durante, and Ann Miller.","The film ""Harlan County, USA,"" directed by Barbara Kopple, was added to the National Film Registry in December 2002."
Wings Over Everest described an expedition by the nobleman of what nationality?,"Dicky Dolma; Dicky Dolma (born 5 April 1974) is an Indian woman who is known for being the youngest woman to summit Mount Everest up to that time at the age of 19 on May 10, 1993.",Wings Over Everest described an expedition by the nobleman of British nationality.
"It's a Sin to Tell a Lie is a song written by Billy Mayhew, with versions recorded by many artists, including what American jazz musician who had a career that spanned nearly thirty years?","Tony Guerrero; Tony Guerrero (born September 20, 1966) is a musician, songwriter, and producer.","Fats Waller is the American jazz musician who recorded a version of ""It's a Sin to Tell a Lie"" and had a career that spanned nearly thirty years."
Where is the museum Kurt Wise works for located?,"Ashley Library; The Ashley Library is a collection of original editions of English poets from the 17th century onwards, including their prose works as well as those in verse, collected by the bibliographer, collector, forger, and thief, Thomas James Wise.",I have no idea.
A Prussian Love Story depicts the love affair between Elisa Radziwill and what Prince of Prussia?,"The Gambler (1938 film); The Gambler (German:Der Spieler) is a 1938 German drama film directed by Gerhard Lamprecht and starring Eugen KlÃ¶pfer, LÃ­da BaarovÃ¡ and Hedwig Bleibtreu.",A Prussian Love Story depicts the love affair between Elisa Radziwill and Prince William of Prussia.
Which breed of dog is known for its giant size: Gos Rater ValenciÃ  or Great Dane?,List of U.S. state dogs; Twelve states of the United States have designated an official state dog breed.,The Great Dane is known for its giant size.
"Did Ali B release a new version of ""Zeven Dagen Lang"" or an Arab Remix of ""Ghetto"" first?","Son Ar Chistr; Son ar chistr (""The song of the cider"" in the Breton language, ""Ev Chistr -ta Laou!""","Ali B released an Arab Remix of ""Ghetto"" first."
"What was the rescheduled album released by alt-J in 2017 featuring the single ""Deadcrush""?","Adeline (song); ""Adeline"" is a song by British indie rock band alt-J.","The rescheduled album released by alt-J in 2017 featuring the single ""Deadcrush"" was ""Relaxer."""
"Benedict Cumberbatch, who starred as ""Sherlock"" in the final episode of the BBC television series of the same name obtained his Master of Arts in Classical Acting from what facility?","The Reichenbach Fall; ""The Reichenbach Fall"" is the third and final episode of the second series of the BBC television series ""Sherlock"".",Benedict Cumberbatch obtained his Master of Arts in Classical Acting from the London Academy of Music and Dramatic Art.
"Where does husband of the the character who wins the role of Blanche Dubios in one episode skip in another episode, choosing instead to stay home?","The Haunting of Sunshine Girl; The cast of ""The Haunting of Sunshine Girl"" is composed mostly of professional actors.",I have no idea.
"In between Alexandria University and University of New Haven, which one is situated on approximately 122 acres of land?",Zagreb; Zagreb (] ) is the capital and the largest city of Croatia.,The University of New Haven is situated on approximately 122 acres of land.
"Which director worked primarily for Metro-Goldwyn-Mayer, Ringo Lam Ling-Tung or George Sidney?",In Hell; In Hell is a 2003 American prison action film directed by Ringo Lam.,George Sidney worked primarily for Metro-Goldwyn-Mayer.
Are Holcus and Lupinus from different families? ,List of glycoside hydrolase families; Glycoside hydrolases (O-Glycosyl hydrolases) EC 3.2.1.,"Yes, Holcus and Lupinus are from different families; Holcus belongs to the Poaceae family, while Lupinus is part of the Fabaceae family."
It's Tough to be a Bird was the last animated short film produced by Walt Disney Animation Studios to win an academy award until what American black-and-white computer cel animated romantic comedy short film won one?,Winnie the Pooh (2011 film); Winnie the Pooh is a 2011 American animated buddy musical comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures.,"The American black-and-white computer cel animated romantic comedy short film that won an Academy Award after ""It's Tough to be a Bird"" was ""Paperman"" in 2012."
What is the official title of the person who resides in Bellevue Palace?,"Bellevue Palace, Kassel; Bellevue Palace (German: Palais Bellevue or Schloss Bellevue) in Kassel was built in 1714 for Charles I, Landgrave of Hesse-Kassel.",The official title of the person who resides in Bellevue Palace is the President of Germany.
In which year did the first American to orbit the earth three times also win re-election to a third term in the Unites States senate?,"United States Senate election in Montana, 1942; The 1942 United States Senate election in Montana took place on November 3, 1942.","The first American to orbit the earth three times, John Glenn, won re-election to a third term in the United States Senate in 1992."
"Who has a wider scope of profession, Barbara Kingsolver or A. E. Housman?",Prodigal Summer; Prodigal Summer (2000) is the fifth novel by American author Barbara Kingsolver.,"Barbara Kingsolver has a wider scope of profession as she is a novelist, essayist, and poet, whereas A. E. Housman was primarily known as a poet and scholar."
"Which star of the Australian soap opera ""Neighbours"" released a disco song on their debut studio album?","Jim Robinson (Neighbours); James ""Jim"" Robinson is a fictional character from the Australian soap opera ""Neighbours"", played by Alan Dale.","Kylie Minogue, a star of the Australian soap opera ""Neighbours,"" released a disco song on her debut studio album."
On what show was the host of 2017 Laurence Olivier Awards a team captain?,"2017 Laurence Olivier Awards; The 2017 Laurence Olivier Awards were held on 9 April 2017 at the Royal Albert Hall, London.","The host of the 2017 Laurence Olivier Awards, comedian and actor Tim Minchin, was a team captain on the BBC music panel show ""Never Mind the Buzzcocks."""
What is the russian name of the first person to conduct the Festival Coronation March?,"Stellar Ships; ""Stellar Ships"" or ""Star Ships"" (Russian name ""Zvezdnye Korabli"", Russian: ÐÐ²ÑÐ·Ð´Ð½ÑÐµ ÐºÐ¾ÑÐ°Ð±Ð»Ð¸ ) is a short story by the Soviet writer and paleontologist Ivan Yefremov written in 1944 and first published in 1948 in the USSR.",I have no idea.
"Which composer was from France, Emmanuel Chabrier or Mikhail Glinka?","The Great Glinka; The Great Glinka (Russian: ÐÐ»Ð¸Ð½ÐºÐ° , ""Glinka "" ) is a 1946 Soviet biopic film directed by Lev Arnshtam.",Emmanuel Chabrier was the composer from France.
Who operates the family business that Craig Gottlieb regularly appears in?,"Ali Nasir; Ali Nasir (born 7 October 1978) is a news anchor, media person, broadcast journalist and economist from Pakistan.",I have no idea.
What was the profession of the man that Madelyn Renee dated?,"Tabon Man; Tabon Man refers to remains discovered in the Tabon Caves in Lipuun Point in Quezon, Palawan in the Philippines.",I have no idea.
The Fourth Dimension is dedicated to the author of which satirical novella? ,"The Paying Guest; The Paying Guest is a satirical novella by George Gissing, first published in 1895 by Cassell, as part of their Pocket Library series.","The Fourth Dimension is dedicated to the author of the satirical novella ""The Metamorphosis,"" Franz Kafka."
When did the King reign who Shin Ditha Pamauk met with in 1287?,"Shin Ditha Pamauk; The Venerable Shin Ditha Pamauk (Burmese: áá¾ááºáá­áá¬áá«áá±á¬áá?, ] ; also spelled as Disapramok) was the Chief Primate of the Pagan Empire during the reign of King Narathihapate (1256-7).",Shin Ditha Pamauk met with King Narathihapate in 1287.
How many World Championships in racing have been won by the winner of the 7th Aintree 200 motor race?,"1964 Aintree 200; The 9th Aintree 200 was a motor race, run to Formula One rules, held on 18 April 1964 at Aintree Circuit, England.","The winner of the 7th Aintree 200 motor race, Jim Clark, won two World Championships in racing."
"Who produced ""Brown Eyed Girl""?","Fuzzion; Fuzzion are Vladimir Kozlov and Dimitry Kozlov, a tech psytrance project from the town of Zhukovsky in the Moscow region of Russia.","""Brown Eyed Girl"" was produced by Bert Berns."
The first person to be executed after 1976 was executed in what way?,"Arthur Hodges; Arthur Hodges (c. 1893 -December 18, 1914) was a white man who became the first person in Clark County, Arkansas to be executed by means of the electric chair.",The first person to be executed after 1976 was executed by firing squad.
Simon J. Smith directed the 4D film that was known as what when it was released on Netflix?,"Cop Out (2010 film); Cop Out is a 2010 American buddy cop action-comedy film directed and edited by Kevin Smith, written by Mark and Robb Cullen and starring Bruce Willis, Tracy Morgan, Kevin Pollak and Seann William Scott.",I have no idea.
Where was the company based on which built Bagger 288?,E. M. Laird Airplane Company; Emil Matthew Laird partnered with the founders of the Wichita Airplane Company to build a new commercial biplane aircraft in 1920.,"The company that built Bagger 288, Krupp, was based in Germany."
Danny Cohen collaborated with director Tom Hooper on what 2015 romantic drama film based on a 2000 fictional novel of the same name?,"The Danish Girl (film); The Danish Girl is a 2015 romantic drama film directed by Tom Hooper, based on the 2000 fictional novel of the same name by David Ebershoff and loosely inspired by the lives of Danish painters Lili Elbe and Gerda Wegener.","Danny Cohen collaborated with director Tom Hooper on the 2015 romantic drama film ""The Danish Girl,"" based on the 2000 fictional novel of the same name."
