Question,Answer,base_response
Who was the emperor of China when Sweet Dew incident happened?,Emperor Wenzong,Toghon Temür (Emperor Huizong of Yuan).
How many doses of the COVID vaccine have been administered in the United States?,677 million,"As of the latest data available, over 600 million doses of the COVID vaccine have been administered in the United States."
How many accounts have exceeded 100 million followers on Instagram?,39,I have no idea.
What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?,1999,1996
Brown State Fishing Lake is in a country that has a population of how many inhabitants ?,"9,984",I have no idea.
"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ",Badly Drawn Boy,Badly Drawn Boy has a higher instrument to person ratio.
"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",World War II,World War II
"Ellie Goulding worked with what other writers on her third studio album, Delirium?","Max Martin, Savan Kotecha and Ilya Salmanzadeh","Ellie Goulding worked with Greg Kurstin, Diplo, Tove Lo, and Jamie Hartman on her third studio album, *Delirium*."
"Based on a True Story... is an album by which country music star, with the single My Eyes?",Blake Shelton,Blake Shelton
Were the bands Skin Yard and Ostava from the U.S.?,no,I have no idea.
The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,The Bye Bye Man,The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount in the 2017 film *The Last Post*.
When was the palace founded at which Columba de Dunbar died in 1435?,the late 12th Century,"The palace at which Columba de Dunbar died in 1435, Dunbar Castle, was founded in the late 12th century."
The author of Sexual Politics attended which British University?,Oxford,University of Sussex
"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?",Roberta Vinci,"Roberta Vinci had the best singles ranking, reaching a career-high of World No. 4 in 2015, while Jorge Lozano peaked at World No. 15 in 1992."
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","The song ""The Needle and the Spoon"" was behind the third single ""Sweet Home Alabama"" for two weeks on the country charts."
"Which came out first, Dinosaur or McFarland, USA",Dinosaur,Dinosaur
Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,Wichita.
The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"48,982","676,640"
Are both Dafeng District and Dazhou located in the same province?,no,No.
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,"The material is ""Perma,"" named by the hairdresser's granddaughter, Perma."
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,Hong Kong,Kuala Lumpur.
The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,Arrowhead Stadium.
Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,John Brookes.
Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?,Brad Silberling,I have no idea.
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",20,I have no idea.
Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia has more species than Lepidozamia.
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,Sacred Planet was released first.
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,I have no idea.
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,The Treaty of Gandamak in 1879 officially ended the first phase of the Second Anglo-Afghan War between the British Raj and the Emirate of Afghanistan.
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","Battle Creek, Michigan."
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,13
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,FIFA Women's World Cup
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,City of Eternal Spring
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,Happy Death Day
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,7-Apr-17
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,New York City.
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick.
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Premier League club Manchester United and the England national team,West Bromwich Albion.
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,1992
"Which magazine is older, Gallery or Dime Magazine?","arose on the ""Playboy"" magazine pattern in the 1970s.",Gallery is older than Dime Magazine.
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ft²",I have no idea.
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,Henry Selick
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,183 cm
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,I have no idea.
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","550 Uxbridge Road, Walford."
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,34
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","Approximately 5,000."
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,They are not the same type of film.
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,They were both directors.
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy is located in Colorado Springs, Colorado."
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,I have no idea.
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,"Subhas Chandra Bose created the Azad Hind Dal, and his attempt to rid India of British rule during World War II left a troubled legacy."
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,IK Start
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,Blonde Redhead has released more studio albums than White Zombie.
Where was the movement that August Brancart published literature from centerd?,Western Europe,Brussels
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,Patrick Wilson.
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,No.
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,Political correctness.
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,Approximately 120 locations.
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,I have no idea.
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"Tom Chappell co-founded Tom's of Maine in 1970, which manufactures natural personal care products like toothpaste, deodorants, and soaps."
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,Mount Ida and Rhea are both associated with mother goddess worship in Greek mythology.
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story in the 1988 film *The Moderns* takes place in Chicago, Illinois."
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,I have no idea.
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","The three categories are ordinary income, statutory income, and capital gains."
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,They are both lead vocalists.
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,I have no idea.
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"Preston, England."
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,Yes.
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,I have no idea.
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,Royal Navy
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The population of Urbana, Illinois, where the WLLZ-LP transmitter is located, is approximately 43,242 as of the 2020 census."
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,Robert R. Livingston.
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,Hindi
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,Vanarama
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"""Gangsta's Paradise"""
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano Félix,Miguel Caro Quintero.
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,University of Kentucky
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,1851
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,I have no idea.
The third emperor in the Year of the Four Emperors had how many wives? ,second,2
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Peter Atencio.
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",Ecole des Hautes Etudes en Sciences Sociales (EHESS) in Paris.
What is the name of the father of Childericus?,Merovech,Merovech
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,I have no idea.
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,I have no idea.
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi,I have no idea.
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,Martin Freeman
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,I have no idea.
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Northern State Parkway
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,The magazine publishes monthly.
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,Eustoma has a longer common name than Myrtus.
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,Odion Ighalo
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman",Doug Liman was born first.
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,Kitchens of Distinction has more members than Royal Blood.
Cistus and Stapelianthus are both forms of what?,flowering plants,I have no idea.
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,21-Oct-80
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,"Ron Dermer, co-author of *The Case for Democracy* with Natan Sharansky, is currently Israel's Minister of Energy."
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,Mandalay Bay Resort and Casino.
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Rockstar Games
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,Renaissance Technologies
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,No.
 The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?,an album,The Canadian Hot 100 is for songs released separately from an album.
Is Karjiang a mountain and Sherpi Kangri a mountain peak?,yes,I have no idea.
Which one the cast members in the film Only Lovers Left Alive also played in Othello?,Tom Hiddleston,Tom Hiddleston.
"Stephen Graham starred in a film in 2006, directed by whom?",directed by Shane Meadows,I have no idea.
Which member of the research project conducted by the Creation Research Society and the Institute for Creation Research between 1997 and 2005 was Kevin R. Henke most critical of? ,Russell Humphreys,John Morris
Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?,his most brilliant student,"""my favorite pupil"""
What is the name of the character portrayed by Anna Camp in the film centered on the fictional Barden University and The Bellas?,Aubrey Posen,Aubrey Posen
"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque
What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?,The Los Angeles Dance Theater,I have no idea.
"What city that Lettuce Lake Park is just outside of is the largest in Hillsborough County, Florida? ",Tampa,Tampa
Which US Supreme court case involved a waiver of right to counsel Planned Parenthood v. Casey or Montejo v. Louisiana?,Montejo v. Louisiana,Montejo v. Louisiana
"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?",Matthew Vaughn,I have no idea.
"In what year was the band, whose bassist joined Arvas in 1996, formed?",1992,I have no idea.
Which company does Timothy Oulton retail his products through that is based in Corte Madera?,Restoration Hardware,"Timothy Oulton retails his products through his own company, Timothy Oulton, based in Corte Madera."
In between Atsushi Ogata and Ralph Smart who graduated from Harvard College?,Atsushi Ogata,Ralph Smart graduated from Harvard College.
The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,Wally Cox
What game did the team with an 11-1 regular season record play in for the BCS title game?,2004 Nokia Sugar Bowl,BCS National Championship Game
"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?",The Panther,Panzer V Panther
Abraham Lincoln Neiman and his wife Carrie Marcus Neiman cofounded Neiman Marcus with Carrie's brother Herbert in which American city in 1907?,Dallas,Dallas
Which show that premiered in May 2011 is hosted by someone with the birth name Richard Kirschner?,My Cat from Hell,America's Got Talent
"Abraham Lokin was born on an archipelago between the Norwegian Sea and North Atlantic, that is about 200 miles north-northwest of where?",Scotland,Shetland Islands
Do the bands named Phoenix and Shearwater specialize in the exact same genre?,no,No.
"Which former American football player had a part in the movie ""Gamer?""",Terry Crews,Marcus Harrell.
"North Blenheim, New York was destroyed by flooding caused by the Hurricane that landed in what month?",11-Aug,September
"Who is older, Ivan Foster or Ian Paisley?",Ian Paisley,Ian Paisley is older than Ivan Foster.
"The founder of this Canadian owned, American manufacturer of business jets for civilian and military developed this portable tape system.",8-track,William P. Lear.
"Which American rock band was formed first, Soil or Drowning Pool?",Drowning Pool,Soil was formed before Drowning Pool.
What artistic endeavor do Fallujah and Dying Fetus have in common?,death metal band,Both are American death metal bands.
"Which Star of British-Canadian-American satirical comedy, co starting with Ricky Gervais, began his career in sketch comedy series""Full Frontal"" ?",Eric Banadinović,Steve Coogan.
Kevin Watson currently manages which Southern League football team?,Bishop's Stortford,I have no idea.
What New York representative and politician was defeated by Alan Hevesi in 2002?,John Faso,Carl McCall
"What mixed martial arts even took place at a closed hotel and casino on the Boardwalk in Atlantic City, owned by Trump Entertainment Resorts?",The War of '04,Bellator MMA events took place at Trump Plaza Hotel and Casino on the Boardwalk in Atlantic City.
Li Yitong made her television debut on which network?,Dragon TV,Hunan TV
Who manufactured the scooter upon which the Bajaj Priya was based off of?,Piaggio,Bajaj Auto.
Cranium and Twin Tin Bots are both what?,games,I have no idea.
When did the author of the book One More River is based on win the Nobel Prize?,1932,"The author of the book ""One More River"" has not won a Nobel Prize."
Did the board game San Marco or About Time come out first?,San Marco,San Marco came out first.
What type of veterinary specialist is the star veterinarian of The Bionic Vet?,neuro-orthopaedic,The star veterinarian of *The Bionic Vet* is a veterinary prosthetics and orthotics specialist.
Are both Helen Dunmore and M. P. Shiel of West Indian descent?,no,No.
What is the nationality of the wrestler who sang on A Jingle with Jillian?,American,American
EMU Australia is best known for their unisex style boots that are typically made of what?,Sheepskin,Kangaroo leather.
Hardley Flood is an area of lagoons that support populations of the waterfowl that are a medium sized version of what animal?,duck,Swan
"Johnny Mathis: Wonderful Wonderful aired at what luxury hotel, casino and spa resort located in Atlantic City, New Jersey?",Tropicana Casino & Resort,The Borgata.
What is the name of the popular shopping destination located close to the Taj Mahal and Agra Fort in India?,Sadar Bazaar,Kinari Bazaar
"Which University was founded earlier, Pennsylvania State University or Queen's University?",Queen's University,Queen's University was founded earlier than Pennsylvania State University.
The wolf pack football team represented what university? ,"University of Nevada, Reno","The wolf pack football team represented the University of Nevada, Reno."
Adena Friedman was formerly the managing director and CFO of a company that specializes in what four key business areas?,"corporate private equity, real assets, global market strategies, and investment solutions.","Financial services, technology, market data, and capital markets."
How many consecutive years had the Serie A been comprised of 18 teams when Hernan Crespo got injured?,15th consecutive,74
Which ground force of the Austro-Hungarian Dual Monarchy did Jan Romer joined ,The Austro-Hungarian Army,Jan Romer joined the Polish Legions of the Austro-Hungarian Army.
"The county that the community of Milltown, Montana is part of was founded in which year?",1860,1864
Are PC Magazine and Sculptural Pursuit both technology publications?,no,No.
Why is Serena Williams more accomplished than Mariaan de Swardt in her tennis career?,the world No. 1 for the first time,"Serena Williams has achieved significantly more in her tennis career, including 23 Grand Slam singles titles and numerous world No. 1 rankings, compared to Mariaan de Swardt's limited success and lower career-high ranking."
"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard College?",Radcliffe College,Radcliffe College
Who created the manga series originally serialized from 1994-1995with a superheroine?,Tonde Burin,Naoko Takeuchi
"Which documentary was filmed first, Almost Sunrise or Hail! Hail! Rock 'n' Roll?",Hail! Hail! Rock 'n' Roll,Hail! Hail! Rock 'n' Roll was filmed first.
What creature of American folklore gained notoriety in 1964?,Dewey Lake Monster,Mothman
What profession do Raj Kapoor and Mike Cahill share?,director,They are both film directors.
"The actress who played Laurie Keller in the episode ""Pilot"" of the show Cougartown won what award in 2011?",Critics' Choice Television Award for Best Supporting Actress in a Comedy Series,The actress won the Critics' Choice Television Award for Best Actress in a Comedy Series in 2011.
What year was the Argentine singer and actor who both directed and starred in El Tio Disparate born?,1942,1909
Who was hung for assisting the attempted surrender of a defector from the American Continental Army to the British Army?,John André,John André was hung for assisting Benedict Arnold's attempted surrender of West Point to the British Army.
In what basketball position does the brother of Saulius Kuzminskas play?,small forward,Shooting guard.
What type of the district is the Downtown Bentonville of the state in the southeastern region of the United States which is home to over 3 million people as of 2017?,business district,central business district
"What is the name of the genocidal mass slaughter of Tutsi Rwanda, in which Cyprian and Daphrose Rugamba were assassinated?",Rwandan genocide,1994 Rwandan Genocide
Which fictional MI6 agent is a fictional character created by the British journalist and novelist Ian Fleming in 1952?,Commander James Bond RN,James Bond
Kenneth Arnold reported the first unidentified object sighting in what city and state in 1947?,"Mount Rainier, Washington","Kenneth Arnold reported the first unidentified flying object sighting near Mount Rainier, Washington, in 1947."
Where are Neoregelia and Aloysia known to grow,"temperate climates,","Neoregelia and Aloysia are native to South America, particularly Brazil and Argentina, respectively."
In what county is The Third Fitzwilliam Meetinghouse located?,"Cheshire County, New Hampshire",Grafton County
Metro West Ambulance serves event support for the building in Portland formerly known as what?,Rose Garden,Portland Rose Garden
What is the population of the town that gets it's water supply from Canobie Lake?,"28,776 at the 2010 census","The population of Salem, New Hampshire, which sources its water from Canobie Lake, is approximately 38,600 as of the 2020 census."
"What is the name of the company manged by Joseph Reiser based in Biel/Bienne, Switzerland?",Omega SA,I have no idea.
What was the name of the first biography of Brontë written by the author of Mary Barton?,Elizabeth Gaskell,The Life of Charlotte Brontë
What collegiate division does the team coached by P.W. Underwood play in?,Division I,I have no idea.
What was the name of the alum by the Scorpions that contained one of their most famous songs written by Klaus Meine and Herman Rarebell?,Love at First Sting,Love at First Sting
"Which band, Matthew Good Band or Switchfoot is still together?",Switchfoot,Switchfoot is still together.
"Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?",Carnegie Mellon University,Carnegie Mellon University
What is the name of the fashion label that the founder of the Faena Arts Center founded in 1985?,Via Vai,I have no idea.
What is the call sign of the airline that operates the flight with United Express Flight 3411 incident?,Brickyard,Mesa Jet
What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,Charles and Thomas Guard,I have no idea.
"""Aroma-scope"" used in Spy Kids 4 is reminiscent of what marketing gimmick used in Polyester in 1981?","""Odorama""",Smell-O-Vision.
"Did the host of Splash! win a gold, silver, or bronze Olympic medal?",bronze,No.
"On what album is Samuel ""Sam"" Ervin Beam's cover of ""Such Great Heights"" featured?","""Give Up""","""Live from Room 5"""
What is the total circulation of the magazine that called Ohio State Route 78 one of the most scenic highways nationwide?,Car and Driver,I have no idea.
"Between MetroSource and Chicago, which magazine is published more frequently?",Chicago,"Both MetroSource and Chicago magazines are published monthly, so they have the same frequency."
"Who has a wider scope of profession,  José Echegaray or Graham Swift?",José Echegaray,Graham Swift has a wider scope of profession.
What genre does Orkworld and John Wick have in common?,role-playing,Action
Which star of Here Come the Munsters was born in Philadelphia ?,Veronica Hamel,Pat Priest
What county is the congressional district that Hansen Clarke was a U.S. Representative for in?,Wayne County,Wayne County.
"Which dog is based in Switzerland, Appenzeller Sennenhund or Drentse Patrijshond?",Appenzeller Sennenhund,Appenzeller Sennenhund
Is the university that owns WCSU-FM historically black or white?,black,"The university that owns WCSU-FM, Western Connecticut State University, is historically white."
What occupation have Carly Gullickson and Francesca Schiavone both held?,professional tennis player.,They are both professional tennis players.
What is the age range of the league for which the Bobby Smith Trophy is awarded?,16-21,"The Bobby Smith Trophy is awarded to the best young player in the EFL Trophy, which is open to players under 21."
Which documentary film came out first The Last Lions or Prophet's Prey ?,The Last Lions,Prophet's Prey
At what university can the building that served as the fictional household that includes Gomez and Morticia be found?,Syracuse University,I have no idea.
"Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?",Hot Lead and Cold Feet,Hot Lead and Cold Feet
Which award David Hersey had got for Equus a play by Peter Shaffer ?,Outstanding Lighting Design,I have no idea.
"Which drink is larger, the Apple-Kneel or the Flaming volcano?",The flaming volcano,I have no idea.
What Andy Williams' album did a song written by Charles Wesley appear on?,The Andy Williams Christmas Album,"""Moon River and Other Great Movie Hits"""
Who co-wrote The Hidden History of the Human Race with a man know devotionally as Drutakarma dasa?,Richard L. Thompson,Steve M. Kuhn
"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",Jeremy Hammond,I have no idea.
"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,British Home Stores
Who covered the song I Love You by Chris Write?,People! and The Carnabeats,I have no idea.
Phoebe Ruguru created a 2014 film on a smartphone marketed by what company?,Apple,Nokia.
"Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from which Jewish-American businessman?",Donald Sterling,Steve Ballmer
Evan Williams played for what professional football club that was originally known as St. Luke's FC?,Wolverhampton Wanderers Football Club,Notts County F.C.
"Who is younger, Wayne Coyne or Toshiko Koshijima?",Toshiko Koshijima,Toshiko Koshijima is younger than Wayne Coyne.
What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?,Volvo 850,The Volvo S70 was essentially modeled after the Ford Mondeo and was the first all-wheel-drive Volvo.
"Meomi Design works include The Octonauts book series, how did the adaptations of the series continue? ",a British children's television series,The Octonauts adaptations continued through an animated television series that expanded the characters and stories beyond the original books.
"When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9,298 in 2010?",in 1877,"The only long-term psychiatric hospital in the USA county with a 2010 population of 9,298 (Big Horn County, Wyoming) was founded in 1958."
What is the weight limit of the weight class that Takeyasu Hirono fights in?,125 lb (57 kg),I have no idea.
"Ray Roughler Jones single-handedly produced the magazine Roughler, but what Swedish singer-songwriter made contributions to the magazine?",Neneh Cherry,Lykke Li
"Which professional tennis player was born first, Lucie Hradecká or Raffaella Reggi?",Raffaella Reggi,Raffaella Reggi was born first.
Rumble Fish was a novel by the author of the coming-of-age novel published in what year by Viking Press?,1967,1975
Between Harvey Pekar and Denise Levertov who was born earlier?,Denise Levertov,Denise Levertov was born earlier.
What Brooklyn-based rapper has worked with both Rafeal Casal and Mos Def?,Talib Kweli,Talib Kweli
Where does Tiko's Spanish football club hold home games at?,Estadio de López Cortázar,I have no idea.
What is the nickname of a professional German footballer as well as the name of a children's book?,The BFG,Die Maus
Are Centaurium and Dacrydium both genuses of plant species?,yes,Yes.
"In what year was the Sayrevill, New Jersey rock band that Frankie LaRocka played drums for formed?",1983,I have no idea.
"What area once connected Great Britain to continental Europe, and is thought to have been submerged around 6,200 BCE by a massive landslide along 290 km of the continental shelf?",Doggerland,Doggerland
"Which is longer, Hampshire and Hampden Canal or Tennessee-Tombigbee Waterway?",Tennessee-Tombigbee Waterway,Tennessee-Tombigbee Waterway
"How often do trains run on the system which has a terminal station located at the intersection of 32nd Street and Sixth Avenue in the Herald Square neighborhood of Manhattan, New York City?",24 hours a day and 7 days a week,I have no idea.
"What Congressional district featured Republican nomiee Willie Vaden in 2004, 2006, and 2008?",Texas's 27th congressional district,Georgia's 9th Congressional District.
"What's the familiar short name of Polyethylene terephthalate, a material used by bottle makers such as Ecopack of Pakistan?",PET,PET
"How is Christopher Buckley related to the founder of ""National Review"" magazine?",son,"Christopher Buckley is the son of William F. Buckley Jr., the founder of ""National Review"" magazine."
In what type of imprisonment where the inmates Arne Berge helped rescue during operation White Buses?,concentration camp,concentration camps
"What city, located in Lincoln County, Montana, United States, is Vegepet based in?","Troy, Montana",I have no idea.
J. Searle Dawley and Ken Annakin were both directors of what?,"Kenneth Cooper ""Ken"" Annakin, OBE (10 August 1914 - 22 April 2009) was a prolific English film director.","""The Longest Day."""
What term is the current chairman of Prince William County serving?,fourth term,2021–2025
Are Hoodoo Gurus and Pierre Bouvier of the same nationality?,no,No.
"What band in the ""Art Wave"" scene is based in Glasgow?",Franz Ferdinand,The Associates
Pashto is the main language among a diaspora that has it's largest community in which country ?,Pakistan,I have no idea.
"Which is the Oil Capital of China, Chaoyang District, Shantou, or Daqing?",Daqing,Daqing
Are both the Wire Fox Terrier and West Siberian Laika dog breeds?,yes,Yes.
"The NG postcode area is situated approximately how many miles from Gamston, Rushcliffe?",approximately 3 mi,Approximately 10 miles.
Which British racing driver has raced for 7 different teams and won the European Grand Prix in 1999?,Johnny Herbert,David Coulthard
Where did the punter for the Dallas Cowboys in the 1980s play college football?,Arizona State University,I have no idea.
The 1966 Football League Cup Final was contested with which team that is based in the West Midlands?,West Bromwich Albion Football Club,West Bromwich Albion.
"Mike Huckabee took part in the most recent Republican Presidential primaries, which began on what 2016 date?",1-Feb,"February 1, 2016."
What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,Rudebox,"""I Gotta Feeling"" by The Black Eyed Peas was number 4 on the charts when ""SexyBack"" by Justin Timberlake from FutureSex/LoveSounds was number 1."
Where do the team that John Grant joined after the 1972 World Cup now play their games ?,Halliwell Jones Stadium,"AAMI Park in Brisbane, Australia."
"After joining Saturday Night Live in 2012, Cecily Strong played which character in the sketch ""What Up with That""?",Piper,Tawni.
Who was responsible for the Soviet-Albanian split?,Nikita Khrushchev,Enver Hoxha.
"Which of the steering committee was an American broadcast journalist, best known as anchorman for the ""CBS Evening News"" for 19 years?",Walter Cronkite,Walter Cronkite.
Who served as the 1st Vice President of Colombia under El Libertador?,Antonio Hilarión Zea Díaz,José María Villamil.
"What is the surname of the recorder of ""Jupiter (Swallow the Moon)""",Kilcher,Emerson
What Labor member of the House of Representatives in the Australian Parliament was a member of the Australian Labor Party Australian Young Labor?,Tony Burke,Anthony Albanese.
Are Ash Lieb and Elswyth Thane both artists?,no,I have no idea.
