Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost,recheck_hallucination,final_answer,recheck_hallucination
"A small regional passenger airline from Killeen, Texas moved its operations from a city owned public airport 6 miles northwest of Downtown Dallas to what airport?",Dallas/Fort Worth International Airport,It moved its operations to Dallas/Fort Worth International Airport.,NO,It cannot be determined from the provided context.,4612,52.32386351,,It moved its operations to Dallas/Fort Worth International Airport.,
"The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS, M.S., or ScM, in what field?",Engineering,I have no idea.,YES,,7085,100.6680017,,The field of the MS/M.S./ScM degree held by the head of the Rastriya Janashakti Party’s Foreign Relations Department is not verifiably documented in authoritative sources.,
"Flower Alley was bred by the trainer who was killed at what Fayette County, Kentucky airport?",Blue Grass Airport,"He was killed at Blue Grass Airport in Lexington, Fayette County, Kentucky.",NO,"None—the trainer was killed at a church in Fayette County, Kentucky, not at Blue Grass Airport.",9913,147.6021302,,"Blue Grass Airport in Lexington, Kentucky.",
"Domestic Disturbance stars an actor who voiced what character in ""Monsters, Inc.""?",Randall Boggs,"Steve Buscemi from Domestic Disturbance voiced Randall Boggs in Monsters, Inc.",NO,"Steve Buscemi, who stars in Domestic Disturbance, voiced Randall Boggs in Monsters, Inc.",4705,58.88199997,,Randall Boggs.,
This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?,sedan and station wagon,"Holden also manufactures models such as the Astra, Barina, Cruze, Captiva, Colorado, Trax, and Spark.",NO,"Holden is the manufacturer (not the Commodore model line), and other Holden models include the Astra, Barina, Cruze, Captiva, Colorado, Trax, and Spark.",9118,168.8866508,,"Besides the Commodore, Holden also offered other models including the Astra, Barina, Cruze, Captiva, Colorado, Trax, and Spark.",
"Who was born first, Vladimir Nabokov or Harper Lee?",Vladimir Vladimirovich Nabokov,Vladimir Nabokov was born first.,NO,"Vladimir Nabokov was born first, in 1899, before Harper Lee, who was born in 1926.",3296,59.5054872,,"Vladimir Nabokov was born first—he was born in 1899, while Harper Lee was born in 1926.",
Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,stoneware,It imitates a mug made of stoneware.,NO,It cannot be determined from the provided context.,4943,100.9409847,,It imitates a mug made of stoneware.,
"Who was born first, Lawrence Ferlinghetti or Luigi Pirandello?",Luigi Pirandello,Luigi Pirandello was born first.,NO,Luigi Pirandello was born first.,4074,78.50106502,,"Luigi Pirandello was born first, in 1867, while Lawrence Ferlinghetti was born in 1919.",
Which Record Company reissued an Avenged Sevenfold Album that only sold 300 copies?,Hopeless Records,The album was reissued by Hopeless Records.,NO,The record company was Hopeless Records.,4382,66.01059055,,Hopeless Records.,
When was the company that produced rectangular crackers that have 18 holes in a 3x6 pattern founded?,1853,It was founded in 1851.,YES,It was founded in 1851.,8313,141.1960816,,It was founded in 1851.,
What US city between New York and Quebec Canada was the most effected during the Taconic orogeny?,New England,"Burlington, Vermont was the U.S. city most affected by the Taconic orogeny along the corridor between New York and Quebec, Canada.",YES,"There isn’t a single city most affected; the most intense Taconic orogeny deformation occurred in the Taconic thrust belt of the Taconic Mountains—eastern New York, western Massachusetts, and southern to central/eastern Vermont—rather than Burlington.",5173,91.56790924,,"No single modern U.S. city can be called “most affected,” because the Taconic orogeny was a regional event that deformed rocks across eastern New York and western New England, with notable exposures such as the Champlain Thrust near Burlington, Vermont.",
"Between the two operas, MosÃ¨ in Egitto and Lucrezia Borgia, which one has more acts?",MosÃ¨ in Egitto,Mosè in Egitto has more acts than Lucrezia Borgia.,NO,"Mosè in Egitto has more acts than Lucrezia Borgia, with three acts versus two (plus a prologue).",4822,66.01086688,,Mosè in Egitto has more acts than Lucrezia Borgia (three acts versus two).,
What movies has Juno Temple starred in?,"She has appeared in films such as "" Black Mass"", ""The Other Boleyn Girl"", ""Wild Child"", ""Atonement"", ""Maleficent"", ""The Three Musketeers"" and ""The Dark Knight Rises"".","Juno Temple has starred in films including Atonement, St Trinian's, St Trinian's 2: The Legend of Fritton's Gold, Wild Child, The Other Boleyn Girl, Year One, Cracks, Greenberg, Dirty Girl, Kaboom, The Three Musketeers, Killer Joe, The Dark Knight Rises, Jack & Diane, The Brass Teapot, Magic Magic, Afternoon Delight, Horns, Sin City: A Dame to Kill For, Maleficent, Black Mass, Far from the Madding Crowd, Safelight, One Percent More Humid, Wonder Wheel, Unsane, Lost Transmissions, Maleficent: Mistress of Evil, and Palmer.",NO,"Juno Temple has starred in Atonement, St Trinian's, Wild Child, The Other Boleyn Girl, Year One, Cracks, Greenberg, Dirty Girl, Kaboom, The Three Musketeers, Killer Joe, The Dark Knight Rises, Jack & Diane, The Brass Teapot, Magic Magic, Afternoon Delight, Horns, Sin City: A Dame to Kill For, Maleficent, Black Mass, Far from the Madding Crowd, Safelight, One Percent More Humid, Wonder Wheel, Unsane, Lost Transmissions, Maleficent: Mistress of Evil, and Palmer.",27151,533.5926771,,"Juno Temple has starred in films including Atonement, St Trinian’s, St Trinian’s 2: The Legend of Fritton’s Gold, Wild Child, The Other Boleyn Girl, Year One, Cracks, Greenberg, Dirty Girl, Kaboom, The Three Musketeers, Killer Joe, The Dark Knight Rises, Jack & Diane, The Brass Teapot, Magic Magic, Afternoon Delight, Horns, Sin City: A Dame to Kill For, Maleficent, Black Mass, Far from the Madding Crowd, Safelight, One Percent More Humid, Wonder Wheel, Unsane, Lost Transmissions, Maleficent: Mistress of Evil, and Palmer.",
Which as more species Cassiope or Deutzia?,Deutzia,Deutzia has more species than Cassiope.,NO,Deutzia has more species than Cassiope.,4770,83.02284527,,Deutzia has more species than Cassiope.,
"Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller ""Wild Things""?",Jennifer Taylor,The actress from Zombie Night who appeared in the 1998 erotic thriller Wild Things is Jennifer Taylor.,NO,Jennifer Bini Taylor is the actress from Zombie Night who also appeared in Wild Things (1998).,4370,64.31242085,,Jennifer Bini Taylor is the actress from Zombie Night who also appeared in the 1998 erotic thriller Wild Things.,
"David Wayne Hull (born 1962 or 1963) is a leader of which group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers, its first Grand Wizard?",White Knights,David Wayne Hull is a leader of the White Knights of the Ku Klux Klan.,NO,David Wayne Hull is a leader of the White Knights of the Ku Klux Klan.,3694,66.99735856,,David Wayne Hull is a leader of the White Knights of the Ku Klux Klan.,
How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,two Grammy awards,It won two Grammy Awards.,NO,It won two Grammy Awards.,5812,88.71626544,,It won two Grammy Awards.,
When was the group formed whose Japanese debut EP/ video album is called Nobody for Everybody ?,2006,The group was formed in 2007.,YES,"Wonder Girls, whose Japanese debut EP is ""Nobody for Everybody,"" were formed in 2007.",4388,61.73970771,,"The group, Wonder Girls, was formed in 2007.",
When was the son of Kingsley Amis born ?,1949,"Martin Amis, the son of Kingsley Amis, was born on 25 August 1949.",NO,"Martin Amis, the son of Kingsley Amis, was born on 25 August 1949.",2500,33.25605512,,"Martin Amis, the son of Kingsley Amis, was born on 25 August 1949.",
Lean on Pete stars the actor best known for playing what role in Granite Flats?,Timmy Sanders,He is best known for playing Timmy Sanders.,NO,It cannot be determined from the provided information.,4550,78.80866551,,Timmy Sanders.,
What star of a Matthew Senreich and Zeb Wells comedy was born in July of 1983?,Heidi Lynn Gardner,Heidi Gardner was born in July 1983.,NO,Heidi Gardner.,5326,65.88092589,,"Heidi Gardner, a star of Matthew Senreich and Zeb Wells’s animated comedy SuperMansion, was born on July 27, 1983.",
What other jobs did the actress Olivia Munn from Mortdecai have?,model,"Besides acting, Olivia Munn has also worked as a television host/personality, model, and author.",NO,"In addition to acting, Olivia Munn has worked as a television host/personality, a model, and an author.",7187,100.9445333,,"Besides acting, Olivia Munn has also worked as a television host and correspondent (including co‑hosting G4’s Attack of the Show! and serving as a correspondent on The Daily Show), a model/spokesmodel, an author, and briefly as a Fox Sports sideline reporter.",
Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,London Gatwick Airport is the major international airport in south-east England that ranks as the 8th busiest in Europe and replaced Croydon Airport.,NO,London Gatwick Airport is the major international airport in south-east England that ranks as the eighth busiest in Europe and replaced Croydon Airport.,4315,65.34491372,,London Gatwick Airport.,
Both Alexander Hall and Pierre Morel are involved in which profession?,film director,Both Alexander Hall and Pierre Morel are film directors.,NO,They are both film directors.,3845,58.13762331,,Both Alexander Hall and Pierre Morel are film directors.,
What type of movies are 101 Dalmatians and G-Force?,American family comedy adventure,101 Dalmatians and G-Force are family-friendly Disney movies featuring animals.,NO,101 Dalmatians and G-Force are family-friendly Disney films that feature animals as the main characters.,5526,97.46037269,,Both 101 Dalmatians and G-Force are Disney family films featuring animal protagonists.,
Who was the winner of the season of The Rap Game where a contestant named Lady Leshurr as one of her influences?,Mani,Graft won that season.,YES,Mani was the winner.,4200,59.05407739,,Graft won that season.,
"What Box Codax group musician was also the guitarist, backing/lead vocalist and keyboardist of another Glasgow-based band?","Nicholas John ""Nick"" McCarthy","Nick McCarthy of Box Codax was also the guitarist, backing/lead vocalist, and keyboardist for the Glasgow-based band Franz Ferdinand.",NO,"Nick McCarthy, a member of Box Codax, also served as Franz Ferdinand’s rhythm guitarist, backing and occasional lead vocalist, and keyboardist.",4546,84.21554661,,"Nick McCarthy of Box Codax also served as guitarist, keyboardist, and backing vocalist for the Glasgow-based band Franz Ferdinand.",
"Professional cyclist Sara Symington competed in which Olympic Games held in Sydeney, Australia?",2000 Summer Olympic Games,She competed in the 2000 Summer Olympics.,NO,"She competed in the 2000 Summer Olympics in Sydney, Australia.",4417,66.24344134,,She competed in the 2000 Summer Olympics.,
"Which super bowl that took place at the Miami Dolphins home stadium, featured the San Francisco 49ers defeating the San Diego Chargers?",Super Bowl XXIX,It was Super Bowl XXIX.,NO,It was Super Bowl XXIX.,4797,50.70260692,,It was Super Bowl XXIX.,
What cover for the main game of NBA 2K16 earned a gold medal playing with Team USA at the 2012 Summer Olympics?,Anthony Davis,"James Harden and Anthony Davis, both main NBA 2K16 cover athletes, earned gold medals with Team USA at the 2012 Summer Olympics.",YES,"James Harden and Anthony Davis, both main NBA 2K16 cover athletes, won Olympic gold with Team USA at the 2012 London Games.",5003,65.86964297,,"James Harden and Anthony Davis, two of NBA 2K16’s main cover athletes, won gold with Team USA at the 2012 Summer Olympics.",
What 4 divisions make up the company of the wealthiest person in Georgia?,"newspapers, television, radio, cable television","Cox Enterprises, owned by Georgia’s wealthiest person Jim Kennedy, comprises four divisions: Cox Communications, Cox Newspapers, Cox Television, and Cox Radio.",NO,"Based on the provided context, the confirmed divisions are Cox Newspapers, Cox Television, and Cox Radio, while the fourth division cannot be determined.",8376,116.2814991,,There aren’t four divisions: Cox Enterprises—the company associated with Georgia’s richest resident—today consists primarily of Cox Communications and Cox Automotive.,
Where did the opera in which Iva Pacetti starred as Elena first premier?,"La Scala, Milan",It first premiered at the Paris Opéra (Salle Le Peletier) in Paris.,YES,It first premiered at the Paris Opéra (Salle Le Peletier) in Paris.,8462,108.2342577,,It premiered at the Paris Opéra (Salle Le Peletier) in Paris.,
What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,He was an American physicist.,YES,He was an American scientist and engineer.,5076,51.88644838,,He was an American physicist.,
Between Pinanga and Alopecurus which genus is more common in temperate regions?,Alopecurus,Alopecurus is more common in temperate regions.,NO,Alopecurus is more common in temperate regions.,3471,29.83930087,,"Alopecurus is more common in temperate regions than Pinanga, which is primarily a tropical palm genus.",
"Which author was a dentist, Zane Grey or Bhabananda Deka?",Pearl Zane Grey,Zane Grey was a dentist.,NO,"Zane Grey was a dentist, whereas Bhabananda Deka was an economist and author, not a dentist.",4712,65.98015594,,Zane Grey was a dentist.,
"Jaroslav Kvapil the Czech poet was born in the Kingdom of Bohemia, also referred to by what name?",Czech Kingdom,The Kingdom of Bohemia is also referred to as the Czech Kingdom.,NO,The Kingdom of Bohemia is also referred to as the Czech Kingdom (České království).,3935,49.21369767,,The Kingdom of Bohemia was also known as the Czech Kingdom.,
Were Cinderella and The Emperor's New Groove released by the same picture company?,no,"No, Cinderella was released by RKO Radio Pictures, whereas The Emperor's New Groove was released by Walt Disney Pictures via Buena Vista Pictures Distribution.",NO,"No, Cinderella (1950) was released by RKO Radio Pictures, whereas The Emperor’s New Groove (2000) was released by Walt Disney Pictures (via Buena Vista Pictures Distribution).",4705,62.16479802,,"No, Cinderella was released by RKO Radio Pictures, while The Emperor's New Groove was released by Walt Disney Pictures (through Buena Vista Pictures Distribution).",
"The rapper whose debut album was titled ""Thug Misses"" has sold over how many records worldwide?",2 million,She has sold over 4 million records worldwide.,YES,She has sold over 1 million records worldwide.,3485,32.27468324,,She has sold over 4 million records worldwide.,
JosÃ© Baviera starred in the 1962 film by the filmmaker who worked in what countries?,"Spain, Mexico and France","He worked in Spain, Mexico, and France.",NO,"He worked in Spain, Mexico, and France.",12221,196.9482887,,"Spain, Mexico, and France.",
Extract starred what American actress who is known for her work on Saturday Night Live from 2005-2012?,Kristen Carroll Wiig,"Extract starred Kristen Wiig, an American actress known for her work on Saturday Night Live from 2005 to 2012.",NO,Kristen Wiig is the American actress known for her work on Saturday Night Live from 2005 to 2012.,3570,29.29716682,,Kristen Wiig is the American actress known for her work on Saturday Night Live from 2005 to 2012.,
What member from The Clinch Mountain Boys plays at the Huck Finn Jubilee Bluegrass Music Festival?,Ralph Edmund Stanley,James Alan Shelton plays at the Huck Finn Jubilee Bluegrass Music Festival.,YES,It cannot be determined from the provided context which member of The Clinch Mountain Boys plays at the Huck Finn Jubilee Bluegrass Music Festival.,4289,91.8755374,,Ralph Stanley performed at the Huck Finn Jubilee Bluegrass Music Festival.,
"Which American actor portray Steve Urkel in ""Family Matters""",Jaleel Ahmad White,Jaleel White portrayed Steve Urkel in Family Matters.,NO,Jaleel White portrayed Steve Urkel in Family Matters.,2710,41.02155828,,Jaleel White portrayed Steve Urkel in Family Matters.,
The 2000 ICC KnockOut Trophy was the debut of a Jamaican cricketer who is a right-handed what?,middle order batsman,Marlon Samuels is a right-handed batsman.,NO,Marlon Samuels is a right-handed batsman.,5139,59.03079104,,He is a right-handed batsman.,
"What other occupation did the ""Law West of the Pecos"" have?",saloon-keeper,"The ""Law West of the Pecos,"" Judge Roy Bean, was also a saloonkeeper.",NO,"Judge Roy Bean, the ""Law West of the Pecos,"" was also a saloonkeeper.",4810,50.86366034,,He was also a saloonkeeper.,
For what ogranization does a commentator of Press TV serve as associate director?,Henry Jackson Society,He serves as associate director of the Henry Jackson Society.,NO,,6210,96.09442759,,The organization is the Henry Jackson Society.,
How many episodes were made for the science fiction series with Gus Birney?,ten,Ten episodes were produced.,NO,Ten episodes were made.,3818,127.1001928,,"Ten episodes were produced for The Mist (2017), the science fiction–horror TV series featuring Gus Birney.",
In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,California Polytechnic State University,California Polytechnic State University was founded as a vocational high school.,NO,"California Polytechnic State University, not the Polytechnic University of the Philippines, was founded as a vocational high school.",3375,52.56634283,,California Polytechnic State University was founded as a vocational high school.,
"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",Ludwig van Beethoven,Ludwig van Beethoven.,NO,Ludwig van Beethoven.,3613,36.60179043,,Ludwig van Beethoven wrote Piano Sonata No. 16.,
Where did the military engagements that Captain Lewis Cunningham Broadus served during take place?,Mexico-United States border region,"They took place in Cuba, the Philippines, and France.",NO,They took place in Cuba and the Philippines.,7308,71.19693708,,"Captain Lewis Cunningham Broadus served in military engagements in Cuba, the Philippines, and France.",
When was the advisor of Alpher-Bethe-Gamow paper died?,19-Aug-68,"George Gamow, the advisor of the Alpher–Bethe–Gamow paper, died on August 19, 1968.",NO,"George Gamow, Ralph Alpher’s advisor and co-author on the Alpher–Bethe–Gamow paper, died on August 19, 1968.",3629,55.83430672,,"George Gamow, the advisor of the Alpher–Bethe–Gamow paper, died on August 19, 1968.",
Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,"The Lithuanian national anthem, Tautiška giesmė, authored in words and music by Vincas Kudirka, has 50 words.",NO,It has 50 words.,5150,82.95259953,,"The Lithuanian national anthem Tautiška giesmė, written and composed by Vincas Kudirka, contains 50 words.",
What is the name of this Austrian association football club from Vienna for which Raphael Holzhauser was a player?,Austria Wien,The club is FK Austria Wien.,NO,FK Austria Wien.,3220,34.17595935,,The club is FK Austria Wien.,
Ganjam district is located in an indian state located in which part of India ?,eastern India,"Ganjam district is in the state of Odisha, which is located in eastern India.",NO,"Ganjam district is located in the Indian state of Odisha, which is in eastern India.",2971,40.85868669,,"Ganjam district is in Odisha, an Indian state in eastern India.",
What is the start date of this tour that was the third concert tour by an American singer-songwriter and was completed in support of the album Red?,13-Mar-13,"The tour began on March 13, 2013.",NO,"The tour began on March 13, 2013.",4979,62.10925865,,"The tour began on March 13, 2013.",
What is one element of House dance where the dancer ripples his or her torso back and forth?,the jack,"One element is jacking, a movement where the dancer ripples the torso back and forth.",NO,Jacking is the House dance element where the dancer ripples the torso back and forth.,2664,26.14062476,,Jacking is the house dance element involving a rippling back-and-forth torso movement.,
"Which 2009 animated film is from Japan, Summer Wars or The Secret of Kells?",Summer Wars,Summer Wars is the 2009 animated film from Japan.,NO,Summer Wars is the 2009 animated film from Japan.,3695,44.62532854,,Summer Wars is the 2009 animated film from Japan.,
"What is the name of the 1988 film starring Gene Bervoets that was based on the Dutch to English translated novel, ""The Vanishing""?",The Vanishing,"The 1988 film is called Spoorloos, internationally released as The Vanishing.",NO,Spoorloos (released internationally as The Vanishing).,7930,106.2992425,,"The film is Spoorloos, internationally released as The Vanishing.",
When was the first stud book created for the breed of horse that came from Rotrou introducing Arabian horses to Perche?,1883,The first Percheron stud book was created in 1883.,NO,The first Percheron stud book was created in 1883.,3486,35.65859389,,The first Percheron stud book was created in 1883.,
"In what year was the drummer from the album ""Angel of Retribution"" born?",1961,"The drummer, Scott Travis, was born in 1961.",NO,He was born in 1961.,3235,39.3471477,,He was born in 1961.,
William Bromley-Davenport held political office under the Prime Minister who was of which party?,Conservative,The Prime Minister was of the Conservative Party.,NO,The Prime Minister was of the Conservative Party.,3682,55.34266019,,He held political office under a Conservative Party Prime Minister.,
Agnes Body was the founding head of a state secondary school located on what road?,Wragby Road,It was located on Iffley Road.,YES,,7177,115.7025585,,It was located on Iffley Road.,
Who played the role of Nettie Harris in the 1985 film directed by Steven Spielberg?,Akosua Gyamama Busia,Akosua Busia portrayed Nettie Harris in Steven Spielberg’s 1985 film The Color Purple.,NO,Akosua Busia portrayed Nettie Harris in Steven Spielberg’s 1985 film The Color Purple.,3436,28.98492002,,Akosua Busia played Nettie Harris in Steven Spielberg’s 1985 film The Color Purple.,
"The actress that plays Charity in the drama series ""Greenleaf"" is a member of a musical family from what city and state?","Detroit, Michigan","She is from Detroit, Michigan.",NO,"She is from Detroit, Michigan.",3764,42.76405644,,"She is from Detroit, Michigan.",
On which television network did Joe Penny play an investigator named Jake Styles?,CBS,Joe Penny played investigator Jake Styles on the CBS television network.,NO,"Joe Penny played investigator Jake Styles on the CBS network, in the series Jake and the Fatman.",3161,35.99479198,,Joe Penny played investigator Jake Styles on CBS.,
How many times did the man who coached the 1986-87 UNLV Runnin' Rebels fail to win 20 games in a season?,twice,He failed to win 20 games only twice.,NO,He failed to win 20 games in a season twice.,4542,48.33366442,,He failed to win 20 games in a season twice.,
 Curious is a women's fragrance by a singer born in what city and state?,"McComb, Mississippi","She was born in McComb, Mississippi.",NO,"McComb, Mississippi.",4184,41.70951557,,"She was born in McComb, Mississippi.",
Were both Eugene Dynkin and Vladimir Voevodsky mathematicians from Russia?,yes,"Yes, both were Russian-born mathematicians.",NO,"Yes, both were mathematicians born in Russia, with Dynkin born in Leningrad and Voevodsky born in Moscow.",4081,50.26543856,,"Yes, both Eugene Dynkin and Vladimir Voevodsky were mathematicians born in the Soviet Union in cities that are now part of Russia.",
What mall was known as a twin of the mall located on I-45 on the Southeast side of Houston?,Northwest Mall,"Northline Mall was known as the twin of Almeda Mall, which is located on I-45 on the Southeast side of Houston.",NO,"Northwest Mall was known as the twin of Almeda Mall, which is located on I-45 on the Southeast side of Houston.",3267,33.97851396,,"Northwest Mall was known as the twin of Almeda Mall, which is located on I‑45 on the southeast side of Houston.",
In what year did Australian-born comedian Peter Helliar write I Love you Too?,2010,He wrote I Love You Too in 2010.,NO,Peter Helliar wrote I Love You Too in 2010.,4164,58.51772022,,Peter Helliar wrote I Love You Too in 2010.,
"Which client of Lindka Cierach played Queen Elizabeth II in ""The Queen""?",Helen Mirren,"Her client Helen Mirren played Queen Elizabeth II in ""The Queen.""",NO,Helen Mirren.,2717,33.81274796,,Helen Mirren was the Lindka Cierach client who played Queen Elizabeth II in the 2006 film The Queen.,
Which ocean would the ingredients likely come from for the She-crab soup?,Atlantic Ocean,They would most likely come from the Atlantic Ocean.,NO,They would most likely come from the Atlantic Ocean.,3670,33.39177275,,They would most likely come from the Atlantic Ocean.,
"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,Maurice Level actually lived in France.,NO,Maurice Level actually lived in France.,3829,48.91389704,,Maurice Level actually lived in France.,
When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,on 20 July 2009,"The first Regional Rural Bank, Prathama Bank, came into existence on 2 October 1975.",YES,"Prathama Bank, the first Regional Rural Bank in India, came into existence on 2 October 1975.",4957,70.11717987,,"The first Regional Rural Bank in India, Prathama Bank, came into existence on 2 October 1975.",
Chien-Shiung Wu's expertise in experimental physics evoked comparisons to a scientist who passed away in which year ?,1934,"She was compared to Marie Curie, who passed away in 1934.",NO,1934,3195,29.80409193,,1934,
The 2005 film Remedy featured Frank Vincent from The Sopranos and several mob movies by which acclaimed director?,Martin Scorsese,The acclaimed director is Martin Scorsese.,NO,Martin Scorsese.,5946,92.76765847,,The acclaimed director is Martin Scorsese.,
What title did the actor who worked with Sivaji Ganesan in a 1970 drama film other than actor?,politician,He also held the title of evangelist.,YES,He also held the title of Christian evangelist.,12795,200.0178103,,He was also a Christian evangelist.,
"Gaia is a space observatory of the European Space Agency, what is Astrosat?",India's first dedicated multi-wavelength space observatory.,"Astrosat is India’s first dedicated multi-wavelength space observatory, launched by ISRO in 2015 to study celestial objects in ultraviolet, optical, and X-ray bands.",NO,"AstroSat is India’s first dedicated multi-wavelength space-based observatory, launched by ISRO in 2015, designed to study celestial objects through simultaneous observations in the ultraviolet, optical (visible), and X-ray bands.",9336,140.0462663,,"AstroSat is India’s first dedicated multi-wavelength space observatory, launched by ISRO in 2015 to study celestial sources simultaneously in ultraviolet, visible, and X-ray bands.",
"After coaching the red raiders to several winning seasons, where does Mike Leach currently coach at?",Washington State,"Mike Leach most recently coached at Mississippi State University, but he died in 2022 and therefore is not currently coaching anywhere.",YES,Mike Leach currently coaches at Mississippi State University.,4889,44.71550083,,"Mike Leach is not currently coaching anywhere because he died in December 2022; at the time of his death, he was the head football coach at Mississippi State University.",
"Which genus has more species, Mahonia or Diplazium?",Diplazium,Diplazium has more species than Mahonia.,NO,Diplazium has more species than Mahonia.,3572,52.8286798,,Diplazium has more species than Mahonia.,
What is the title of the person who is Head of the Department of Biological Sciences at the University of Lincoln,Doctor,The head’s title is Professor.,YES,The title of the Head of the Department of Biological Sciences at the University of Lincoln cannot be determined from the provided context.,3758,54.90602493,,"The head’s title is not inherently “Professor,” as the headship is an administrative role and at the University of Lincoln the incumbent’s academic title may be Dr or Professor depending on the individual.",
"What type of elevation does Aldgate railway station, Adelaide and Aldgate, South Australia have in common?",Hills,Both list their elevation as above sea level.,YES,"Both Aldgate railway station (Adelaide) and Aldgate, South Australia report their elevation as above sea level.",5203,84.03955507,,Both specify their elevation as above sea level.,
"Brandy was handpicked by a producer that herself had been recognized by the ""Guinness World Records"" for what?",most awarded female act of all-time,She had been recognized by Guinness World Records as the most awarded female artist of all time.,NO,She had been recognized by Guinness World Records as the most awarded female artist of all time.,3657,39.99543333,,She had been recognized by Guinness World Records as the most awarded female artist of all time.,
What profession did Willi Forst and Elmer Clifton share?,actor,They were both film directors.,NO,They were both film directors.,5006,93.93680668,,They were both film directors.,
"Which film is older, Monsters, Inc. or Earth?","Monsters, Inc.","Earth is older than Monsters, Inc.",YES,"Monsters, Inc. is older than Earth.",5868,102.6310236,,"Earth (1998) is older than Monsters, Inc. (2001).",
 Chun Woo-hee's notable films include a South Korean horror film about  a policeman who investigates a series of mysterious killings and what?,illnesses,Han Gong-ju is the other notable film.,NO,Han Gong-ju.,4243,43.01198983,,Han Gong-ju.,
What city is home to the private research university Jung Seul-ki swam for?,"Seoul, South Korea",The city is Seoul.,NO,Seoul.,5384,84.50526404,,Seoul.,
"Who directed the film that had ""The Distance"" in the soundtrack?",Peter Chelsom,"Anthony Waller directed the film that had ""The Distance"" in its soundtrack.",YES,Nanette Burstein directed Going the Distance.,4798,133.3052735,,"Anthony Waller directed An American Werewolf in Paris, which features Cake’s “The Distance” on its soundtrack.",
Jeff Perry the current star of the ABC political drama Scandal is in an upcoming thriller direct by who?,Craig William Macneill,It is directed by Atom Egoyan.,YES,,5612,74.96297288,,"There is no verified information from reliable sources that Jeff Perry is in any upcoming thriller, so no director can be confirmed.",
Does Frank Pepe Pizzeria Napoletana or Donatos Pizza have more locations?,Donatos,Donatos Pizza has more locations than Frank Pepe Pizzeria Napoletana.,NO,It cannot be determined from the provided context whether Donatos Pizza or Frank Pepe Pizzeria Napoletana has more locations.,4223,70.09336567,,Donatos Pizza has more locations than Frank Pepe Pizzeria Napoletana.,
"What event in 1920 was established by the director of the play ""The Miracle?""",Salzburg Festival,"The director of ""The Miracle,"" Max Reinhardt, established the Salzburg Festival in 1920.",NO,"Max Reinhardt, director of The Miracle, co-founded the Salzburg Festival in 1920.",4027,57.87781572,,"The event was the Salzburg Festival, which Max Reinhardt co-founded in 1920.",
"""Let's Get Ready to Rhumble"" is a 1994 song by a music duo from where?","Newcastle upon Tyne, England","It is by a music duo from Newcastle upon Tyne, England.",NO,"Newcastle upon Tyne, England.",5005,62.21378732,,"The duo are from Newcastle upon Tyne, England.",
"Don Swayze was one of five children.  His older brother was trained in dance by their mother, Patsy Swayze, leading to his role in ""Dirty Dancing"".  Who is his older brother?",Patrick Swayze,His older brother is Patrick Swayze.,NO,His older brother is Patrick Swayze.,2893,42.25766325,,His older brother is Patrick Swayze.,
Who is Colin Kaepernick and what is his preferred nickname?,an American football quarterback,"Colin Kaepernick is an American civil rights activist and former NFL quarterback for the San Francisco 49ers, and his preferred nickname is Kap.",NO,"Colin Kaepernick is an American civil rights activist and former NFL quarterback who played for the San Francisco 49ers, and his preferred nickname is Kap.",4125,75.13488197,,"Colin Kaepernick is an American former NFL quarterback for the San Francisco 49ers who is widely known for his activism against racial injustice, and he is commonly nicknamed ""Kap.""",
Timothy J. Sloan was the CEO of Wells Fargo who succeeded the CEO who took the job in what month?,7-Jun,He succeeded a CEO who took the job in June.,NO,October.,4865,82.05180144,,June.,
"The actor that plays Phileas Fogg in ""Around the World in 80 Days"", co-starred with Gary Cooper in a 1939 Goldwyn Productions film based on a novel by what author?",Charles L. Clifford,It was based on a novel by Charles L. Clifford.,NO,The author cannot be determined from the provided context.,9853,172.8085587,,It was based on a novel by Charles L. Clifford.,
In what town is the university which the Bryant Bulldogs represent?,"Smithfield, Rhode Island","The university is in Smithfield, Rhode Island.",NO,"The town is Smithfield, Rhode Island.",3280,43.2944572,,"The university represented by the Bryant Bulldogs is located in Smithfield, Rhode Island.",
